i	j	phi_value
f12_3	f12_4	0.342290922858012
f12_4	f12_3	0.372453797673965
f13_1	f13_3	0.499291043777226
f13_3	f13_1	0.506581200162494
f13_2	f13_3	0.502232438231877
f13_3	f13_2	0.49773191874649
f13_1	f13_4	0.504128503284
f13_4	f13_1	0.512025023877021
f13_2	f13_4	0.500355281572865
f13_4	f13_2	0.512729594846749
f13_3	f13_4	0.366158078406437
f13_4	f13_3	0.403011470737667
f14_1	f14_3	0.500398637415924
f14_3	f14_1	0.480369871729406
f14_2	f14_3	0.49611235095665
f14_3	f14_2	0.506308923472742
f14_1	f14_4	0.500766695802167
f14_4	f14_1	0.489319281964172
f14_2	f14_4	0.512454340616886
f14_4	f14_2	0.506779884723106
f14_3	f14_4	0.314430480953697
f14_4	f14_3	0.310975905027893
f15_1	f15_3	0.493302338784852
f15_3	f15_1	0.492781898360756
f15_2	f15_3	0.49631564513428
f15_3	f15_2	0.516144269411003
f15_1	f15_4	0.520378324070431
f15_4	f15_1	0.507747917854721
f15_2	f15_4	0.503493508436687
f15_4	f15_2	0.509499029715685
f15_3	f15_4	0.298891909227414
f15_4	f15_3	0.296601451139892
f16_1	f16_3	0.512259874047061
f16_3	f16_1	0.493583710519138
f16_2	f16_3	0.501308441919808
f16_3	f16_2	0.488090019875757
f16_1	f16_4	0.513939415189618
f16_4	f16_1	0.497145025602962
f16_2	f16_4	0.493259025384137
f16_4	f16_2	0.492285467388072
f16_3	f16_4	0.342990960094679
f16_4	f16_3	0.347498868974163
f17_1	f17_3	0.502168222621695
f17_3	f17_1	0.483386826558857
f17_2	f17_3	0.502910540448805
f17_3	f17_2	0.491626503594556
f17_1	f17_4	0.51486089433876
f17_4	f17_1	0.508512727481264
f17_2	f17_4	0.498329614402685
f17_4	f17_2	0.497605117932816
f17_3	f17_4	0.30122356790228
f17_4	f17_3	0.346385419429834
f18_1	f18_3	0.510593501065146
f18_3	f18_1	0.500374440904395
f18_2	f18_3	0.497150468290301
f18_3	f18_2	0.505604884766897
f18_1	f18_4	0.513685684647481
f18_4	f18_1	0.489843603823511
f18_2	f18_4	0.509242052907203
f18_4	f18_2	0.487358186634296
f18_3	f18_4	0.327603815843733
f18_4	f18_3	0.320073929375503
f19_1	f19_3	0.499820404483264
f19_3	f19_1	0.505777243059057
f19_2	f19_3	0.492676788001094
f19_3	f19_2	0.506957491464663
f19_1	f19_4	0.506020509124875
f19_4	f19_1	0.475473192095663
f19_2	f19_4	0.511028959769692
f19_4	f19_2	0.50888708724674
f19_3	f19_4	0.36013438092115
f19_4	f19_3	0.3348497898214
f20_1	f20_3	0.502076284619005
f20_3	f20_1	0.514651623845616
f20_2	f20_3	0.5024786502993
f20_3	f20_2	0.505215850015753
f20_1	f20_4	0.50149053295764
f20_4	f20_1	0.50783204700571
f20_2	f20_4	0.503450414327514
f20_4	f20_2	0.508486483401518
f20_3	f20_4	0.334135821128096
f20_4	f20_3	0.332980081527199
f21_1	f21_3	0.495204203079999
f21_3	f21_1	0.499429307019861
f21_2	f21_3	0.499361253485885
f21_3	f21_2	0.498837534568103
f21_1	f21_4	0.49418115325487
f21_4	f21_1	0.488457389223993
f21_2	f21_4	0.508339550666011
f21_4	f21_2	0.492970604227989
f21_3	f21_4	0.326903121037181
f21_4	f21_3	0.321105344389849
f22_1	f22_3	0.486862459813905
f22_3	f22_1	0.490245857366679
f22_2	f22_3	0.490066151321607
f22_3	f22_2	0.501364477300677
f22_1	f22_4	0.485045685076571
f22_4	f22_1	0.494843141974057
f22_2	f22_4	0.486379160618788
f22_4	f22_2	0.503384843228795
f22_3	f22_4	0.318897291783572
f22_4	f22_3	0.314269139027339
f23_1	f23_3	0.491614616834468
f23_3	f23_1	0.514758031008985
f23_2	f23_3	0.471897151198333
f23_3	f23_2	0.489272559548806
f23_1	f23_4	0.487407252881131
f23_4	f23_1	0.517764640420732
f23_2	f23_4	0.471612314940749
f23_4	f23_2	0.500406463182973
f23_3	f23_4	0.336106344387879
f23_4	f23_3	0.331049272074288
f24_1	f24_3	0.4992061551602
f24_3	f24_1	0.514320244562724
f24_2	f24_3	0.494927681966922
f24_3	f24_2	0.505798193848696
f24_1	f24_4	0.506515827263032
f24_4	f24_1	0.49805177971754
f24_2	f24_4	0.502647863084268
f24_4	f24_2	0.482284106448098
f24_3	f24_4	0.349439594646848
f24_4	f24_3	0.324498425435763
f25_1	f25_3	0.491978905705319
f25_3	f25_1	0.503102036807035
f25_2	f25_3	0.48397193846216
f25_3	f25_2	0.487616527131996
f25_1	f25_4	0.506270566862863
f25_4	f25_1	0.509222628423087
f25_2	f25_4	0.497195499365153
f25_4	f25_2	0.498787176544834
f25_3	f25_4	0.323191573931483
f25_4	f25_3	0.319208097416132
f26_1	f26_3	0.496970729411267
f26_3	f26_1	0.496504443809439
f26_2	f26_3	0.510154688839248
f26_3	f26_2	0.504162930471758
f26_1	f26_4	0.479718834530724
f26_4	f26_1	0.508701650605949
f26_2	f26_4	0.511568126698258
f26_4	f26_2	0.508302731582746
f26_3	f26_4	0.314012426673726
f26_4	f26_3	0.332359688985478
f27_1	f27_3	0.493802163846234
f27_3	f27_1	0.508960653142348
f27_2	f27_3	0.496492238793583
f27_3	f27_2	0.508018674148377
f27_1	f27_4	0.498474898181721
f27_4	f27_1	0.502803403573596
f27_2	f27_4	0.502861357782453
f27_4	f27_2	0.495741760268479
f27_3	f27_4	0.33122946919239
f27_4	f27_3	0.339458264725496
f28_1	f28_3	0.489893432247616
f28_3	f28_1	0.494990706781802
f28_2	f28_3	0.493521187486813
f28_3	f28_2	0.493953236073684
f28_1	f28_4	0.503391956594493
f28_4	f28_1	0.50190152201687
f28_2	f28_4	0.489470804664725
f28_4	f28_2	0.497133523693817
f28_3	f28_4	0.322308215202231
f28_4	f28_3	0.332015166759778
f29_1	f29_3	0.497683254622662
f29_3	f29_1	0.50215056600886
f29_2	f29_3	0.497475292271837
f29_3	f29_2	0.501573403143645
f29_1	f29_4	0.510212077497297
f29_4	f29_1	0.509704205170636
f29_2	f29_4	0.497840299986731
f29_4	f29_2	0.515625322031359
f29_3	f29_4	0.335519406142678
f29_4	f29_3	0.343090715860122
f30_1	f30_3	0.506580159804278
f30_3	f30_1	0.502509783994563
f30_2	f30_3	0.492449329257896
f30_3	f30_2	0.500195790049729
f30_1	f30_4	0.509062019441606
f30_4	f30_1	0.502057767675089
f30_2	f30_4	0.517879757182555
f30_4	f30_2	0.491206145569545
f30_3	f30_4	0.337896739390239
f30_4	f30_3	0.335036068821931
f31_1	f31_3	0.486585559278781
f31_3	f31_1	0.498663600201625
f31_2	f31_3	0.50578289345387
f31_3	f31_2	0.495928863435801
f31_1	f31_4	0.506573697990975
f31_4	f31_1	0.490727706662882
f31_2	f31_4	0.502440406302277
f31_4	f31_2	0.495235663937691
f31_3	f31_4	0.299760599761999
f31_4	f31_3	0.29668258583165
f32_1	f32_3	0.495191508739549
f32_3	f32_1	0.503868356230927
f32_2	f32_3	0.498288958320491
f32_3	f32_2	0.502165043013782
f32_1	f32_4	0.493967860958324
f32_4	f32_1	0.510469556742551
f32_2	f32_4	0.491166470667895
f32_4	f32_2	0.508647147241281
f32_3	f32_4	0.295206388823804
f32_4	f32_3	0.273484799187408
f33_1	f33_3	0.513908747946433
f33_3	f33_1	0.489203237830663
f33_2	f33_3	0.509132350184595
f33_3	f33_2	0.493805997088874
f33_1	f33_4	0.520811246498453
f33_4	f33_1	0.485652963241295
f33_2	f33_4	0.506271700931705
f33_4	f33_2	0.498396291800329
f33_3	f33_4	0.313991745563662
f33_4	f33_3	0.330363493638727
f34_1	f34_3	0.505854540985203
f34_3	f34_1	0.491616207363273
f34_2	f34_3	0.487650735673974
f34_3	f34_2	0.50155021367979
f34_1	f34_4	0.485768081372511
f34_4	f34_1	0.483809016779904
f34_2	f34_4	0.494954717395122
f34_4	f34_2	0.475239720170455
f34_3	f34_4	0.374064242531912
f34_4	f34_3	0.340068681063766
f35_1	f35_3	0.489067107194461
f35_3	f35_1	0.509100924759088
f35_2	f35_3	0.492898751780812
f35_3	f35_2	0.507868901426798
f35_1	f35_4	0.481034352410898
f35_4	f35_1	0.491463533880538
f35_2	f35_4	0.494730168459793
f35_4	f35_2	0.488556883673219
f35_3	f35_4	0.324877476900485
f35_4	f35_3	0.336581794600037
f36_1	f36_3	0.49663590361618
f36_3	f36_1	0.494622088454118
f36_2	f36_3	0.496162879613931
f36_3	f36_2	0.479422745135332
f36_1	f36_4	0.4895985072765
f36_4	f36_1	0.511359163981913
f36_2	f36_4	0.488376718442976
f36_4	f36_2	0.504732529351728
f36_3	f36_4	0.301546578752666
f36_4	f36_3	0.324057035764863
f37_1	f37_3	0.490954050206589
f37_3	f37_1	0.497181150659117
f37_2	f37_3	0.488914750167849
f37_3	f37_2	0.500375151019115
f37_1	f37_4	0.486421355961086
f37_4	f37_1	0.505812502583182
f37_2	f37_4	0.487949407965883
f37_4	f37_2	0.497699888711638
f37_3	f37_4	0.364208453581154
f37_4	f37_3	0.328199487310039
f38_1	f38_3	0.492612329520269
f38_3	f38_1	0.510838513116724
f38_2	f38_3	0.495315708478791
f38_3	f38_2	0.520291704590085
f38_1	f38_4	0.500150602154562
f38_4	f38_1	0.50611142182281
f38_2	f38_4	0.499775226680164
f38_4	f38_2	0.517954652682974
f38_3	f38_4	0.341591142662029
f38_4	f38_3	0.323264905255815
f39_1	f39_3	0.500939691144923
f39_3	f39_1	0.507887203106287
f39_2	f39_3	0.499706925729069
f39_3	f39_2	0.497470772078545
f39_1	f39_4	0.497444629741837
f39_4	f39_1	0.48740267786963
f39_2	f39_4	0.505625827312503
f39_4	f39_2	0.486613049197165
f39_3	f39_4	0.357771219182091
f39_4	f39_3	0.326006987084136
f40_1	f40_3	0.49441864822351
f40_3	f40_1	0.513989635790988
f40_2	f40_3	0.489765646354141
f40_3	f40_2	0.508085066791959
f40_1	f40_4	0.49867525799404
f40_4	f40_1	0.486118399921629
f40_2	f40_4	0.492634186212378
f40_4	f40_2	0.497140898866
f40_3	f40_4	0.357130768839969
f40_4	f40_3	0.339900705690419
f41_1	f41_3	0.498045177039243
f41_3	f41_1	0.494944779093036
f41_2	f41_3	0.499572344983088
f41_3	f41_2	0.487033278109365
f41_1	f41_4	0.489051309874543
f41_4	f41_1	0.505164322964649
f41_2	f41_4	0.508623502977435
f41_4	f41_2	0.489963337940661
f41_3	f41_4	0.335768741916589
f41_4	f41_3	0.345041124262997
f42_1	f42_3	0.502542345059909
f42_3	f42_1	0.496101247916475
f42_2	f42_3	0.508403987323758
f42_3	f42_2	0.515641602284576
f42_1	f42_4	0.501471683124284
f42_4	f42_1	0.487278069184252
f42_2	f42_4	0.508352793457232
f42_4	f42_2	0.497292497655739
f42_3	f42_4	0.323623187372844
f42_4	f42_3	0.324218324076664
f43_1	f43_3	0.499063983175765
f43_3	f43_1	0.501396196657226
f43_2	f43_3	0.505859697166815
f43_3	f43_2	0.496036502514129
f43_1	f43_4	0.49765254941901
f43_4	f43_1	0.498874870525114
f43_2	f43_4	0.504558660802992
f43_4	f43_2	0.512208736515267
f43_3	f43_4	0.325826857589647
f43_4	f43_3	0.307196488490117
f44_1	f44_3	0.502776707947488
f44_3	f44_1	0.50605737601343
f44_2	f44_3	0.501116071645849
f44_3	f44_2	0.502611803400744
f44_1	f44_4	0.517292402179814
f44_4	f44_1	0.498671077421945
f44_2	f44_4	0.499905032427144
f44_4	f44_2	0.496141135576442
f44_3	f44_4	0.342571068526623
f44_4	f44_3	0.333381038518496
f45_1	f45_3	0.487519330986212
f45_3	f45_1	0.503260274108115
f45_2	f45_3	0.490127092272321
f45_3	f45_2	0.500529626315256
f45_1	f45_4	0.481795335180835
f45_4	f45_1	0.514640237309149
f45_2	f45_4	0.488417001403832
f45_4	f45_2	0.504791049573746
f45_3	f45_4	0.372804838756589
f45_4	f45_3	0.383307273016222
f46_1	f46_3	0.504362623760071
f46_3	f46_1	0.497454098865166
f46_2	f46_3	0.496681980349937
f46_3	f46_2	0.499653911599493
f46_1	f46_4	0.507436316026486
f46_4	f46_1	0.499106006761845
f46_2	f46_4	0.479463686478207
f46_4	f46_2	0.505395305431806
f46_3	f46_4	0.299067786665581
f46_4	f46_3	0.314207850902589
f47_1	f47_3	0.506692402055736
f47_3	f47_1	0.484389320004036
f47_2	f47_3	0.500852951891437
f47_3	f47_2	0.491659195490424
f47_1	f47_4	0.502801776534696
f47_4	f47_1	0.509019253532378
f47_2	f47_4	0.502674741754397
f47_4	f47_2	0.495130835616652
f47_3	f47_4	0.324317168373654
f47_4	f47_3	0.314996380523582
f48_1	f48_3	0.497202549077947
f48_3	f48_1	0.503236305836078
f48_2	f48_3	0.5012548590868
f48_3	f48_2	0.491507551987486
f48_1	f48_4	0.487691795087117
f48_4	f48_1	0.487698922064001
f48_2	f48_4	0.503950870519837
f48_4	f48_2	0.508508858130771
f48_3	f48_4	0.327805382671254
f48_4	f48_3	0.333159462502485
f49_1	f49_3	0.493603471638798
f49_3	f49_1	0.506440077693475
f49_2	f49_3	0.509602151311868
f49_3	f49_2	0.503310766988171
f49_1	f49_4	0.480182820517409
f49_4	f49_1	0.499469293554769
f49_2	f49_4	0.512886533943789
f49_4	f49_2	0.495323301420035
f49_3	f49_4	0.327592465753696
f49_4	f49_3	0.308955576381426
f50_1	f50_3	0.492145709924001
f50_3	f50_1	0.481651464173122
f50_2	f50_3	0.495310111827769
f50_3	f50_2	0.48294321174268
f50_1	f50_4	0.507076114838277
f50_4	f50_1	0.483740584206072
f50_2	f50_4	0.498980709224493
f50_4	f50_2	0.48790752652438
f50_3	f50_4	0.351932578508654
f50_4	f50_3	0.343350375988713
f51_1	f51_3	0.481218016103053
f51_3	f51_1	0.51198564876013
f51_2	f51_3	0.493637198160293
f51_3	f51_2	0.516411565622309
f51_1	f51_4	0.510426290124989
f51_4	f51_1	0.499995772489361
f51_2	f51_4	0.497414705384973
f51_4	f51_2	0.506982576450069
f51_3	f51_4	0.410927611906076
f51_4	f51_3	0.34917568303752
f52_1	f52_3	0.488932587130836
f52_3	f52_1	0.488379452879178
f52_2	f52_3	0.512293863080881
f52_3	f52_2	0.478531866741462
f52_1	f52_4	0.500023097181017
f52_4	f52_1	0.489992587184492
f52_2	f52_4	0.502676141444487
f52_4	f52_2	0.499336803606618
f52_3	f52_4	0.32498722569341
f52_4	f52_3	0.356296955013648
f53_1	f53_3	0.521783942653785
f53_3	f53_1	0.509023463893139
f53_2	f53_3	0.503926674957847
f53_3	f53_2	0.508701989576309
f53_1	f53_4	0.496993445682775
f53_4	f53_1	0.501348914950353
f53_2	f53_4	0.507710991940638
f53_4	f53_2	0.509460677946945
f53_3	f53_4	0.342367590241415
f53_4	f53_3	0.360214764675228
f54_1	f54_3	0.444694577860678
f54_3	f54_1	0.487782973119773
f54_2	f54_3	0.49882879547186
f54_3	f54_2	0.486790242375004
f54_1	f54_4	0.469031315843693
f54_4	f54_1	0.495871335260965
f54_2	f54_4	0.504492200377945
f54_4	f54_2	0.498907065800057
f54_3	f54_4	0.303588146006724
f54_4	f54_3	0.31287066441809
f55_1	f55_3	0.489079397880669
f55_3	f55_1	0.498552005208889
f55_2	f55_3	0.492975665724959
f55_3	f55_2	0.496030441821981
f55_1	f55_4	0.500630418367657
f55_4	f55_1	0.499445137116936
f55_2	f55_4	0.497205643533299
f55_4	f55_2	0.492247925299061
f55_3	f55_4	0.293458870857406
f55_4	f55_3	0.309791381311339
f56_1	f56_3	0.512758054289873
f56_3	f56_1	0.50226545867717
f56_2	f56_3	0.495602469984893
f56_3	f56_2	0.494658988641868
f56_1	f56_4	0.499648028896184
f56_4	f56_1	0.497164208406932
f56_2	f56_4	0.502806621733927
f56_4	f56_2	0.496391599171669
f56_3	f56_4	0.302090097085156
f56_4	f56_3	0.324144206685504
f57_1	f57_3	0.498495637609633
f57_3	f57_1	0.490316766857203
f57_2	f57_3	0.496677829957276
f57_3	f57_2	0.517145219010289
f57_1	f57_4	0.503910922596396
f57_4	f57_1	0.505269293253443
f57_2	f57_4	0.494950210916618
f57_4	f57_2	0.510712064464064
f57_3	f57_4	0.33640261556674
f57_4	f57_3	0.322998055102776
f58_1	f58_3	0.498356012980413
f58_3	f58_1	0.5115963976336
f58_2	f58_3	0.495263211525532
f58_3	f58_2	0.513283541926645
f58_1	f58_4	0.500214029979525
f58_4	f58_1	0.509014535455285
f58_2	f58_4	0.49922978775726
f58_4	f58_2	0.496820889568513
f58_3	f58_4	0.324618985092379
f58_4	f58_3	0.307298632402736
f59_1	f59_3	0.504245245500623
f59_3	f59_1	0.505339471458448
f59_2	f59_3	0.498975753461565
f59_3	f59_2	0.49522231241328
f59_1	f59_4	0.49998035716123
f59_4	f59_1	0.505299739439998
f59_2	f59_4	0.504514028250215
f59_4	f59_2	0.502969384284639
f59_3	f59_4	0.334107775310495
f59_4	f59_3	0.333278287424395
f60_1	f60_3	0.507804145555704
f60_3	f60_1	0.494125209708039
f60_2	f60_3	0.487647430920837
f60_3	f60_2	0.495647028582054
f60_1	f60_4	0.501626258080906
f60_4	f60_1	0.487653247463387
f60_2	f60_4	0.493667021325884
f60_4	f60_2	0.484518274435868
f60_3	f60_4	0.290657903739828
f60_4	f60_3	0.314505017234655
f61_1	f61_3	0.49415941458683
f61_3	f61_1	0.484385137229155
f61_2	f61_3	0.511185011166992
f61_3	f61_2	0.511344591264136
f61_1	f61_4	0.500758280315972
f61_4	f61_1	0.48856851443886
f61_2	f61_4	0.497382653662483
f61_4	f61_2	0.489651996310592
f61_3	f61_4	0.336665416319551
f61_4	f61_3	0.323576887886151
f62_1	f62_3	0.492224760686145
f62_3	f62_1	0.502289774787609
f62_2	f62_3	0.500438681159343
f62_3	f62_2	0.50590686279378
f62_1	f62_4	0.473706355813181
f62_4	f62_1	0.492740140974265
f62_2	f62_4	0.503825135562201
f62_4	f62_2	0.499763263300808
f62_3	f62_4	0.3543945127619
f62_4	f62_3	0.328622914300578
f63_1	f63_3	0.493122797863977
f63_3	f63_1	0.481611843890777
f63_2	f63_3	0.49887982486327
f63_3	f63_2	0.48625702659526
f63_1	f63_4	0.508418472653716
f63_4	f63_1	0.499682512996492
f63_2	f63_4	0.497741563369847
f63_4	f63_2	0.507366945114986
f63_3	f63_4	0.339441102761827
f63_4	f63_3	0.328417405793368
f64_1	f64_3	0.499450208658191
f64_3	f64_1	0.496908641595104
f64_2	f64_3	0.479282750169104
f64_3	f64_2	0.492029355411888
f64_1	f64_4	0.500995238850611
f64_4	f64_1	0.489412475647408
f64_2	f64_4	0.492693098649926
f64_4	f64_2	0.492972873125813
f64_3	f64_4	0.31559128270217
f64_4	f64_3	0.310220870629883
f65_1	f65_3	0.498431935723846
f65_3	f65_1	0.497113184944926
f65_2	f65_3	0.493053019912248
f65_3	f65_2	0.514156974446115
f65_1	f65_4	0.488804283081877
f65_4	f65_1	0.498567335070683
f65_2	f65_4	0.503378557818559
f65_4	f65_2	0.50053536679888
f65_3	f65_4	0.323271776743689
f65_4	f65_3	0.302978334702232
f66_1	f66_3	0.491567484564967
f66_3	f66_1	0.490110179694469
f66_2	f66_3	0.492835048913201
f66_3	f66_2	0.489189781446415
f66_1	f66_4	0.495649220592734
f66_4	f66_1	0.487495576987305
f66_2	f66_4	0.495149900063978
f66_4	f66_2	0.490299247760282
f66_3	f66_4	0.298842667389842
f66_4	f66_3	0.310421529074055
f67_1	f67_3	0.520654082718577
f67_3	f67_1	0.499843866943323
f67_2	f67_3	0.492909471313386
f67_3	f67_2	0.505815161752766
f67_1	f67_4	0.51576509316005
f67_4	f67_1	0.48194260411056
f67_2	f67_4	0.499812016043883
f67_4	f67_2	0.48515544976733
f67_3	f67_4	0.374790925618041
f67_4	f67_3	0.337432565963087
f68_1	f68_3	0.49397050302011
f68_3	f68_1	0.485543803450424
f68_2	f68_3	0.496661604928822
f68_3	f68_2	0.488522227949852
f68_1	f68_4	0.502664839693772
f68_4	f68_1	0.499185492323369
f68_2	f68_4	0.499258234253524
f68_4	f68_2	0.490104732998555
f68_3	f68_4	0.335196477352065
f68_4	f68_3	0.347149059455898
f69_1	f69_3	0.524616049479898
f69_3	f69_1	0.500993160450289
f69_2	f69_3	0.498508869640857
f69_3	f69_2	0.511476712290569
f69_1	f69_4	0.518373290632542
f69_4	f69_1	0.494427521049455
f69_2	f69_4	0.500591645771975
f69_4	f69_2	0.493735409983327
f69_3	f69_4	0.332743281113264
f69_4	f69_3	0.346240430802045
f70_1	f70_3	0.504154383606119
f70_3	f70_1	0.503740683354198
f70_2	f70_3	0.529689938196572
f70_3	f70_2	0.503133601394331
f70_1	f70_4	0.499402849853076
f70_4	f70_1	0.488395337017015
f70_2	f70_4	0.522709900300748
f70_4	f70_2	0.503446506515836
f70_3	f70_4	0.335776149500513
f70_4	f70_3	0.330978414441002
f71_1	f71_3	0.501509604698643
f71_3	f71_1	0.492110516156496
f71_2	f71_3	0.512062236809448
f71_3	f71_2	0.490167218668931
f71_1	f71_4	0.503192416671966
f71_4	f71_1	0.503517128246056
f71_2	f71_4	0.503292253876037
f71_4	f71_2	0.49321517116169
f71_3	f71_4	0.353074638108367
f71_4	f71_3	0.339852444574768
f72_1	f72_3	0.495955096629458
f72_3	f72_1	0.501405601743073
f72_2	f72_3	0.498883835653354
f72_3	f72_2	0.501613978373582
f72_1	f72_4	0.496802826326607
f72_4	f72_1	0.503764101828936
f72_2	f72_4	0.506827877293938
f72_4	f72_2	0.51165089316175
f72_3	f72_4	0.34248179574563
f72_4	f72_3	0.330961840739442
f73_1	f73_3	0.495543541362132
f73_3	f73_1	0.500494106459879
f73_2	f73_3	0.502766010536106
f73_3	f73_2	0.494380244382548
f73_1	f73_4	0.49894681763368
f73_4	f73_1	0.489961475980261
f73_2	f73_4	0.493966011667203
f73_4	f73_2	0.489051716417376
f73_3	f73_4	0.338286652606402
f73_4	f73_3	0.31668555125305
f74_1	f74_3	0.496157262641574
f74_3	f74_1	0.503246264818919
f74_2	f74_3	0.49265685235759
f74_3	f74_2	0.494974897688356
f74_1	f74_4	0.49993274887122
f74_4	f74_1	0.500737749204668
f74_2	f74_4	0.495235609536187
f74_4	f74_2	0.495068405723857
f74_3	f74_4	0.315877983685941
f74_4	f74_3	0.303941105148427
f75_1	f75_3	0.491903268057062
f75_3	f75_1	0.495559261043516
f75_2	f75_3	0.512443613475072
f75_3	f75_2	0.500217259890612
f75_1	f75_4	0.487717247008666
f75_4	f75_1	0.491649210897929
f75_2	f75_4	0.497057139162958
f75_4	f75_2	0.497734825237281
f75_3	f75_4	0.326383420733795
f75_4	f75_3	0.33338412457775
f76_1	f76_3	0.493569053810087
f76_3	f76_1	0.503860496251911
f76_2	f76_3	0.510443774984284
f76_3	f76_2	0.487451609854009
f76_1	f76_4	0.503128588125318
f76_4	f76_1	0.512612147718452
f76_2	f76_4	0.518953951087321
f76_4	f76_2	0.510905989359492
f76_3	f76_4	0.381730991089654
f76_4	f76_3	0.416700560934279
f77_1	f77_3	0.517940494735363
f77_3	f77_1	0.497702956318941
f77_2	f77_3	0.494060498220082
f77_3	f77_2	0.504193066964229
f77_1	f77_4	0.518899025487058
f77_4	f77_1	0.501826263779177
f77_2	f77_4	0.509778303487066
f77_4	f77_2	0.492525410098374
f77_3	f77_4	0.367580811188492
f77_4	f77_3	0.357869020465943
f78_1	f78_3	0.47195040974981
f78_3	f78_1	0.495247387336279
f78_2	f78_3	0.500594808930896
f78_3	f78_2	0.489555414477206
f78_1	f78_4	0.453029028435809
f78_4	f78_1	0.495842616477804
