ID1	ID2	Value
f4_5	f4_5	0.984300851821899
f4_6	f4_1	0.494076699018478
f4_6	f4_2	0.495880365371704
f4_6	f4_5	0.492991298437119
f4_6	f4_6	0.981651067733765
f4_7	f4_1	0.245509952306747
f4_7	f4_2	0.250158756971359
f4_7	f4_3	0.504710376262665
f4_7	f4_5	0.498806536197662
f4_7	f4_6	0.245346292853355
f4_7	f4_7	1.00208234786987
f4_8	f4_1	0.250900059938431
f4_8	f4_2	0.235117331147194
f4_8	f4_3	0.5128413438797
f4_8	f4_5	0.49362114071846
f4_8	f4_6	0.234376206994057
f4_8	f4_7	0.510574221611023
f4_8	f4_8	1.00089395046234
f4_9	f4_1	0.246578812599182
f4_9	f4_2	0.234920784831047
f4_9	f4_4	0.486122220754623
f4_9	f4_5	0.241042569279671
f4_9	f4_6	0.482695579528809
f4_9	f4_7	0.124728664755821
f4_9	f4_8	0.113402582705021
f4_9	f4_9	0.980664193630219
f4_10	f4_1	0.245602086186409
f4_10	f4_2	0.252425789833069
f4_10	f4_4	0.473362147808075
f4_10	f4_5	0.241452842950821
f4_10	f4_6	0.499398708343506
f4_10	f4_7	0.131306037306786
f4_10	f4_8	0.126290559768677
f4_10	f4_9	0.469379931688309
f4_10	f4_10	0.96718955039978
f5_1	f5_1	0.99848461151123
f5_2	f5_2	1.01007032394409
f5_3	f5_3	0.976876497268677
f5_4	f5_4	1.00767529010773
f5_5	f5_1	0.48851665854454
f5_5	f5_2	0.479292869567871
f5_5	f5_5	0.996772527694702
f5_6	f5_1	0.471140772104263
f5_6	f5_2	0.507074058055878
f5_6	f5_5	0.475325435400009
f5_6	f5_6	0.983705639839172
f5_7	f5_1	0.247332245111465
f5_7	f5_2	0.233562052249908
f5_7	f5_3	0.486065924167633
f5_7	f5_5	0.47755441069603
f5_7	f5_6	0.243113711476326
f5_7	f5_7	0.968720138072968
f5_8	f5_1	0.247385695576668
f5_8	f5_2	0.239198267459869
f5_8	f5_3	0.489960044622421
f5_8	f5_5	0.501665651798248
f5_8	f5_6	0.241120219230652
f5_8	f5_7	0.467742592096329
f5_8	f5_8	0.992444574832916
f5_9	f5_1	0.238222986459732
f5_9	f5_2	0.270457834005356
f5_9	f5_4	0.504113972187042
f5_9	f5_5	0.236628353595734
f5_9	f5_6	0.500361502170563
f5_9	f5_7	0.115033373236656
f5_9	f5_8	0.122656464576721
f5_9	f5_9	1.00530064105988
f5_10	f5_1	0.221249237656593
f5_10	f5_2	0.269371926784515
f5_10	f5_4	0.502561628818512
f5_10	f5_5	0.233094930648804
f5_10	f5_6	0.492276340723038
f5_10	f5_7	0.121577888727188
f5_10	f5_8	0.121516115963459
f5_10	f5_9	0.490452259778976
f5_10	f5_10	0.995113015174866
f6_1	f6_1	1.00811004638672
f6_2	f6_2	1.00577807426453
f6_3	f6_3	0.998022317886353
f6_4	f6_4	1.00094199180603
f6_5	f6_1	0.515244960784912
f6_5	f6_2	0.512431800365448
f6_5	f6_5	1.02185595035553
f6_6	f6_1	0.492283135652542
f6_6	f6_2	0.505656242370605
f6_6	f6_5	0.510837435722351
f6_6	f6_6	0.982434988021851
f6_7	f6_1	0.256332367658615
f6_7	f6_2	0.264651298522949
f6_7	f6_3	0.471519201993942
f6_7	f6_5	0.517876863479614
f6_7	f6_6	0.257447749376297
f6_7	f6_7	0.990986347198486
f6_8	f6_1	0.269307315349579
f6_8	f6_2	0.247959464788437
f6_8	f6_3	0.504211962223053
f6_8	f6_5	0.50776207447052
f6_8	f6_6	0.241196945309639
f6_8	f6_7	0.494619399309158
f6_8	f6_8	1.010582447052
f6_9	f6_1	0.226640328764915
f6_9	f6_2	0.262123316526413
f6_9	f6_4	0.501521587371826
f6_9	f6_5	0.252291828393936
f6_9	f6_6	0.473976284265518
f6_9	f6_7	0.127889931201935
f6_9	f6_8	0.119923740625381
f6_9	f6_9	0.978285849094391
f6_10	f6_1	0.239579379558563
f6_10	f6_2	0.251191198825836
f6_10	f6_4	0.495198607444763
f6_10	f6_5	0.253328263759613
f6_10	f6_6	0.491582989692688
f6_10	f6_7	0.136251345276833
f6_10	f6_8	0.108557678759098
f6_10	f6_9	0.497539699077606
f6_10	f6_10	0.987345933914185
f7_1	f7_1	1.00460302829742
f7_2	f7_2	0.972533762454987
f7_3	f7_3	0.992700695991516
f7_4	f7_4	1.02586722373962
f7_5	f7_1	0.496872901916504
f7_5	f7_2	0.484934896230698
f7_5	f7_5	0.999334931373596
f7_6	f7_1	0.492945969104767
f7_6	f7_2	0.474964916706085
f7_6	f7_5	0.481124997138977
f7_6	f7_6	0.9777512550354
f7_7	f7_1	0.252693623304367
f7_7	f7_2	0.229126885533333
f7_7	f7_3	0.472410976886749
f7_7	f7_5	0.483479022979736
f7_7	f7_6	0.239969849586487
f7_7	f7_7	0.992882072925568
f7_8	f7_1	0.24247470498085
f7_8	f7_2	0.22813007235527
f7_8	f7_3	0.485988557338715
f7_8	f7_5	0.483651995658875
f7_8	f7_6	0.230511292815208
f7_8	f7_7	0.482674568891525
f7_8	f7_8	0.975827932357788
f7_9	f7_1	0.243928328156471
f7_9	f7_2	0.237494811415672
f7_9	f7_4	0.498675614595413
f7_9	f7_5	0.254651516675949
f7_9	f7_6	0.500305712223053
f7_9	f7_7	0.114890322089195
f7_9	f7_8	0.118333734571934
f7_9	f7_9	1.01563954353333
f7_10	f7_1	0.23774129152298
f7_10	f7_2	0.235804930329323
f7_10	f7_4	0.511967360973358
f7_10	f7_5	0.236115798354149
f7_10	f7_6	0.474611610174179
f7_10	f7_7	0.122187383472919
f7_10	f7_8	0.120218500494957
f7_10	f7_9	0.503683507442474
f7_10	f7_10	1.00717425346375
f8_1	f8_1	0.990428328514099
f8_2	f8_2	0.983156979084015
f8_3	f8_3	0.989427268505096
f8_4	f8_4	1.00937962532043
f8_5	f8_1	0.493028461933136
f8_5	f8_2	0.4882632791996
f8_5	f8_5	0.986759901046753
f8_6	f8_1	0.483430474996567
f8_6	f8_2	0.478086084127426
f8_6	f8_5	0.479723572731018
f8_6	f8_6	0.976958811283112
f8_7	f8_1	0.225700944662094
f8_7	f8_2	0.249898627400398
f8_7	f8_3	0.471176654100418
f8_7	f8_5	0.485507011413574
f8_7	f8_6	0.232609480619431
f8_7	f8_7	0.973094880580902
f8_8	f8_1	0.22634182870388
f8_8	f8_2	0.244791075587273
f8_8	f8_3	0.489422768354416
f8_8	f8_5	0.481373310089111
f8_8	f8_6	0.241637378931046
f8_8	f8_7	0.481152892112732
f8_8	f8_8	0.981615006923676
f8_9	f8_1	0.244009479880333
f8_9	f8_2	0.235403686761856
f8_9	f8_4	0.502431750297546
f8_9	f8_5	0.240352794528008
f8_9	f8_6	0.489071279764175
f8_9	f8_7	0.0933222249150276
f8_9	f8_8	0.119182579219341
f8_9	f8_9	0.98403400182724
f8_10	f8_1	0.24493508040905
f8_10	f8_2	0.248277127742767
f8_10	f8_4	0.50634640455246
f8_10	f8_5	0.244379281997681
f8_10	f8_6	0.490223467350006
f8_10	f8_7	0.106200270354748
f8_10	f8_8	0.108665451407433
f8_10	f8_9	0.49587693810463
f8_10	f8_10	0.989941596984863
f9_1	f9_1	0.972854137420654
f9_2	f9_2	0.965526342391968
f9_3	f9_3	1.00431323051453
f9_4	f9_4	0.987448811531067
f9_5	f9_1	0.495295643806458
f9_5	f9_2	0.485436946153641
f9_5	f9_5	0.9760662317276
f9_6	f9_1	0.506968438625336
f9_6	f9_2	0.491458564996719
f9_6	f9_5	0.502600014209747
f9_6	f9_6	1.0057612657547
f9_7	f9_1	0.246428698301315
f9_7	f9_2	0.266361176967621
f9_7	f9_3	0.498326748609543
f9_7	f9_5	0.500798761844635
f9_7	f9_6	0.270435124635696
f9_7	f9_7	1.00428342819214
f9_8	f9_1	0.233924478292465
f9_8	f9_2	0.251841813325882
f9_8	f9_3	0.505202889442444
f9_8	f9_5	0.492980927228928
f9_8	f9_6	0.23523011803627
f9_8	f9_7	0.508803367614746
f9_8	f9_8	1.0068953037262
f9_9	f9_1	0.254975527524948
f9_9	f9_2	0.247750490903854
f9_9	f9_4	0.494223535060883
f9_9	f9_5	0.252073973417282
f9_9	f9_6	0.516959965229034
f9_9	f9_7	0.144952788949013
f9_9	f9_8	0.102285958826542
f9_9	f9_9	0.989327430725098
f9_10	f9_1	0.246722415089607
f9_10	f9_2	0.239263966679573
f9_10	f9_4	0.503621339797974
f9_10	f9_5	0.243380546569824
f9_10	f9_6	0.505892753601074
f9_10	f9_7	0.130506500601768
f9_10	f9_8	0.111149124801159
f9_10	f9_9	0.514757931232452
f9_10	f9_10	0.985053718090057
f10_1	f10_1	1.01475942134857
f10_2	f10_2	0.974187076091766
f10_3	f10_3	0.990250885486603
f10_4	f10_4	0.976693749427795
f10_5	f10_1	0.492634862661362
f10_5	f10_2	0.483881115913391
f10_5	f10_5	1.00397133827209
f10_6	f10_1	0.517092883586884
f10_6	f10_2	0.473549634218216
f10_6	f10_5	0.483826994895935
f10_6	f10_6	0.995354652404785
f10_7	f10_1	0.228595346212387
f10_7	f10_2	0.23133872449398
f10_7	f10_3	0.489053875207901
f10_7	f10_5	0.48412349820137
f10_7	f10_6	0.219259262084961
f10_7	f10_7	0.980142295360565
f10_8	f10_1	0.236547887325287
f10_8	f10_2	0.228736311197281
f10_8	f10_3	0.487379431724548
f10_8	f10_5	0.485225349664688
f10_8	f10_6	0.231176748871803
f10_8	f10_7	0.481185138225555
f10_8	f10_8	0.97493302822113
f10_9	f10_1	0.246877908706665
f10_9	f10_2	0.258185297250748
f10_9	f10_4	0.463952243328094
f10_9	f10_5	0.247373476624489
f10_9	f10_6	0.495723068714142
f10_9	f10_7	0.103289626538754
f10_9	f10_8	0.113116547465324
f10_9	f10_9	0.980759620666504
f10_10	f10_1	0.252366155385971
f10_10	f10_2	0.239710822701454
f10_10	f10_4	0.476037740707397
f10_10	f10_5	0.244692206382751
f10_10	f10_6	0.48555052280426
f10_10	f10_7	0.101696908473969
f10_10	f10_8	0.122085973620415
f10_10	f10_9	0.468626707792282
f10_10	f10_10	0.983483195304871
f11_1	f11_1	1.00857830047607
f11_2	f11_2	1.01986384391785
f11_3	f11_3	0.997711539268494
f11_4	f11_4	1.02650249004364
f11_5	f11_1	0.50320428609848
f11_5	f11_2	0.504168212413788
f11_5	f11_5	0.992077231407166
f11_6	f11_1	0.503631353378296
f11_6	f11_2	0.499574810266495
f11_6	f11_5	0.514297604560852
f11_6	f11_6	1.00289225578308
f11_7	f11_1	0.244234055280685
f11_7	f11_2	0.256850749254227
f11_7	f11_3	0.512710928916931
f11_7	f11_5	0.494205385446548
f11_7	f11_6	0.25745490193367
f11_7	f11_7	0.993059754371643
f11_8	f11_1	0.244814649224281
f11_8	f11_2	0.243924170732498
f11_8	f11_3	0.510587394237518
f11_8	f11_5	0.497403353452682
f11_8	f11_6	0.247962936758995
f11_8	f11_7	0.496300339698792
f11_8	f11_8	1.00766432285309
f11_9	f11_1	0.236848637461662
f11_9	f11_2	0.262448132038116
f11_9	f11_4	0.508579075336456
f11_9	f11_5	0.267546802759171
f11_9	f11_6	0.491790533065796
f11_9	f11_7	0.122731737792492
f11_9	f11_8	0.119884930551052
f11_9	f11_9	1.00193333625793
f11_10	f11_1	0.239400148391724
f11_10	f11_2	0.268068492412567
f11_10	f11_4	0.511301755905151
f11_10	f11_5	0.270937830209732
f11_10	f11_6	0.491500049829483
f11_10	f11_7	0.121573783457279
f11_10	f11_8	0.125028252601624
f11_10	f11_9	0.484422743320465
f11_10	f11_10	0.995939612388611
f12_1	f12_1	0.987345457077026
f12_2	f12_2	1.01827943325043
f12_3	f12_3	0.979303002357483
f12_4	f12_4	1.01028263568878
f12_5	f12_1	0.497675627470016
f12_5	f12_2	0.529865622520447
f12_5	f12_5	1.00079774856567
f12_6	f12_1	0.487872272729874
f12_6	f12_2	0.506744801998138
f12_6	f12_5	0.491930037736893
f12_6	f12_6	0.976473212242126
f12_7	f12_1	0.235632315278053
f12_7	f12_2	0.272359669208527
f12_7	f12_3	0.488142251968384
f12_7	f12_5	0.49235936999321
f12_7	f12_6	0.242561176419258
f12_7	f12_7	0.995653390884399
f12_8	f12_1	0.246197834610939
f12_8	f12_2	0.262357532978058
f12_8	f12_3	0.478795409202576
f12_8	f12_5	0.500550925731659
f12_8	f12_6	0.240363001823425
f12_8	f12_7	0.494315445423126
f12_8	f12_8	0.999563872814178
f12_9	f12_1	0.258319556713104
f12_9	f12_2	0.253965318202972
f12_9	f12_4	0.500475168228149
f12_9	f12_5	0.249817192554474
f12_9	f12_6	0.488434344530106
f12_9	f12_7	0.127361536026001
f12_9	f12_8	0.119392082095146
f12_9	f12_9	0.999325096607208
f12_10	f12_1	0.242219537496567
f12_10	f12_2	0.249885782599449
f12_10	f12_4	0.495967239141464
f12_10	f12_5	0.237281784415245
f12_10	f12_6	0.478802382946014
f12_10	f12_7	0.127037897706032
f12_10	f12_8	0.111570358276367
f12_10	f12_9	0.471731752157211
f12_10	f12_10	0.986878633499146
f13_1	f13_1	0.977776825428009
f13_2	f13_2	0.960594892501831
f13_3	f13_3	1.01474034786224
f13_4	f13_4	1.00110828876495
f13_5	f13_1	0.479827910661697
f13_5	f13_2	0.477625668048859
f13_5	f13_5	0.981504082679749
f13_6	f13_1	0.48716014623642
f13_6	f13_2	0.469610661268234
f13_6	f13_5	0.470660090446472
f13_6	f13_6	0.982996463775635
f13_7	f13_1	0.239982023835182
f13_7	f13_2	0.234712824225426
f13_7	f13_3	0.506445825099945
f13_7	f13_5	0.477654576301575
f13_7	f13_6	0.232123851776123
f13_7	f13_7	0.985991358757019
f13_8	f13_1	0.244605496525764
f13_8	f13_2	0.250000357627869
f13_8	f13_3	0.505987286567688
f13_8	f13_5	0.495396733283997
f13_8	f13_6	0.249140456318855
f13_8	f13_7	0.4924276471138
f13_8	f13_8	0.995832085609436
f13_9	f13_1	0.242396950721741
f13_9	f13_2	0.229867860674858
f13_9	f13_4	0.511440992355347
f13_9	f13_5	0.224860683083534
f13_9	f13_6	0.492198079824448
f13_9	f13_7	0.11466471850872
f13_9	f13_8	0.113203108310699
f13_9	f13_9	0.999411165714264
f13_10	f13_1	0.255690664052963
f13_10	f13_2	0.229480281472206
f13_10	f13_4	0.49157777428627
f13_10	f13_5	0.224786907434464
f13_10	f13_6	0.495948195457458
f13_10	f13_7	0.121740348637104
f13_10	f13_8	0.125971883535385
f13_10	f13_9	0.498296409845352
f13_10	f13_10	0.986912906169891
f14_1	f14_1	0.982736945152283
f14_2	f14_2	1.0126918554306
f14_3	f14_3	1.00153458118439
f14_4	f14_4	0.988937735557556
f14_5	f14_1	0.481678605079651
f14_5	f14_2	0.496440976858139
f14_5	f14_5	0.981696546077728
f14_6	f14_1	0.495459735393524
f14_6	f14_2	0.492828577756882
f14_6	f14_5	0.473747879266739
f14_6	f14_6	0.990092277526855
f14_7	f14_1	0.230564087629318
f14_7	f14_2	0.232309356331825
f14_7	f14_3	0.51008152961731
f14_7	f14_5	0.483971357345581
f14_7	f14_6	0.22900877892971
f14_7	f14_7	1.00095570087433
f14_8	f14_1	0.24353876709938
f14_8	f14_2	0.269656509160995
f14_8	f14_3	0.497804462909698
f14_8	f14_5	0.50692743062973
f14_8	f14_6	0.238792762160301
f14_8	f14_7	0.502931237220764
f14_8	f14_8	1.00622737407684
f14_9	f14_1	0.257943838834763
f14_9	f14_2	0.256940424442291
f14_9	f14_4	0.497116237878799
f14_9	f14_5	0.257527947425842
f14_9	f14_6	0.507218778133392
f14_9	f14_7	0.110615730285645
f14_9	f14_8	0.131297379732132
f14_9	f14_9	1.0132075548172
f14_10	f14_1	0.251541554927826
f14_10	f14_2	0.243308499455452
f14_10	f14_4	0.491089522838593
f14_10	f14_5	0.237129300832748
f14_10	f14_6	0.491749316453934
f14_10	f14_7	0.120551310479641
f14_10	f14_8	0.114141963422298
f14_10	f14_9	0.50694352388382
f14_10	f14_10	0.994566321372986
f15_1	f15_1	1.0236519575119
f15_2	f15_2	0.966052830219269
f15_3	f15_3	0.974592089653015
f15_4	f15_4	1.01776921749115
f15_5	f15_1	0.498746782541275
f15_5	f15_2	0.46318244934082
f15_5	f15_5	0.968288600444794
f15_6	f15_1	0.490234881639481
f15_6	f15_2	0.476513594388962
f15_6	f15_5	0.465288996696472
f15_6	f15_6	0.975643217563629
f15_7	f15_1	0.242535725235939
f15_7	f15_2	0.238516330718994
f15_7	f15_3	0.49352964758873
f15_7	f15_5	0.483377069234848
f15_7	f15_6	0.242671608924866
f15_7	f15_7	0.982722640037537
f15_8	f15_1	0.248551055788994
f15_8	f15_2	0.221535980701447
f15_8	f15_3	0.496322304010391
f15_8	f15_5	0.486519873142242
f15_8	f15_6	0.241751208901405
f15_8	f15_7	0.488729178905487
f15_8	f15_8	0.9852015376091
f15_9	f15_1	0.253450691699982
f15_9	f15_2	0.238223806023598
f15_9	f15_4	0.501796722412109
f15_9	f15_5	0.227320164442062
f15_9	f15_6	0.488806277513504
f15_9	f15_7	0.127055466175079
f15_9	f15_8	0.111573524773121
f15_9	f15_9	0.998309254646301
f15_10	f15_1	0.240890935063362
f15_10	f15_2	0.237610653042793
f15_10	f15_4	0.520619511604309
f15_10	f15_5	0.225550889968872
f15_10	f15_6	0.488868236541748
f15_10	f15_7	0.128518521785736
f15_10	f15_8	0.114367678761482
f15_10	f15_9	0.496531933546066
f15_10	f15_10	1.01147329807281
f16_1	f16_1	0.969232499599457
f16_2	f16_2	0.969810545444489
f16_3	f16_3	0.985541760921478
f16_4	f16_4	1.00620853900909
f16_5	f16_1	0.478306651115417
f16_5	f16_2	0.488093376159668
f16_5	f16_5	0.990819036960602
f16_6	f16_1	0.497308284044266
f16_6	f16_2	0.483470857143402
f16_6	f16_5	0.486271858215332
f16_6	f16_6	0.98936927318573
f16_7	f16_1	0.23561055958271
f16_7	f16_2	0.230109363794327
f16_7	f16_3	0.489656120538712
f16_7	f16_5	0.501555979251862
f16_7	f16_6	0.237693697214127
f16_7	f16_7	0.995918452739716
f16_8	f16_1	0.259584844112396
f16_8	f16_2	0.223466649651527
f16_8	f16_3	0.496968954801559
f16_8	f16_5	0.498716622591019
f16_8	f16_6	0.230359643697739
f16_8	f16_7	0.500072479248047
f16_8	f16_8	1.00834667682648
f16_9	f16_1	0.233590990304947
f16_9	f16_2	0.22783924639225
f16_9	f16_4	0.476614445447922
f16_9	f16_5	0.222808420658112
f16_9	f16_6	0.488985776901245
f16_9	f16_7	0.107568152248859
f16_9	f16_8	0.0941514447331429
f16_9	f16_9	0.985968589782715
f16_10	f16_1	0.25459498167038
f16_10	f16_2	0.234451413154602
f16_10	f16_4	0.482666909694672
f16_10	f16_5	0.242029666900635
f16_10	f16_6	0.487031638622284
f16_10	f16_7	0.111412428319454
f16_10	f16_8	0.107261702418327
f16_10	f16_9	0.490841567516327
f16_10	f16_10	0.979813277721405
f17_1	f17_1	0.981216013431549
f17_2	f17_2	1.0120655298233
f17_3	f17_3	1.00528240203857
f17_4	f17_4	1.00465512275696
f17_5	f17_1	0.502666234970093
f17_5	f17_2	0.495559841394424
f17_5	f17_5	0.982075572013855
f17_6	f17_1	0.49761438369751
f17_6	f17_2	0.506161868572235
f17_6	f17_5	0.501634061336517
f17_6	f17_6	1.00230658054352
f17_7	f17_1	0.25737476348877
f17_7	f17_2	0.230039730668068
f17_7	f17_3	0.483753025531769
f17_7	f17_5	0.482438385486603
f17_7	f17_6	0.248997017741203
f17_7	f17_7	0.98546838760376
f17_8	f17_1	0.241052433848381
f17_8	f17_2	0.256870329380035
f17_8	f17_3	0.518533289432526
f17_8	f17_5	0.481506109237671
f17_8	f17_6	0.242777049541473
f17_8	f17_7	0.490879535675049
f17_8	f17_8	1.01689946651459
f17_9	f17_1	0.264277517795563
f17_9	f17_2	0.239524826407433
f17_9	f17_4	0.489935249090195
f17_9	f17_5	0.258852660655975
f17_9	f17_6	0.499880701303482
f17_9	f17_7	0.131778791546822
f17_9	f17_8	0.121259100735188
f17_9	f17_9	0.990356206893921
f17_10	f17_1	0.252279669046402
f17_10	f17_2	0.246125727891922
f17_10	f17_4	0.501011610031128
f17_10	f17_5	0.260975122451782
f17_10	f17_6	0.498574763536453
f17_10	f17_7	0.121183849871159
f17_10	f17_8	0.123526193201542
f17_10	f17_9	0.489929229021072
f17_10	f17_10	0.99775367975235
f18_1	f18_1	0.995649695396423
f18_2	f18_2	1.00055837631226
f18_3	f18_3	1.01607871055603
f18_4	f18_4	0.991655230522156
f18_5	f18_1	0.483260214328766
f18_5	f18_2	0.482859313488007
f18_5	f18_5	0.976399719715118
f18_6	f18_1	0.487456738948822
f18_6	f18_2	0.478461116552353
f18_6	f18_5	0.480797469615936
f18_6	f18_6	0.97226881980896
f18_7	f18_1	0.245241180062294
f18_7	f18_2	0.247705832123756
f18_7	f18_3	0.503100872039795
f18_7	f18_5	0.481766164302826
f18_7	f18_6	0.236415177583694
f18_7	f18_7	0.980831444263458
f18_8	f18_1	0.255909562110901
f18_8	f18_2	0.255050092935562
f18_8	f18_3	0.49689456820488
f18_8	f18_5	0.492630302906036
f18_8	f18_6	0.250918567180634
f18_8	f18_7	0.494838982820511
f18_8	f18_8	0.997001230716705
f18_9	f18_1	0.268245369195938
f18_9	f18_2	0.228515729308128
f18_9	f18_4	0.499004036188126
f18_9	f18_5	0.246735081076622
f18_9	f18_6	0.508887350559235
f18_9	f18_7	0.124082528054714
f18_9	f18_8	0.125154793262482
f18_9	f18_9	1.00962996482849
f18_10	f18_1	0.240951269865036
f18_10	f18_2	0.239160105586052
f18_10	f18_4	0.497431188821793
f18_10	f18_5	0.240128412842751
f18_10	f18_6	0.49386864900589
f18_10	f18_7	0.11539713293314
f18_10	f18_8	0.116420306265354
f18_10	f18_9	0.516576528549194
f18_10	f18_10	1.00200545787811
f19_1	f19_1	0.97100430727005
f19_2	f19_2	0.989722609519958
f19_3	f19_3	0.999052703380585
f19_4	f19_4	1.01489818096161
f19_5	f19_1	0.500310063362122
f19_5	f19_2	0.502412855625153
f19_5	f19_5	1.01630520820618
f19_6	f19_1	0.489618301391602
f19_6	f19_2	0.499655395746231
f19_6	f19_5	0.497330039739609
f19_6	f19_6	0.995650172233582
f19_7	f19_1	0.242065235972404
f19_7	f19_2	0.257967412471771
f19_7	f19_3	0.487838447093964
f19_7	f19_5	0.500282764434814
f19_7	f19_6	0.230961933732033
f19_7	f19_7	0.998999238014221
f19_8	f19_1	0.228521838784218
f19_8	f19_2	0.252767354249954
f19_8	f19_3	0.496135771274567
f19_8	f19_5	0.485509544610977
f19_8	f19_6	0.24083200097084
f19_8	f19_7	0.497462809085846
f19_8	f19_8	0.970512986183167
f19_9	f19_1	0.244246289134026
f19_9	f19_2	0.228525549173355
f19_9	f19_4	0.49723020195961
f19_9	f19_5	0.247399166226387
f19_9	f19_6	0.492184579372406
f19_9	f19_7	0.106748715043068
f19_9	f19_8	0.120035126805305
f19_9	f19_9	0.9830162525177
f19_10	f19_1	0.230683162808418
f19_10	f19_2	0.236663639545441
f19_10	f19_4	0.502277970314026
f19_10	f19_5	0.230330362915993
f19_10	f19_6	0.478031069040298
f19_10	f19_7	0.108104467391968
