i	j	phi_value
f7_4	f7_3	0.315184724880997
f8_1	f8_3	0.25076838176558
f8_3	f8_1	0.25076838176558
f8_2	f8_3	0.244789739589635
f8_3	f8_2	0.244789739589635
f8_1	f8_4	0.249163174312401
f8_4	f8_1	0.249163174312401
f8_2	f8_4	0.247360331647939
f8_4	f8_2	0.247360331647939
f8_3	f8_4	0.297399300693654
f8_4	f8_3	0.297399300693654
f9_1	f9_3	0.256706372285474
f9_3	f9_1	0.256706372285474
f9_2	f9_3	0.244071192688344
f9_3	f9_2	0.244071192688344
f9_1	f9_4	0.253900035031031
f9_4	f9_1	0.253900035031031
f9_2	f9_4	0.245363731628365
f9_4	f9_2	0.245363731628365
f9_3	f9_4	0.332846279480525
f9_4	f9_3	0.332846279480525
f10_1	f10_3	0.264889045049436
f10_3	f10_1	0.264889045049436
f10_2	f10_3	0.258863280232603
f10_3	f10_2	0.258863280232603
f10_1	f10_4	0.266087605309447
f10_4	f10_1	0.266087605309447
f10_2	f10_4	0.260636452220647
f10_4	f10_2	0.260636452220647
f10_3	f10_4	0.344415538415689
f10_4	f10_3	0.344415538415689
f11_1	f11_3	0.248128725033559
f11_3	f11_1	0.248128725033559
f11_2	f11_3	0.237047384515598
f11_3	f11_2	0.237047384515598
f11_1	f11_4	0.24709024116844
f11_4	f11_1	0.24709024116844
f11_2	f11_4	0.240872043682064
f11_4	f11_2	0.240872043682064
f11_3	f11_4	0.344086675067216
f11_4	f11_3	0.344086675067216
f12_1	f12_3	0.245667051568281
f12_3	f12_1	0.245667051568281
f12_2	f12_3	0.267006883909318
f12_3	f12_2	0.267006883909318
f12_1	f12_4	0.254272485273953
f12_4	f12_1	0.254272485273953
f12_2	f12_4	0.275511763398513
f12_4	f12_2	0.275511763398513
f12_3	f12_4	0.379580207197589
f12_4	f12_3	0.379580207197589
f13_1	f13_3	0.258011196090704
f13_3	f13_1	0.258011196090704
f13_2	f13_3	0.257032182535773
f13_3	f13_2	0.257032182535773
f13_1	f13_4	0.247267382376522
f13_4	f13_1	0.247267382376522
f13_2	f13_4	0.237581328237336
f13_4	f13_2	0.237581328237336
f13_3	f13_4	0.37466184697307
f13_4	f13_3	0.37466184697307
f14_1	f14_3	0.257725465303353
f14_3	f14_1	0.257725465303353
f14_2	f14_3	0.255063377517888
f14_3	f14_2	0.255063377517888
f14_1	f14_4	0.251099749555359
f14_4	f14_1	0.251099749555359
f14_2	f14_4	0.249939548393839
f14_4	f14_2	0.249939548393839
f14_3	f14_4	0.332632898165478
f14_4	f14_3	0.332632898165478
f15_1	f15_3	0.246260134315697
f15_3	f15_1	0.246260134315697
f15_2	f15_3	0.248434635983216
f15_3	f15_2	0.248434635983216
f15_1	f15_4	0.246082600088495
f15_4	f15_1	0.246082600088495
f15_2	f15_4	0.245809712035844
f15_4	f15_2	0.245809712035844
f15_3	f15_4	0.282004672226348
f15_4	f15_3	0.282004672226348
f16_1	f16_3	0.245553464214629
f16_3	f16_1	0.245553464214629
f16_2	f16_3	0.246546088083245
f16_3	f16_2	0.246546088083245
f16_1	f16_4	0.242785291101615
f16_4	f16_1	0.242785291101615
f16_2	f16_4	0.252555739144937
f16_4	f16_2	0.252555739144937
f16_3	f16_4	0.328960295567507
f16_4	f16_3	0.328960295567507
f17_1	f17_3	0.250108750913706
f17_3	f17_1	0.250108750913706
f17_2	f17_3	0.248150298770292
f17_3	f17_2	0.248150298770292
f17_1	f17_4	0.242730912071644
f17_4	f17_1	0.242730912071644
f17_2	f17_4	0.253107459356488
f17_4	f17_2	0.253107459356488
f17_3	f17_4	0.346517826046458
f17_4	f17_3	0.346517826046458
f18_1	f18_3	0.247674219527416
f18_3	f18_1	0.247674219527416
f18_2	f18_3	0.244727533623758
f18_3	f18_2	0.244727533623758
f18_1	f18_4	0.246387330024116
f18_4	f18_1	0.246387330024116
f18_2	f18_4	0.252683593389271
f18_4	f18_2	0.252683593389271
f18_3	f18_4	0.313240099051685
f18_4	f18_3	0.313240099051685
f19_1	f19_3	0.257912010731588
f19_3	f19_1	0.257912010731588
f19_2	f19_3	0.264049024059529
f19_3	f19_2	0.264049024059529
f19_1	f19_4	0.250887299792958
f19_4	f19_1	0.250887299792958
f19_2	f19_4	0.250670432314924
f19_4	f19_2	0.250670432314924
f19_3	f19_4	0.365728142163513
f19_4	f19_3	0.365728142163513
f20_1	f20_3	0.247157319426452
f20_3	f20_1	0.247157319426452
f20_2	f20_3	0.250328795551585
f20_3	f20_2	0.250328795551585
f20_1	f20_4	0.250105459134647
f20_4	f20_1	0.250105459134647
f20_2	f20_4	0.244963350212389
f20_4	f20_2	0.244963350212389
f20_3	f20_4	0.328204572737773
f20_4	f20_3	0.328204572737773
f21_1	f21_3	0.252973609150544
f21_3	f21_1	0.252973609150544
f21_2	f21_3	0.255158657274468
f21_3	f21_2	0.255158657274468
f21_1	f21_4	0.250212026328448
f21_4	f21_1	0.250212026328448
f21_2	f21_4	0.254560953234438
f21_4	f21_2	0.254560953234438
f21_3	f21_4	0.332340313651694
f21_4	f21_3	0.332340313651694
f22_1	f22_3	0.248979105485833
f22_3	f22_1	0.248979105485833
f22_2	f22_3	0.252345681324216
f22_3	f22_2	0.252345681324216
f22_1	f22_4	0.24747067894371
f22_4	f22_1	0.24747067894371
f22_2	f22_4	0.248973203667002
f22_4	f22_2	0.248973203667002
f22_3	f22_4	0.320767305431179
f22_4	f22_3	0.320767305431179
f23_1	f23_3	0.24886907334301
f23_3	f23_1	0.24886907334301
f23_2	f23_3	0.261250331198999
f23_3	f23_2	0.261250331198999
f23_1	f23_4	0.249968286698806
f23_4	f23_1	0.249968286698806
f23_2	f23_4	0.253977215607609
f23_4	f23_2	0.253977215607609
f23_3	f23_4	0.344341223831684
f23_4	f23_3	0.344341223831684
f24_1	f24_3	0.24325209964389
f24_3	f24_1	0.24325209964389
f24_2	f24_3	0.25635836221713
f24_3	f24_2	0.25635836221713
f24_1	f24_4	0.236039093328908
f24_4	f24_1	0.236039093328908
f24_2	f24_4	0.260815668306776
f24_4	f24_2	0.260815668306776
f24_3	f24_4	0.340699843600508
f24_4	f24_3	0.340699843600508
f25_1	f25_3	0.251019075280932
f25_3	f25_1	0.251019075280932
f25_2	f25_3	0.257825815122184
f25_3	f25_2	0.257825815122184
f25_1	f25_4	0.253151932132632
f25_4	f25_1	0.253151932132632
f25_2	f25_4	0.258483664521177
f25_4	f25_2	0.258483664521177
f25_3	f25_4	0.335688026666173
f25_4	f25_3	0.335688026666173
f26_1	f26_3	0.243983286011746
f26_3	f26_1	0.243983286011746
f26_2	f26_3	0.252198169426194
f26_3	f26_2	0.252198169426194
f26_1	f26_4	0.242573488385222
f26_4	f26_1	0.242573488385222
f26_2	f26_4	0.262948262014674
f26_4	f26_2	0.262948262014674
f26_3	f26_4	0.351231410403098
f26_4	f26_3	0.351231410403098
f27_1	f27_3	0.262004387759626
f27_3	f27_1	0.262004387759626
f27_2	f27_3	0.251638454181215
f27_3	f27_2	0.251638454181215
f27_1	f27_4	0.261461058536988
f27_4	f27_1	0.261461058536988
f27_2	f27_4	0.255604409312887
f27_4	f27_2	0.255604409312887
f27_3	f27_4	0.339603518462492
f27_4	f27_3	0.339603518462492
f28_1	f28_3	0.250278264534688
f28_3	f28_1	0.250278264534688
f28_2	f28_3	0.245924508332738
f28_3	f28_2	0.245924508332738
f28_1	f28_4	0.239422509832015
f28_4	f28_1	0.239422509832015
f28_2	f28_4	0.250639752314094
f28_4	f28_2	0.250639752314094
f28_3	f28_4	0.31727618999999
f28_4	f28_3	0.31727618999999
f29_1	f29_3	0.261534057439039
f29_3	f29_1	0.261534057439039
f29_2	f29_3	0.252364177087604
f29_3	f29_2	0.252364177087604
f29_1	f29_4	0.261393895033028
f29_4	f29_1	0.261393895033028
f29_2	f29_4	0.262450634372866
f29_4	f29_2	0.262450634372866
f29_3	f29_4	0.346247590715635
f29_4	f29_3	0.346247590715635
f30_1	f30_3	0.256366453778765
f30_3	f30_1	0.256366453778765
f30_2	f30_3	0.251666020391243
f30_3	f30_2	0.251666020391243
f30_1	f30_4	0.254283263319099
f30_4	f30_1	0.254283263319099
f30_2	f30_4	0.248921022628118
f30_4	f30_2	0.248921022628118
f30_3	f30_4	0.321015940782965
f30_4	f30_3	0.321015940782965
f31_1	f31_3	0.264618876524844
f31_3	f31_1	0.264618876524844
f31_2	f31_3	0.248889477689308
f31_3	f31_2	0.248889477689308
f31_1	f31_4	0.256636184237684
f31_4	f31_1	0.256636184237684
f31_2	f31_4	0.24925923740525
f31_4	f31_2	0.24925923740525
f31_3	f31_4	0.310961187937975
f31_4	f31_3	0.310961187937975
f32_1	f32_3	0.256346240411575
f32_3	f32_1	0.256346240411575
f32_2	f32_3	0.24892793218455
f32_3	f32_2	0.24892793218455
f32_1	f32_4	0.252856878588453
f32_4	f32_1	0.252856878588453
f32_2	f32_4	0.249502775532992
f32_4	f32_2	0.249502775532992
f32_3	f32_4	0.305401536188855
f32_4	f32_3	0.305401536188855
f33_1	f33_3	0.244314414322256
f33_3	f33_1	0.244314414322256
f33_2	f33_3	0.242676713351373
f33_3	f33_2	0.242676713351373
f33_1	f33_4	0.247196116647576
f33_4	f33_1	0.247196116647576
f33_2	f33_4	0.241651237654931
f33_4	f33_2	0.241651237654931
f33_3	f33_4	0.318272585747644
f33_4	f33_3	0.318272585747644
f34_1	f34_3	0.264598743446462
f34_3	f34_1	0.264598743446462
f34_2	f34_3	0.26328280665049
f34_3	f34_2	0.26328280665049
f34_1	f34_4	0.25327554043223
f34_4	f34_1	0.25327554043223
f34_2	f34_4	0.249091596098115
f34_4	f34_2	0.249091596098115
f34_3	f34_4	0.362138702581358
f34_4	f34_3	0.362138702581358
f35_1	f35_3	0.246672328891183
f35_3	f35_1	0.246672328891183
f35_2	f35_3	0.253024150416696
f35_3	f35_2	0.253024150416696
f35_1	f35_4	0.241189395058564
f35_4	f35_1	0.241189395058564
f35_2	f35_4	0.242447065950833
f35_4	f35_2	0.242447065950833
f35_3	f35_4	0.327158011888411
f35_4	f35_3	0.327158011888411
f36_1	f36_3	0.242698312948565
f36_3	f36_1	0.242698312948565
f36_2	f36_3	0.250849924185752
f36_3	f36_2	0.250849924185752
f36_1	f36_4	0.248830689221528
f36_4	f36_1	0.248830689221528
f36_2	f36_4	0.25832800520937
f36_4	f36_2	0.25832800520937
f36_3	f36_4	0.308603427016165
f36_4	f36_3	0.308603427016165
f37_1	f37_3	0.273180365816086
f37_3	f37_1	0.273180365816086
f37_2	f37_3	0.262439879099461
f37_3	f37_2	0.262439879099461
f37_1	f37_4	0.255244626992573
f37_4	f37_1	0.255244626992573
f37_2	f37_4	0.255053227045066
f37_4	f37_2	0.255053227045066
f37_3	f37_4	0.38952216317816
f37_4	f37_3	0.38952216317816
f38_1	f38_3	0.247250410321262
f38_3	f38_1	0.247250410321262
f38_2	f38_3	0.248036143211958
f38_3	f38_2	0.248036143211958
f38_1	f38_4	0.25125584427223
f38_4	f38_1	0.25125584427223
f38_2	f38_4	0.239942473537353
f38_4	f38_2	0.239942473537353
f38_3	f38_4	0.357357240886197
f38_4	f38_3	0.357357240886197
f39_1	f39_3	0.248309315120965
f39_3	f39_1	0.248309315120965
f39_2	f39_3	0.248077021890666
f39_3	f39_2	0.248077021890666
f39_1	f39_4	0.250887412495246
f39_4	f39_1	0.250887412495246
f39_2	f39_4	0.244076367408155
f39_4	f39_2	0.244076367408155
f39_3	f39_4	0.331476532807346
f39_4	f39_3	0.331476532807346
f40_1	f40_3	0.259161566932208
f40_3	f40_1	0.259161566932208
f40_2	f40_3	0.249171863584512
f40_3	f40_2	0.249171863584512
f40_1	f40_4	0.257678021053715
f40_4	f40_1	0.257678021053715
f40_2	f40_4	0.24204052895878
f40_4	f40_2	0.24204052895878
f40_3	f40_4	0.344150215885611
f40_4	f40_3	0.344150215885611
f41_1	f41_3	0.239213758312877
f41_3	f41_1	0.239213758312877
f41_2	f41_3	0.253629907864052
f41_3	f41_2	0.253629907864052
f41_1	f41_4	0.251137605288608
f41_4	f41_1	0.251137605288608
f41_2	f41_4	0.250177991399125
f41_4	f41_2	0.250177991399125
f41_3	f41_4	0.32142574828533
f41_4	f41_3	0.32142574828533
f42_1	f42_3	0.251243308155841
f42_3	f42_1	0.251243308155841
f42_2	f42_3	0.24556221853504
f42_3	f42_2	0.24556221853504
f42_1	f42_4	0.247570949613898
f42_4	f42_1	0.247570949613898
f42_2	f42_4	0.255751447312166
f42_4	f42_2	0.255751447312166
f42_3	f42_4	0.345570548336146
f42_4	f42_3	0.345570548336146
f43_1	f43_3	0.249824839602549
f43_3	f43_1	0.249824839602549
f43_2	f43_3	0.250980691457068
f43_3	f43_2	0.250980691457068
f43_1	f43_4	0.248053916362876
f43_4	f43_1	0.248053916362876
f43_2	f43_4	0.251715984703192
f43_4	f43_2	0.251715984703192
f43_3	f43_4	0.304769031758759
f43_4	f43_3	0.304769031758759
f44_1	f44_3	0.242794243424673
f44_3	f44_1	0.242794243424673
f44_2	f44_3	0.249253033979961
f44_3	f44_2	0.249253033979961
f44_1	f44_4	0.237204593121882
f44_4	f44_1	0.237204593121882
f44_2	f44_4	0.247977291356919
f44_4	f44_2	0.247977291356919
f44_3	f44_4	0.345031634649524
f44_4	f44_3	0.345031634649524
f45_1	f45_3	0.256482692466745
f45_3	f45_1	0.256482692466745
f45_2	f45_3	0.265770741955033
f45_3	f45_2	0.265770741955033
f45_1	f45_4	0.24262363965329
f45_4	f45_1	0.24262363965329
f45_2	f45_4	0.256187869632679
f45_4	f45_2	0.256187869632679
f45_3	f45_4	0.380529085325694
f45_4	f45_3	0.380529085325694
f46_1	f46_3	0.249456402244529
f46_3	f46_1	0.249456402244529
f46_2	f46_3	0.252613124095435
f46_3	f46_2	0.252613124095435
f46_1	f46_4	0.244363676756112
f46_4	f46_1	0.244363676756112
f46_2	f46_4	0.24686972185859
f46_4	f46_2	0.24686972185859
f46_3	f46_4	0.318132180242343
f46_4	f46_3	0.318132180242343
f47_1	f47_3	0.241953042324924
f47_3	f47_1	0.241953042324924
f47_2	f47_3	0.26530789947504
f47_3	f47_2	0.26530789947504
f47_1	f47_4	0.240718986971226
f47_4	f47_1	0.240718986971226
f47_2	f47_4	0.256953375231253
f47_4	f47_2	0.256953375231253
f47_3	f47_4	0.349362535882416
f47_4	f47_3	0.349362535882416
f48_1	f48_3	0.239324969407712
f48_3	f48_1	0.239324969407712
f48_2	f48_3	0.254655025401455
f48_3	f48_2	0.254655025401455
f48_1	f48_4	0.256847176039879
f48_4	f48_1	0.256847176039879
f48_2	f48_4	0.259514544721569
f48_4	f48_2	0.259514544721569
f48_3	f48_4	0.327397424795162
f48_4	f48_3	0.327397424795162
f49_1	f49_3	0.249667945349967
f49_3	f49_1	0.249667945349967
f49_2	f49_3	0.252349817567667
f49_3	f49_2	0.252349817567667
f49_1	f49_4	0.256258358702748
f49_4	f49_1	0.256258358702748
f49_2	f49_4	0.24815223423536
f49_4	f49_2	0.24815223423536
f49_3	f49_4	0.318055996135102
f49_4	f49_3	0.318055996135102
f50_1	f50_3	0.259788337458009
f50_3	f50_1	0.259788337458009
f50_2	f50_3	0.251631743458209
f50_3	f50_2	0.251631743458209
f50_1	f50_4	0.239410738869103
f50_4	f50_1	0.239410738869103
f50_2	f50_4	0.244785729639186
f50_4	f50_2	0.244785729639186
f50_3	f50_4	0.354173193749424
f50_4	f50_3	0.354173193749424
f51_1	f51_3	0.266541856271901
f51_3	f51_1	0.266541856271901
f51_2	f51_3	0.271549837311918
f51_3	f51_2	0.271549837311918
f51_1	f51_4	0.244046680390274
f51_4	f51_1	0.244046680390274
f51_2	f51_4	0.25806914497328
f51_4	f51_2	0.25806914497328
f51_3	f51_4	0.366907685258722
f51_4	f51_3	0.366907685258722
f52_1	f52_3	0.249355076032701
f52_3	f52_1	0.249355076032701
f52_2	f52_3	0.256086627590307
f52_3	f52_2	0.256086627590307
f52_1	f52_4	0.255849888785521
f52_4	f52_1	0.255849888785521
f52_2	f52_4	0.251313530400169
f52_4	f52_2	0.251313530400169
f52_3	f52_4	0.323824539489302
f52_4	f52_3	0.323824539489302
f53_1	f53_3	0.236936626309679
f53_3	f53_1	0.236936626309679
f53_2	f53_3	0.247102665839153
f53_3	f53_2	0.247102665839153
f53_1	f53_4	0.24978858256007
f53_4	f53_1	0.24978858256007
f53_2	f53_4	0.246413320703756
f53_4	f53_2	0.246413320703756
f53_3	f53_4	0.333447558413103
f53_4	f53_3	0.333447558413103
f54_1	f54_3	0.243406738680473
f54_3	f54_1	0.243406738680473
f54_2	f54_3	0.247411296098566
f54_3	f54_2	0.247411296098566
f54_1	f54_4	0.243633977908622
f54_4	f54_1	0.243633977908622
f54_2	f54_4	0.250810337074565
f54_4	f54_2	0.250810337074565
f54_3	f54_4	0.305702919752285
f54_4	f54_3	0.305702919752285
f55_1	f55_3	0.259639550099048
f55_3	f55_1	0.259639550099048
f55_2	f55_3	0.252139652338755
f55_3	f55_2	0.252139652338755
f55_1	f55_4	0.256114648618207
f55_4	f55_1	0.256114648618207
f55_2	f55_4	0.258280220731899
f55_4	f55_2	0.258280220731899
f55_3	f55_4	0.307954390599749
f55_4	f55_3	0.307954390599749
f56_1	f56_3	0.245337115966486
f56_3	f56_1	0.245337115966486
f56_2	f56_3	0.248411906264249
f56_3	f56_2	0.248411906264249
f56_1	f56_4	0.260865974661171
f56_4	f56_1	0.260865974661171
f56_2	f56_4	0.243750829022147
f56_4	f56_2	0.243750829022147
f56_3	f56_4	0.323140183259399
f56_4	f56_3	0.323140183259399
f57_1	f57_3	0.246554416085319
f57_3	f57_1	0.246554416085319
f57_2	f57_3	0.238628043980997
f57_3	f57_2	0.238628043980997
f57_1	f57_4	0.242341760047198
f57_4	f57_1	0.242341760047198
f57_2	f57_4	0.244368233132049
f57_4	f57_2	0.244368233132049
f57_3	f57_4	0.343565818616687
f57_4	f57_3	0.343565818616687
f58_1	f58_3	0.237297880236271
f58_3	f58_1	0.237297880236271
f58_2	f58_3	0.245525957336647
f58_3	f58_2	0.245525957336647
f58_1	f58_4	0.238998995838371
f58_4	f58_1	0.238998995838371
f58_2	f58_4	0.245508316542381
f58_4	f58_2	0.245508316542381
f58_3	f58_4	0.315516243083238
f58_4	f58_3	0.315516243083238
f59_1	f59_3	0.235687125478209
f59_3	f59_1	0.235687125478209
f59_2	f59_3	0.237448065458213
f59_3	f59_2	0.237448065458213
f59_1	f59_4	0.243491835258914
f59_4	f59_1	0.243491835258914
f59_2	f59_4	0.244839651606921
f59_4	f59_2	0.244839651606921
f59_3	f59_4	0.313973981823687
f59_4	f59_3	0.313973981823687
f60_1	f60_3	0.24994641254566
f60_3	f60_1	0.24994641254566
f60_2	f60_3	0.25402530587129
f60_3	f60_2	0.25402530587129
f60_1	f60_4	0.25213130168558
f60_4	f60_1	0.25213130168558
f60_2	f60_4	0.251388579880228
f60_4	f60_2	0.251388579880228
f60_3	f60_4	0.30924752820383
f60_4	f60_3	0.30924752820383
f61_1	f61_3	0.25492153340791
f61_3	f61_1	0.25492153340791
f61_2	f61_3	0.247702523897546
f61_3	f61_2	0.247702523897546
f61_1	f61_4	0.247563828989175
f61_4	f61_1	0.247563828989175
f61_2	f61_4	0.253175613770994
f61_4	f61_2	0.253175613770994
f61_3	f61_4	0.33807904412797
f61_4	f61_3	0.33807904412797
f62_1	f62_3	0.23890347359402
f62_3	f62_1	0.23890347359402
f62_2	f62_3	0.255721885485884
f62_3	f62_2	0.255721885485884
f62_1	f62_4	0.257079178120801
f62_4	f62_1	0.257079178120801
f62_2	f62_4	0.252911886580796
f62_4	f62_2	0.252911886580796
f62_3	f62_4	0.34996181872389
f62_4	f62_3	0.34996181872389
f63_1	f63_3	0.250573070373598
f63_3	f63_1	0.250573070373598
f63_2	f63_3	0.246250251072102
f63_3	f63_2	0.246250251072102
f63_1	f63_4	0.24949868690321
f63_4	f63_1	0.24949868690321
f63_2	f63_4	0.250023437390367
f63_4	f63_2	0.250023437390367
f63_3	f63_4	0.348220927421482
f63_4	f63_3	0.348220927421482
f64_1	f64_3	0.256498991806691
f64_3	f64_1	0.256498991806691
f64_2	f64_3	0.256725250067262
f64_3	f64_2	0.256725250067262
f64_1	f64_4	0.249161734899009
f64_4	f64_1	0.249161734899009
f64_2	f64_4	0.26495415512781
f64_4	f64_2	0.26495415512781
f64_3	f64_4	0.33048619304349
f64_4	f64_3	0.33048619304349
f65_1	f65_3	0.244381629819885
f65_3	f65_1	0.244381629819885
f65_2	f65_3	0.244798079971325
f65_3	f65_2	0.244798079971325
f65_1	f65_4	0.251390530978592
f65_4	f65_1	0.251390530978592
f65_2	f65_4	0.250322061867598
f65_4	f65_2	0.250322061867598
f65_3	f65_4	0.313356699570185
f65_4	f65_3	0.313356699570185
f66_1	f66_3	0.246772128662289
f66_3	f66_1	0.246772128662289
f66_2	f66_3	0.238235309479307
f66_3	f66_2	0.238235309479307
f66_1	f66_4	0.241785151423096
f66_4	f66_1	0.241785151423096
f66_2	f66_4	0.251922994293474
f66_4	f66_2	0.251922994293474
f66_3	f66_4	0.310569283788979
f66_4	f66_3	0.310569283788979
f67_1	f67_3	0.250797954877628
f67_3	f67_1	0.250797954877628
f67_2	f67_3	0.235909342227917
f67_3	f67_2	0.235909342227917
f67_1	f67_4	0.24586994376572
f67_4	f67_1	0.24586994376572
f67_2	f67_4	0.234421974349111
f67_4	f67_2	0.234421974349111
f67_3	f67_4	0.327602015066403
f67_4	f67_3	0.327602015066403
f68_1	f68_3	0.25173376419056
f68_3	f68_1	0.25173376419056
f68_2	f68_3	0.262301581147385
f68_3	f68_2	0.262301581147385
f68_1	f68_4	0.242955790147348
f68_4	f68_1	0.242955790147348
f68_2	f68_4	0.263550568682965
f68_4	f68_2	0.263550568682965
f68_3	f68_4	0.335350405170002
f68_4	f68_3	0.335350405170002
f69_1	f69_3	0.250710215276688
f69_3	f69_1	0.250710215276688
f69_2	f69_3	0.239493833205622
f69_3	f69_2	0.239493833205622
f69_1	f69_4	0.250173781282484
f69_4	f69_1	0.250173781282484
f69_2	f69_4	0.24824824284689
f69_4	f69_2	0.24824824284689
f69_3	f69_4	0.355908546853265
f69_4	f69_3	0.355908546853265
f70_1	f70_3	0.252726246440439
f70_3	f70_1	0.252726246440439
f70_2	f70_3	0.264702848591247
f70_3	f70_2	0.264702848591247
f70_1	f70_4	0.258227966818279
f70_4	f70_1	0.258227966818279
f70_2	f70_4	0.251851232417654
f70_4	f70_2	0.251851232417654
f70_3	f70_4	0.344803363652851
f70_4	f70_3	0.344803363652851
f71_1	f71_3	0.265977765058005
f71_3	f71_1	0.265977765058005
f71_2	f71_3	0.243577389474004
f71_3	f71_2	0.243577389474004
f71_1	f71_4	0.2532788340905
f71_4	f71_1	0.2532788340905
f71_2	f71_4	0.271879184736509
f71_4	f71_2	0.271879184736509
f71_3	f71_4	0.366987752349741
f71_4	f71_3	0.366987752349741
f72_1	f72_3	0.249582512383549
f72_3	f72_1	0.249582512383549
f72_2	f72_3	0.247968065559395
f72_3	f72_2	0.247968065559395
f72_1	f72_4	0.246678121802027
f72_4	f72_1	0.246678121802027
f72_2	f72_4	0.245016848192164
f72_4	f72_2	0.245016848192164
f72_3	f72_4	0.327484557076896
f72_4	f72_3	0.327484557076896
f73_1	f73_3	0.244902132745581
f73_3	f73_1	0.244902132745581
f73_2	f73_3	0.245481786047839
f73_3	f73_2	0.245481786047839
f73_1	f73_4	0.236646595399645
f73_4	f73_1	0.236646595399645
f73_2	f73_4	0.233108969896063
f73_4	f73_2	0.233108969896063
f73_3	f73_4	0.327124602498889
f73_4	f73_3	0.327124602498889
f74_1	f74_3	0.251121075375534
f74_3	f74_1	0.251121075375534
f74_2	f74_3	0.246744320803983
f74_3	f74_2	0.246744320803983
f74_1	f74_4	0.252537553739514
f74_4	f74_1	0.252537553739514
f74_2	f74_4	0.238195238562776
f74_4	f74_2	0.238195238562776
f74_3	f74_4	0.312502893448446
f74_4	f74_3	0.312502893448446
f75_1	f75_3	0.250241512115127
f75_3	f75_1	0.250241512115127
f75_2	f75_3	0.255782396595309
f75_3	f75_2	0.255782396595309
f75_1	f75_4	0.243302146861213
f75_4	f75_1	0.243302146861213
f75_2	f75_4	0.256234426193367
f75_4	f75_2	0.256234426193367
f75_3	f75_4	0.319003479679521
f75_4	f75_3	0.319003479679521
f76_1	f76_3	0.245399276904149
f76_3	f76_1	0.245399276904149
f76_2	f76_3	0.270888626084642
f76_3	f76_2	0.270888626084642
f76_1	f76_4	0.263148542603125
f76_4	f76_1	0.263148542603125
f76_2	f76_4	0.25541784674873
f76_4	f76_2	0.25541784674873
f76_3	f76_4	0.409888052703467
f76_4	f76_3	0.409888052703467
f77_1	f77_3	0.255946900165862
f77_3	f77_1	0.255946900165862
f77_2	f77_3	0.26311117578471
f77_3	f77_2	0.26311117578471
f77_1	f77_4	0.261526422009086
f77_4	f77_1	0.261526422009086
f77_2	f77_4	0.261312627617345
f77_4	f77_2	0.261312627617345
f77_3	f77_4	0.369035624709361
f77_4	f77_3	0.369035624709361
f78_1	f78_3	0.241449655383221
f78_3	f78_1	0.241449655383221
f78_2	f78_3	0.252749298438685
f78_3	f78_2	0.252749298438685
f78_1	f78_4	0.237799906208751
f78_4	f78_1	0.237799906208751
