i	j	phi_value
f12_2	f12_4	0.24520244930972
f12_4	f12_2	0.24520244930972
f12_3	f12_4	0.319676807683426
f12_4	f12_3	0.319676807683426
f13_1	f13_3	0.257617383773593
f13_3	f13_1	0.257617383773593
f13_2	f13_3	0.245160878141129
f13_3	f13_2	0.245160878141129
f13_1	f13_4	0.259462813854182
f13_4	f13_1	0.259462813854182
f13_2	f13_4	0.244991428574496
f13_4	f13_2	0.244991428574496
f13_3	f13_4	0.301422248506529
f13_4	f13_3	0.301422248506529
f14_1	f14_3	0.266805585720123
f14_3	f14_1	0.266805585720123
f14_2	f14_3	0.245399089281105
f14_3	f14_2	0.245399089281105
f14_1	f14_4	0.258445803897705
f14_4	f14_1	0.258445803897705
f14_2	f14_4	0.242132865054135
f14_4	f14_2	0.242132865054135
f14_3	f14_4	0.336291972224343
f14_4	f14_3	0.336291972224343
f15_1	f15_3	0.199347055997172
f15_3	f15_1	0.199347055997172
f15_2	f15_3	0.226208524144113
f15_3	f15_2	0.226208524144113
f15_1	f15_4	0.209069261266591
f15_4	f15_1	0.209069261266591
f15_2	f15_4	0.237550953390876
f15_4	f15_2	0.237550953390876
f15_3	f15_4	0.358028501940386
f15_4	f15_3	0.358028501940386
f16_1	f16_3	0.248268709616527
f16_3	f16_1	0.248268709616527
f16_2	f16_3	0.258806331706763
f16_3	f16_2	0.258806331706763
f16_1	f16_4	0.254430501227967
f16_4	f16_1	0.254430501227967
f16_2	f16_4	0.257846988085487
f16_4	f16_2	0.257846988085487
f16_3	f16_4	0.335695893639526
f16_4	f16_3	0.335695893639526
f17_1	f17_3	0.246522836329678
f17_3	f17_1	0.246522836329678
f17_2	f17_3	0.255367757988424
f17_3	f17_2	0.255367757988424
f17_1	f17_4	0.240503484994332
f17_4	f17_1	0.240503484994332
f17_2	f17_4	0.24933627651694
f17_4	f17_2	0.24933627651694
f17_3	f17_4	0.324275281742533
f17_4	f17_3	0.324275281742533
f18_1	f18_3	0.238390143281296
f18_3	f18_1	0.238390143281296
f18_2	f18_3	0.242198638515382
f18_3	f18_2	0.242198638515382
f18_1	f18_4	0.244548725042194
f18_4	f18_1	0.244548725042194
f18_2	f18_4	0.252155481203253
f18_4	f18_2	0.252155481203253
f18_3	f18_4	0.328821267372843
f18_4	f18_3	0.328821267372843
f19_1	f19_3	0.24892032687078
f19_3	f19_1	0.24892032687078
f19_2	f19_3	0.249384002662277
f19_3	f19_2	0.249384002662277
f19_1	f19_4	0.244561710663726
f19_4	f19_1	0.244561710663726
f19_2	f19_4	0.257878746393669
f19_4	f19_2	0.257878746393669
f19_3	f19_4	0.31694284814781
f19_4	f19_3	0.31694284814781
f20_1	f20_3	0.239102636340236
f20_3	f20_1	0.239102636340236
f20_2	f20_3	0.247596688475281
f20_3	f20_2	0.247596688475281
f20_1	f20_4	0.237290216960013
f20_4	f20_1	0.237290216960013
f20_2	f20_4	0.241210241025555
f20_4	f20_2	0.241210241025555
f20_3	f20_4	0.342913819646302
f20_4	f20_3	0.342913819646302
f21_1	f21_3	0.251831120374522
f21_3	f21_1	0.251831120374522
f21_2	f21_3	0.248158321512501
f21_3	f21_2	0.248158321512501
f21_1	f21_4	0.249799086907783
f21_4	f21_1	0.249799086907783
f21_2	f21_4	0.247566713403885
f21_4	f21_2	0.247566713403885
f21_3	f21_4	0.331519762166296
f21_4	f21_3	0.331519762166296
f22_1	f22_3	0.255675836810509
f22_3	f22_1	0.255675836810509
f22_2	f22_3	0.255122485404701
f22_3	f22_2	0.255122485404701
f22_1	f22_4	0.255063809269877
f22_4	f22_1	0.255063809269877
f22_2	f22_4	0.256918466493066
f22_4	f22_2	0.256918466493066
f22_3	f22_4	0.364700461254083
f22_4	f22_3	0.364700461254083
f23_1	f23_3	0.255110077988759
f23_3	f23_1	0.255110077988759
f23_2	f23_3	0.242007050943117
f23_3	f23_2	0.242007050943117
f23_1	f23_4	0.253931042200222
f23_4	f23_1	0.253931042200222
f23_2	f23_4	0.245376656388214
f23_4	f23_2	0.245376656388214
f23_3	f23_4	0.337892299655916
f23_4	f23_3	0.337892299655916
f24_1	f24_3	0.256227736681381
f24_3	f24_1	0.256227736681381
f24_2	f24_3	0.243147475379834
f24_3	f24_2	0.243147475379834
f24_1	f24_4	0.246389153336271
f24_4	f24_1	0.246389153336271
f24_2	f24_4	0.235716382586128
f24_4	f24_2	0.235716382586128
f24_3	f24_4	0.322139225064622
f24_4	f24_3	0.322139225064622
f25_1	f25_3	0.25748660444574
f25_3	f25_1	0.25748660444574
f25_2	f25_3	0.23591055087925
f25_3	f25_2	0.23591055087925
f25_1	f25_4	0.259838556072036
f25_4	f25_1	0.259838556072036
f25_2	f25_4	0.231796263622422
f25_4	f25_2	0.231796263622422
f25_3	f25_4	0.3290194924293
f25_4	f25_3	0.3290194924293
f26_1	f26_3	0.260756446185461
f26_3	f26_1	0.260756446185461
f26_2	f26_3	0.249734669739707
f26_3	f26_2	0.249734669739707
f26_1	f26_4	0.255022420042017
f26_4	f26_1	0.255022420042017
f26_2	f26_4	0.247802626800376
f26_4	f26_2	0.247802626800376
f26_3	f26_4	0.341357119496672
f26_4	f26_3	0.341357119496672
f27_1	f27_3	0.251249212646917
f27_3	f27_1	0.251249212646917
f27_2	f27_3	0.243865942595345
f27_3	f27_2	0.243865942595345
f27_1	f27_4	0.258708482845392
f27_4	f27_1	0.258708482845392
f27_2	f27_4	0.247067325132639
f27_4	f27_2	0.247067325132639
f27_3	f27_4	0.332403964542946
f27_4	f27_3	0.332403964542946
f28_1	f28_3	0.239780738930654
f28_3	f28_1	0.239780738930654
f28_2	f28_3	0.240990879447924
f28_3	f28_2	0.240990879447924
f28_1	f28_4	0.255546146623532
f28_4	f28_1	0.255546146623532
f28_2	f28_4	0.24289807121668
f28_4	f28_2	0.24289807121668
f28_3	f28_4	0.32954715598484
f28_4	f28_3	0.32954715598484
f29_1	f29_3	0.253608667889612
f29_3	f29_1	0.253608667889612
f29_2	f29_3	0.259468520754308
f29_3	f29_2	0.259468520754308
f29_1	f29_4	0.247522632489665
f29_4	f29_1	0.247522632489665
f29_2	f29_4	0.247619270647464
f29_4	f29_2	0.247619270647464
f29_3	f29_4	0.334689634480167
f29_4	f29_3	0.334689634480167
f30_1	f30_3	0.248069420900171
f30_3	f30_1	0.248069420900171
f30_2	f30_3	0.254063817932805
f30_3	f30_2	0.254063817932805
f30_1	f30_4	0.258237949486529
f30_4	f30_1	0.258237949486529
f30_2	f30_4	0.258215620039917
f30_4	f30_2	0.258215620039917
f30_3	f30_4	0.339810247437362
f30_4	f30_3	0.339810247437362
f31_1	f31_3	0.255502172720253
f31_3	f31_1	0.255502172720253
f31_2	f31_3	0.2374562401875
f31_3	f31_2	0.2374562401875
f31_1	f31_4	0.252044936069514
f31_4	f31_1	0.252044936069514
f31_2	f31_4	0.226692153739312
f31_4	f31_2	0.226692153739312
f31_3	f31_4	0.365148795043675
f31_4	f31_3	0.365148795043675
f32_1	f32_3	0.267051448917984
f32_3	f32_1	0.267051448917984
f32_2	f32_3	0.242879071495518
f32_3	f32_2	0.242879071495518
f32_1	f32_4	0.268600096136335
f32_4	f32_1	0.268600096136335
f32_2	f32_4	0.243421471776154
f32_4	f32_2	0.243421471776154
f32_3	f32_4	0.366940984599242
f32_4	f32_3	0.366940984599242
f33_1	f33_3	0.26217993813639
f33_3	f33_1	0.26217993813639
f33_2	f33_3	0.249414537868267
f33_3	f33_2	0.249414537868267
f33_1	f33_4	0.262174707774396
f33_4	f33_1	0.262174707774396
f33_2	f33_4	0.240690019485251
f33_4	f33_2	0.240690019485251
f33_3	f33_4	0.34951067885661
f33_4	f33_3	0.34951067885661
f34_1	f34_3	0.242688019428981
f34_3	f34_1	0.242688019428981
f34_2	f34_3	0.246401698945848
f34_3	f34_2	0.246401698945848
f34_1	f34_4	0.244332048136799
f34_4	f34_1	0.244332048136799
f34_2	f34_4	0.247867547138171
f34_4	f34_2	0.247867547138171
f34_3	f34_4	0.309136138688012
f34_4	f34_3	0.309136138688012
f35_1	f35_3	0.245578480848623
f35_3	f35_1	0.245578480848623
f35_2	f35_3	0.248987177616142
f35_3	f35_2	0.248987177616142
f35_1	f35_4	0.244322437098902
f35_4	f35_1	0.244322437098902
f35_2	f35_4	0.252213890786048
f35_4	f35_2	0.252213890786048
f35_3	f35_4	0.332433070649203
f35_4	f35_3	0.332433070649203
f36_1	f36_3	0.262551345081799
f36_3	f36_1	0.262551345081799
f36_2	f36_3	0.26736178031779
f36_3	f36_2	0.26736178031779
f36_1	f36_4	0.259671967094453
f36_4	f36_1	0.259671967094453
f36_2	f36_4	0.27301712309293
f36_4	f36_2	0.27301712309293
f36_3	f36_4	0.355980569852189
f36_4	f36_3	0.355980569852189
f37_1	f37_3	0.250100276996652
f37_3	f37_1	0.250100276996652
f37_2	f37_3	0.243091717143797
f37_3	f37_2	0.243091717143797
f37_1	f37_4	0.250210637754441
f37_4	f37_1	0.250210637754441
f37_2	f37_4	0.246475145339598
f37_4	f37_2	0.246475145339598
f37_3	f37_4	0.301218755989907
f37_4	f37_3	0.301218755989907
f38_1	f38_3	0.252452681938413
f38_3	f38_1	0.252452681938413
f38_2	f38_3	0.249942482517582
f38_3	f38_2	0.249942482517582
f38_1	f38_4	0.254190450700233
f38_4	f38_1	0.254190450700233
f38_2	f38_4	0.259385528436754
f38_4	f38_2	0.259385528436754
f38_3	f38_4	0.324266686936617
f38_4	f38_3	0.324266686936617
f39_1	f39_3	0.251425721575678
f39_3	f39_1	0.251425721575678
f39_2	f39_3	0.242184350095461
f39_3	f39_2	0.242184350095461
f39_1	f39_4	0.251315125868682
f39_4	f39_1	0.251315125868682
f39_2	f39_4	0.2437162127129
f39_4	f39_2	0.2437162127129
f39_3	f39_4	0.32500630675587
f39_4	f39_3	0.32500630675587
f40_1	f40_3	0.255124090145345
f40_3	f40_1	0.255124090145345
f40_2	f40_3	0.248067035422022
f40_3	f40_2	0.248067035422022
f40_1	f40_4	0.255447371507367
f40_4	f40_1	0.255447371507367
f40_2	f40_4	0.248303345343729
f40_4	f40_2	0.248303345343729
f40_3	f40_4	0.323590132964649
f40_4	f40_3	0.323590132964649
f41_1	f41_3	0.26626269388969
f41_3	f41_1	0.26626269388969
f41_2	f41_3	0.257527631072132
f41_3	f41_2	0.257527631072132
f41_1	f41_4	0.263304411442886
f41_4	f41_1	0.263304411442886
f41_2	f41_4	0.251709089122259
f41_4	f41_2	0.251709089122259
f41_3	f41_4	0.34767482732399
f41_4	f41_3	0.34767482732399
f42_1	f42_3	0.254641293109987
f42_3	f42_1	0.254641293109987
f42_2	f42_3	0.25154488135243
f42_3	f42_2	0.25154488135243
f42_1	f42_4	0.25249277437994
f42_4	f42_1	0.25249277437994
f42_2	f42_4	0.255089563540489
f42_4	f42_2	0.255089563540489
f42_3	f42_4	0.335052549076846
f42_4	f42_3	0.335052549076846
f43_1	f43_3	0.253932550827733
f43_3	f43_1	0.253932550827733
f43_2	f43_3	0.267955141263819
f43_3	f43_2	0.267955141263819
f43_1	f43_4	0.232249729505667
f43_4	f43_1	0.232249729505667
f43_2	f43_4	0.24261617364723
f43_4	f43_2	0.24261617364723
f43_3	f43_4	0.365890796852253
f43_4	f43_3	0.365890796852253
f44_1	f44_3	0.254317811858589
f44_3	f44_1	0.254317811858589
f44_2	f44_3	0.253982819227649
f44_3	f44_2	0.253982819227649
f44_1	f44_4	0.25694084582668
f44_4	f44_1	0.25694084582668
f44_2	f44_4	0.249190042012363
f44_4	f44_2	0.249190042012363
f44_3	f44_4	0.329366778906855
f44_4	f44_3	0.329366778906855
f45_1	f45_3	0.249692661228644
f45_3	f45_1	0.249692661228644
f45_2	f45_3	0.246414802028567
f45_3	f45_2	0.246414802028567
f45_1	f45_4	0.250719513090139
f45_4	f45_1	0.250719513090139
f45_2	f45_4	0.244328270696383
f45_4	f45_2	0.244328270696383
f45_3	f45_4	0.290698860203735
f45_4	f45_3	0.290698860203735
f46_1	f46_3	0.236487804416356
f46_3	f46_1	0.236487804416356
f46_2	f46_3	0.242334852669149
f46_3	f46_2	0.242334852669149
f46_1	f46_4	0.244624464163401
f46_4	f46_1	0.244624464163401
f46_2	f46_4	0.245900802071421
f46_4	f46_2	0.245900802071421
f46_3	f46_4	0.342246530667727
f46_4	f46_3	0.342246530667727
f47_1	f47_3	0.237579778625075
f47_3	f47_1	0.237579778625075
f47_2	f47_3	0.25889028554889
f47_3	f47_2	0.25889028554889
f47_1	f47_4	0.24874967253716
f47_4	f47_1	0.24874967253716
f47_2	f47_4	0.253791545900303
f47_4	f47_2	0.253791545900303
f47_3	f47_4	0.317607758427819
f47_4	f47_3	0.317607758427819
f48_1	f48_3	0.248413002390906
f48_3	f48_1	0.248413002390906
f48_2	f48_3	0.240356214819399
f48_3	f48_2	0.240356214819399
f48_1	f48_4	0.247270764127124
f48_4	f48_1	0.247270764127124
f48_2	f48_4	0.246112353151031
f48_4	f48_2	0.246112353151031
f48_3	f48_4	0.329458247042147
f48_4	f48_3	0.329458247042147
f49_1	f49_3	0.250910603100243
f49_3	f49_1	0.250910603100243
f49_2	f49_3	0.251338338615727
f49_3	f49_2	0.251338338615727
f49_1	f49_4	0.248952147178558
f49_4	f49_1	0.248952147178558
f49_2	f49_4	0.250859703828101
f49_4	f49_2	0.250859703828101
f49_3	f49_4	0.341915879888636
f49_4	f49_3	0.341915879888636
f50_1	f50_3	0.255339600158419
f50_3	f50_1	0.255339600158419
f50_2	f50_3	0.243962264813404
f50_3	f50_2	0.243962264813404
f50_1	f50_4	0.252048663914746
f50_4	f50_1	0.252048663914746
f50_2	f50_4	0.249633621456911
f50_4	f50_2	0.249633621456911
f50_3	f50_4	0.310544342684581
f50_4	f50_3	0.310544342684581
f51_1	f51_3	0.244916485363141
f51_3	f51_1	0.244916485363141
f51_2	f51_3	0.248943864439009
f51_3	f51_2	0.248943864439009
f51_1	f51_4	0.246692612006746
f51_4	f51_1	0.246692612006746
f51_2	f51_4	0.246251267295163
f51_4	f51_2	0.246251267295163
f51_3	f51_4	0.30999602299035
f51_4	f51_3	0.30999602299035
f52_1	f52_3	0.2608980579408
f52_3	f52_1	0.2608980579408
f52_2	f52_3	0.242292489517807
f52_3	f52_2	0.242292489517807
f52_1	f52_4	0.257048513115479
f52_4	f52_1	0.257048513115479
f52_2	f52_4	0.242597189849806
f52_4	f52_2	0.242597189849806
f52_3	f52_4	0.33753787390428
f52_4	f52_3	0.33753787390428
f53_1	f53_3	0.248716121654093
f53_3	f53_1	0.248716121654093
f53_2	f53_3	0.24416234947973
f53_3	f53_2	0.24416234947973
f53_1	f53_4	0.243788180907451
f53_4	f53_1	0.243788180907451
f53_2	f53_4	0.246602011138782
f53_4	f53_2	0.246602011138782
f53_3	f53_4	0.320033184448264
f53_4	f53_3	0.320033184448264
f54_1	f54_3	0.238254240041182
f54_3	f54_1	0.238254240041182
f54_2	f54_3	0.253586957245248
f54_3	f54_2	0.253586957245248
f54_1	f54_4	0.246539208494268
f54_4	f54_1	0.246539208494268
f54_2	f54_4	0.254277440131144
f54_4	f54_2	0.254277440131144
f54_3	f54_4	0.367054635762215
f54_4	f54_3	0.367054635762215
f55_1	f55_3	0.247327637459414
f55_3	f55_1	0.247327637459414
f55_2	f55_3	0.245858549011048
f55_3	f55_2	0.245858549011048
f55_1	f55_4	0.265203863408119
f55_4	f55_1	0.265203863408119
f55_2	f55_4	0.252302552401983
f55_4	f55_2	0.252302552401983
f55_3	f55_4	0.36614652696332
f55_4	f55_3	0.36614652696332
f56_1	f56_3	0.252719637745841
f56_3	f56_1	0.252719637745841
f56_2	f56_3	0.249889761997444
f56_3	f56_2	0.249889761997444
f56_1	f56_4	0.259425277145799
f56_4	f56_1	0.259425277145799
f56_2	f56_4	0.258058815586676
f56_4	f56_2	0.258058815586676
f56_3	f56_4	0.364333377500278
f56_4	f56_3	0.364333377500278
f57_1	f57_3	0.249570358491287
f57_3	f57_1	0.249570358491287
f57_2	f57_3	0.250781956127161
f57_3	f57_2	0.250781956127161
f57_1	f57_4	0.249945846528705
f57_4	f57_1	0.249945846528705
f57_2	f57_4	0.250535067151665
f57_4	f57_2	0.250535067151665
f57_3	f57_4	0.34459435480906
f57_4	f57_3	0.34459435480906
f58_1	f58_3	0.243172104764988
f58_3	f58_1	0.243172104764988
f58_2	f58_3	0.256359857617647
f58_3	f58_2	0.256359857617647
f58_1	f58_4	0.249894075237337
f58_4	f58_1	0.249894075237337
f58_2	f58_4	0.259472862663602
f58_4	f58_2	0.259472862663602
f58_3	f58_4	0.353819640169004
f58_4	f58_3	0.353819640169004
f59_1	f59_3	0.248852380777034
f59_3	f59_1	0.248852380777034
f59_2	f59_3	0.253244220430112
f59_3	f59_2	0.253244220430112
f59_1	f59_4	0.244417842307542
f59_4	f59_1	0.244417842307542
f59_2	f59_4	0.255798687920043
f59_4	f59_2	0.255798687920043
f59_3	f59_4	0.332011381744318
f59_4	f59_3	0.332011381744318
f60_1	f60_3	0.25387370669927
f60_3	f60_1	0.25387370669927
f60_2	f60_3	0.264438101931985
f60_3	f60_2	0.264438101931985
f60_1	f60_4	0.256902713601859
f60_4	f60_1	0.256902713601859
f60_2	f60_4	0.258369306992559
f60_4	f60_2	0.258369306992559
f60_3	f60_4	0.373726310445133
f60_4	f60_3	0.373726310445133
f61_1	f61_3	0.254973633820345
f61_3	f61_1	0.254973633820345
f61_2	f61_3	0.261167221739278
f61_3	f61_2	0.261167221739278
f61_1	f61_4	0.243109173484126
f61_4	f61_1	0.243109173484126
f61_2	f61_4	0.252727612567787
f61_4	f61_2	0.252727612567787
f61_3	f61_4	0.335598105331576
f61_4	f61_3	0.335598105331576
f62_1	f62_3	0.252845476085795
f62_3	f62_1	0.252845476085795
f62_2	f62_3	0.243562323799231
f62_3	f62_2	0.243562323799231
f62_1	f62_4	0.254786046910245
f62_4	f62_1	0.254786046910245
f62_2	f62_4	0.241957860457504
f62_4	f62_2	0.241957860457504
f62_3	f62_4	0.322009653438426
f62_4	f62_3	0.322009653438426
f63_1	f63_3	0.253294816575587
f63_3	f63_1	0.253294816575587
f63_2	f63_3	0.244355718524251
f63_3	f63_2	0.244355718524251
f63_1	f63_4	0.251915442085328
f63_4	f63_1	0.251915442085328
f63_2	f63_4	0.242430906231269
f63_4	f63_2	0.242430906231269
f63_3	f63_4	0.317791753179402
f63_4	f63_3	0.317791753179402
f64_1	f64_3	0.246344085610551
f64_3	f64_1	0.246344085610551
f64_2	f64_3	0.240973521201763
f64_3	f64_2	0.240973521201763
f64_1	f64_4	0.252782481802795
f64_4	f64_1	0.252782481802795
f64_2	f64_4	0.239235774854945
f64_4	f64_2	0.239235774854945
f64_3	f64_4	0.325347844043027
f64_4	f64_3	0.325347844043027
f65_1	f65_3	0.251336417425945
f65_3	f65_1	0.251336417425945
f65_2	f65_3	0.253678653985395
f65_3	f65_2	0.253678653985395
f65_1	f65_4	0.259883560108373
f65_4	f65_1	0.259883560108373
f65_2	f65_4	0.251947337047572
f65_4	f65_2	0.251947337047572
f65_3	f65_4	0.36236157736466
f65_4	f65_3	0.36236157736466
f66_1	f66_3	0.237314658754795
f66_3	f66_1	0.237314658754795
f66_2	f66_3	0.249868639358139
f66_3	f66_2	0.249868639358139
f66_1	f66_4	0.264218405363762
f66_4	f66_1	0.264218405363762
f66_2	f66_4	0.253481013312828
f66_4	f66_2	0.253481013312828
f66_3	f66_4	0.359560725496174
f66_4	f66_3	0.359560725496174
f67_1	f67_3	0.246293221418884
f67_3	f67_1	0.246293221418884
f67_2	f67_3	0.252809410075853
f67_3	f67_2	0.252809410075853
f67_1	f67_4	0.245327604727516
f67_4	f67_1	0.245327604727516
f67_2	f67_4	0.252203903468522
f67_4	f67_2	0.252203903468522
f67_3	f67_4	0.318806773634407
f67_4	f67_3	0.318806773634407
f68_1	f68_3	0.246171062821704
f68_3	f68_1	0.246171062821704
f68_2	f68_3	0.24744694595498
f68_3	f68_2	0.24744694595498
f68_1	f68_4	0.251279574304392
f68_4	f68_1	0.251279574304392
f68_2	f68_4	0.252425105942318
f68_4	f68_2	0.252425105942318
f68_3	f68_4	0.323109806492821
f68_4	f68_3	0.323109806492821
f69_1	f69_3	0.238808091362818
f69_3	f69_1	0.238808091362818
f69_2	f69_3	0.250841405846438
f69_3	f69_2	0.250841405846438
f69_1	f69_4	0.248767521126916
f69_4	f69_1	0.248767521126916
f69_2	f69_4	0.256054386684754
f69_4	f69_2	0.256054386684754
f69_3	f69_4	0.324012659645087
f69_4	f69_3	0.324012659645087
f70_1	f70_3	0.253532374984374
f70_3	f70_1	0.253532374984374
f70_2	f70_3	0.252846822554765
f70_3	f70_2	0.252846822554765
f70_1	f70_4	0.236033060633192
f70_4	f70_1	0.236033060633192
f70_2	f70_4	0.246151338748115
f70_4	f70_2	0.246151338748115
f70_3	f70_4	0.336225645109936
f70_4	f70_3	0.336225645109936
f71_1	f71_3	0.251301331067357
f71_3	f71_1	0.251301331067357
f71_2	f71_3	0.244350895612273
f71_3	f71_2	0.244350895612273
f71_1	f71_4	0.25502660024605
f71_4	f71_1	0.25502660024605
f71_2	f71_4	0.253986707366511
f71_4	f71_2	0.253986707366511
f71_3	f71_4	0.312058805069945
f71_4	f71_3	0.312058805069945
f72_1	f72_3	0.236446721652674
f72_3	f72_1	0.236446721652674
f72_2	f72_3	0.244452841954349
f72_3	f72_2	0.244452841954349
f72_1	f72_4	0.248642103393883
f72_4	f72_1	0.248642103393883
f72_2	f72_4	0.232814774987743
f72_4	f72_2	0.232814774987743
f72_3	f72_4	0.333047988735677
f72_4	f72_3	0.333047988735677
f73_1	f73_3	0.25106278790279
f73_3	f73_1	0.25106278790279
f73_2	f73_3	0.246652028146037
f73_3	f73_2	0.246652028146037
f73_1	f73_4	0.261119315306888
f73_4	f73_1	0.261119315306888
f73_2	f73_4	0.25538314965522
f73_4	f73_2	0.25538314965522
f73_3	f73_4	0.330542169322066
f73_4	f73_3	0.330542169322066
f74_1	f74_3	0.250337840407796
f74_3	f74_1	0.250337840407796
f74_2	f74_3	0.250498907451207
f74_3	f74_2	0.250498907451207
f74_1	f74_4	0.258590574971343
f74_4	f74_1	0.258590574971343
f74_2	f74_4	0.259442863501694
f74_4	f74_2	0.259442863501694
f74_3	f74_4	0.3735935283076
f74_4	f74_3	0.3735935283076
f75_1	f75_3	0.254404558748917
f75_3	f75_1	0.254404558748917
f75_2	f75_3	0.245959100615452
f75_3	f75_2	0.245959100615452
f75_1	f75_4	0.260232162466007
f75_4	f75_1	0.260232162466007
f75_2	f75_4	0.24831459090003
f75_4	f75_2	0.24831459090003
f75_3	f75_4	0.351447634578797
f75_4	f75_3	0.351447634578797
f76_1	f76_3	0.249115602250352
f76_3	f76_1	0.249115602250352
f76_2	f76_3	0.246802453155071
f76_3	f76_2	0.246802453155071
f76_1	f76_4	0.249167111109035
f76_4	f76_1	0.249167111109035
f76_2	f76_4	0.248186381823308
f76_4	f76_2	0.248186381823308
f76_3	f76_4	0.289496138202532
f76_4	f76_3	0.289496138202532
f77_1	f77_3	0.250720105952455
f77_3	f77_1	0.250720105952455
f77_2	f77_3	0.253460052158509
f77_3	f77_2	0.253460052158509
f77_1	f77_4	0.249353383989629
f77_4	f77_1	0.249353383989629
f77_2	f77_4	0.254108652506964
f77_4	f77_2	0.254108652506964
f77_3	f77_4	0.316193113905036
f77_4	f77_3	0.316193113905036
f78_1	f78_3	0.245496944886265
f78_3	f78_1	0.245496944886265
f78_2	f78_3	0.254766849697296
f78_3	f78_2	0.254766849697296
f78_1	f78_4	0.235238544402545
f78_4	f78_1	0.235238544402545
