i	j	phi_value
f40_3	f40_4	0.610454270983898
f40_4	f40_3	0.610454270983898
f41_1	f41_3	0.608664258479566
f41_3	f41_1	0.608664258479566
f41_2	f41_3	0.4258939347737
f41_3	f41_2	0.4258939347737
f41_1	f41_4	0.59879108800806
f41_4	f41_1	0.59879108800806
f41_2	f41_4	0.423841258063003
f41_4	f41_2	0.423841258063003
f41_3	f41_4	0.580148427906605
f41_4	f41_3	0.580148427906605
f42_1	f42_3	0.561720679316907
f42_3	f42_1	0.561720679316907
f42_2	f42_3	0.450991627920782
f42_3	f42_2	0.450991627920782
f42_1	f42_4	0.539442543243503
f42_4	f42_1	0.539442543243503
f42_2	f42_4	0.456944807219073
f42_4	f42_2	0.456944807219073
f42_3	f42_4	0.59542356032639
f42_4	f42_3	0.59542356032639
f43_1	f43_3	0.392831796240968
f43_3	f43_1	0.392831796240968
f43_2	f43_3	0.377399023319792
f43_3	f43_2	0.377399023319792
f43_1	f43_4	0.396438298208196
f43_4	f43_1	0.396438298208196
f43_2	f43_4	0.391750358646674
f43_4	f43_2	0.391750358646674
f43_3	f43_4	0.57720320195677
f43_4	f43_3	0.57720320195677
f44_1	f44_3	0.656698425577896
f44_3	f44_1	0.656698425577896
f44_2	f44_3	0.44232556419214
f44_3	f44_2	0.44232556419214
f44_1	f44_4	0.650336526769303
f44_4	f44_1	0.650336526769303
f44_2	f44_4	0.446093404203321
f44_4	f44_2	0.446093404203321
f44_3	f44_4	0.617495483937631
f44_4	f44_3	0.617495483937631
f45_1	f45_3	0.695509703578143
f45_3	f45_1	0.695509703578143
f45_2	f45_3	0.668321329825017
f45_3	f45_2	0.668321329825017
f45_1	f45_4	0.702196534485189
f45_4	f45_1	0.702196534485189
f45_2	f45_4	0.656021637420292
f45_4	f45_2	0.656021637420292
f45_3	f45_4	0.684487242024109
f45_4	f45_3	0.684487242024109
f46_1	f46_3	0.554524452544925
f46_3	f46_1	0.554524452544925
f46_2	f46_3	0.301843608460798
f46_3	f46_2	0.301843608460798
f46_1	f46_4	0.558874869399824
f46_4	f46_1	0.558874869399824
f46_2	f46_4	0.286981770248531
f46_4	f46_2	0.286981770248531
f46_3	f46_4	0.577003052452317
f46_4	f46_3	0.577003052452317
f47_1	f47_3	0.653352697210699
f47_3	f47_1	0.653352697210699
f47_2	f47_3	0.434198348056167
f47_3	f47_2	0.434198348056167
f47_1	f47_4	0.63304020354916
f47_4	f47_1	0.63304020354916
f47_2	f47_4	0.420984804969726
f47_4	f47_2	0.420984804969726
f47_3	f47_4	0.602575096363051
f47_4	f47_3	0.602575096363051
f48_1	f48_3	0.548625286612724
f48_3	f48_1	0.548625286612724
f48_2	f48_3	0.439957347420841
f48_3	f48_2	0.439957347420841
f48_1	f48_4	0.546244544751533
f48_4	f48_1	0.546244544751533
f48_2	f48_4	0.43544706675022
f48_4	f48_2	0.43544706675022
f48_3	f48_4	0.583992002240485
f48_4	f48_3	0.583992002240485
f49_1	f49_3	0.324562872350756
f49_3	f49_1	0.324562872350756
f49_2	f49_3	0.549896418476553
f49_3	f49_2	0.549896418476553
f49_1	f49_4	0.350853450813468
f49_4	f49_1	0.350853450813468
f49_2	f49_4	0.554891721357295
f49_4	f49_2	0.554891721357295
f49_3	f49_4	0.568975455943568
f49_4	f49_3	0.568975455943568
f50_1	f50_3	0.629657689468971
f50_3	f50_1	0.629657689468971
f50_2	f50_3	0.553458954391912
f50_3	f50_2	0.553458954391912
f50_1	f50_4	0.638541573835205
f50_4	f50_1	0.638541573835205
f50_2	f50_4	0.531004623996519
f50_4	f50_2	0.531004623996519
f50_3	f50_4	0.644663338043629
f50_4	f50_3	0.644663338043629
f51_1	f51_3	0.581644945000216
f51_3	f51_1	0.581644945000216
f51_2	f51_3	0.692094130251213
f51_3	f51_2	0.692094130251213
f51_1	f51_4	0.599699829770395
f51_4	f51_1	0.599699829770395
f51_2	f51_4	0.70532030798777
f51_4	f51_2	0.70532030798777
f51_3	f51_4	0.661822261466752
f51_4	f51_3	0.661822261466752
f52_1	f52_3	0.522535537247301
f52_3	f52_1	0.522535537247301
f52_2	f52_3	0.493659323921506
f52_3	f52_2	0.493659323921506
f52_1	f52_4	0.526648621418717
f52_4	f52_1	0.526648621418717
f52_2	f52_4	0.49170722472196
f52_4	f52_2	0.49170722472196
f52_3	f52_4	0.604407497201256
f52_4	f52_3	0.604407497201256
f53_1	f53_3	0.502216861983478
f53_3	f53_1	0.502216861983478
f53_2	f53_3	0.631222910971923
f53_3	f53_2	0.631222910971923
f53_1	f53_4	0.48878912707136
f53_4	f53_1	0.48878912707136
f53_2	f53_4	0.634660136192055
f53_4	f53_2	0.634660136192055
f53_3	f53_4	0.650368424007501
f53_4	f53_3	0.650368424007501
f54_1	f54_3	0.299398927525715
f54_3	f54_1	0.299398927525715
f54_2	f54_3	0.554842466543088
f54_3	f54_2	0.554842466543088
f54_1	f54_4	0.282744795862301
f54_4	f54_1	0.282744795862301
f54_2	f54_4	0.567171473753688
f54_4	f54_2	0.567171473753688
f54_3	f54_4	0.542561485581165
f54_4	f54_3	0.542561485581165
f55_1	f55_3	0.32114466757161
f55_3	f55_1	0.32114466757161
f55_2	f55_3	0.414669865734788
f55_3	f55_2	0.414669865734788
f55_1	f55_4	0.309015131953956
f55_4	f55_1	0.309015131953956
f55_2	f55_4	0.399910445759178
f55_4	f55_2	0.399910445759178
f55_3	f55_4	0.536850105423954
f55_4	f55_3	0.536850105423954
f56_1	f56_3	0.587110984693159
f56_3	f56_1	0.587110984693159
f56_2	f56_3	0.317428234838652
f56_3	f56_2	0.317428234838652
f56_1	f56_4	0.584193533908533
f56_4	f56_1	0.584193533908533
f56_2	f56_4	0.30814896094678
f56_4	f56_2	0.30814896094678
f56_3	f56_4	0.568846375416208
f56_4	f56_3	0.568846375416208
f57_1	f57_3	0.427812889857948
f57_3	f57_1	0.427812889857948
f57_2	f57_3	0.598976146008626
f57_3	f57_2	0.598976146008626
f57_1	f57_4	0.460259097882882
f57_4	f57_1	0.460259097882882
f57_2	f57_4	0.59064650253615
f57_4	f57_2	0.59064650253615
f57_3	f57_4	0.605046588838804
f57_4	f57_3	0.605046588838804
f58_1	f58_3	0.395288937407922
f58_3	f58_1	0.395288937407922
f58_2	f58_3	0.470812436526705
f58_3	f58_2	0.470812436526705
f58_1	f58_4	0.420705053923039
f58_4	f58_1	0.420705053923039
f58_2	f58_4	0.437336823458429
f58_4	f58_2	0.437336823458429
f58_3	f58_4	0.58699823234273
f58_4	f58_3	0.58699823234273
f59_1	f59_3	0.369799368106806
f59_3	f59_1	0.369799368106806
f59_2	f59_3	0.620214091925836
f59_3	f59_2	0.620214091925836
f59_1	f59_4	0.363821452841697
f59_4	f59_1	0.363821452841697
f59_2	f59_4	0.613934381654579
f59_4	f59_2	0.613934381654579
f59_3	f59_4	0.580588968970038
f59_4	f59_3	0.580588968970038
f60_1	f60_3	0.406372595536849
f60_3	f60_1	0.406372595536849
f60_2	f60_3	0.326645215594294
f60_3	f60_2	0.326645215594294
f60_1	f60_4	0.403045501035069
f60_4	f60_1	0.403045501035069
f60_2	f60_4	0.313840869206937
f60_4	f60_2	0.313840869206937
f60_3	f60_4	0.543043974157656
f60_4	f60_3	0.543043974157656
f61_1	f61_3	0.537985359933787
f61_3	f61_1	0.537985359933787
f61_2	f61_3	0.392264147898233
f61_3	f61_2	0.392264147898233
f61_1	f61_4	0.56894200822809
f61_4	f61_1	0.56894200822809
f61_2	f61_4	0.399073937347282
f61_4	f61_2	0.399073937347282
f61_3	f61_4	0.585247231576914
f61_4	f61_3	0.585247231576914
f62_1	f62_3	0.482395675272987
f62_3	f62_1	0.482395675272987
f62_2	f62_3	0.621330846621224
f62_3	f62_2	0.621330846621224
f62_1	f62_4	0.500076951889707
f62_4	f62_1	0.500076951889707
f62_2	f62_4	0.619267138442157
f62_4	f62_2	0.619267138442157
f62_3	f62_4	0.612795584572814
f62_4	f62_3	0.612795584572814
f63_1	f63_3	0.430068680784744
f63_3	f63_1	0.430068680784744
f63_2	f63_3	0.68992427679919
f63_3	f63_2	0.68992427679919
f63_1	f63_4	0.430761434261735
f63_4	f63_1	0.430761434261735
f63_2	f63_4	0.687466282618402
f63_4	f63_2	0.687466282618402
f63_3	f63_4	0.604898820263237
f63_4	f63_3	0.604898820263237
f64_1	f64_3	0.570641660663633
f64_3	f64_1	0.570641660663633
f64_2	f64_3	0.317685807683216
f64_3	f64_2	0.317685807683216
f64_1	f64_4	0.559922949859864
f64_4	f64_1	0.559922949859864
f64_2	f64_4	0.317740434990746
f64_4	f64_2	0.317740434990746
f64_3	f64_4	0.560734533339347
f64_4	f64_3	0.560734533339347
f65_1	f65_3	0.394374363828373
f65_3	f65_1	0.394374363828373
f65_2	f65_3	0.435659055891603
f65_3	f65_2	0.435659055891603
f65_1	f65_4	0.396790710925182
f65_4	f65_1	0.396790710925182
f65_2	f65_4	0.438355562580127
f65_4	f65_2	0.438355562580127
f65_3	f65_4	0.553830734694816
f65_4	f65_3	0.553830734694816
f66_1	f66_3	0.314449791096398
f66_3	f66_1	0.314449791096398
f66_2	f66_3	0.526634135192817
f66_3	f66_2	0.526634135192817
f66_1	f66_4	0.322485336258147
f66_4	f66_1	0.322485336258147
f66_2	f66_4	0.517994336735971
f66_4	f66_2	0.517994336735971
f66_3	f66_4	0.562566576225335
f66_4	f66_3	0.562566576225335
f67_1	f67_3	0.602027034241223
f67_3	f67_1	0.602027034241223
f67_2	f67_3	0.49589796332476
f67_3	f67_2	0.49589796332476
f67_1	f67_4	0.626438449106673
f67_4	f67_1	0.626438449106673
f67_2	f67_4	0.516531591711271
f67_4	f67_2	0.516531591711271
f67_3	f67_4	0.619565783005345
f67_4	f67_3	0.619565783005345
f68_1	f68_3	0.588913065241282
f68_3	f68_1	0.588913065241282
f68_2	f68_3	0.469688386884666
f68_3	f68_2	0.469688386884666
f68_1	f68_4	0.58291447059498
f68_4	f68_1	0.58291447059498
f68_2	f68_4	0.464610518868209
f68_4	f68_2	0.464610518868209
f68_3	f68_4	0.598805917139254
f68_4	f68_3	0.598805917139254
f69_1	f69_3	0.388907820455727
f69_3	f69_1	0.388907820455727
f69_2	f69_3	0.734493614025939
f69_3	f69_2	0.734493614025939
f69_1	f69_4	0.394488866287915
f69_4	f69_1	0.394488866287915
f69_2	f69_4	0.729420969461422
f69_4	f69_2	0.729420969461422
f69_3	f69_4	0.605110205508953
f69_4	f69_3	0.605110205508953
f70_1	f70_3	0.73585059603991
f70_3	f70_1	0.73585059603991
f70_2	f70_3	0.295770439686177
f70_3	f70_2	0.295770439686177
f70_1	f70_4	0.732233836640902
f70_4	f70_1	0.732233836640902
f70_2	f70_4	0.292771332789085
f70_4	f70_2	0.292771332789085
f70_3	f70_4	0.577431601706288
f70_4	f70_3	0.577431601706288
f71_1	f71_3	0.608048922657588
f71_3	f71_1	0.608048922657588
f71_2	f71_3	0.628523179891509
f71_3	f71_2	0.628523179891509
f71_1	f71_4	0.593251512671677
f71_4	f71_1	0.593251512671677
f71_2	f71_4	0.649858243098867
f71_4	f71_2	0.649858243098867
f71_3	f71_4	0.648889388334697
f71_4	f71_3	0.648889388334697
f72_1	f72_3	0.484032737517549
f72_3	f72_1	0.484032737517549
f72_2	f72_3	0.458615671156998
f72_3	f72_2	0.458615671156998
f72_1	f72_4	0.490174322345152
f72_4	f72_1	0.490174322345152
f72_2	f72_4	0.450361821634684
f72_4	f72_2	0.450361821634684
f72_3	f72_4	0.561950505674896
f72_4	f72_3	0.561950505674896
f73_1	f73_3	0.591733349471845
f73_3	f73_1	0.591733349471845
f73_2	f73_3	0.447883075861681
f73_3	f73_2	0.447883075861681
f73_1	f73_4	0.610955812224077
f73_4	f73_1	0.610955812224077
f73_2	f73_4	0.435150271964556
f73_4	f73_2	0.435150271964556
f73_3	f73_4	0.599679385269923
f73_4	f73_3	0.599679385269923
f74_1	f74_3	0.299933351458866
f74_3	f74_1	0.299933351458866
f74_2	f74_3	0.440607598362515
f74_3	f74_2	0.440607598362515
f74_1	f74_4	0.303586831231006
f74_4	f74_1	0.303586831231006
f74_2	f74_4	0.434095263782286
f74_4	f74_2	0.434095263782286
f74_3	f74_4	0.563773352656196
f74_4	f74_3	0.563773352656196
f75_1	f75_3	0.448311796498
f75_3	f75_1	0.448311796498
f75_2	f75_3	0.490644615625988
f75_3	f75_2	0.490644615625988
f75_1	f75_4	0.449638609188393
f75_4	f75_1	0.449638609188393
f75_2	f75_4	0.516334725811004
f75_4	f75_2	0.516334725811004
f75_3	f75_4	0.602276212203136
f75_4	f75_3	0.602276212203136
f76_1	f76_3	0.751491038357888
f76_3	f76_1	0.751491038357888
f76_2	f76_3	0.710413142349648
f76_3	f76_2	0.710413142349648
f76_1	f76_4	0.753229467011054
f76_4	f76_1	0.753229467011054
f76_2	f76_4	0.695791330286598
f76_4	f76_2	0.695791330286598
f76_3	f76_4	0.727445670778111
f76_4	f76_3	0.727445670778111
f77_1	f77_3	0.61403135343944
f77_3	f77_1	0.61403135343944
f77_2	f77_3	0.554668287985304
f77_3	f77_2	0.554668287985304
f77_1	f77_4	0.631408798733342
f77_4	f77_1	0.631408798733342
f77_2	f77_4	0.556845468669754
f77_4	f77_2	0.556845468669754
f77_3	f77_4	0.643107173723974
f77_4	f77_3	0.643107173723974
f78_1	f78_3	0.366576666862812
f78_3	f78_1	0.366576666862812
f78_2	f78_3	0.678496185033403
f78_3	f78_2	0.678496185033403
f78_1	f78_4	0.382171234649866
f78_4	f78_1	0.382171234649866
