#ID1	ID2	pa	pb	pc
f3_9	f3_1	0	0.50336652994155795	0.49663347005844205
f3_9	f3_2	0.062569473507930518	0.37513887023343717	0.56229165625863242
f3_9	f3_4	0.023088323052193438	0.9539516230911691	0.022960053856637484
f3_9	f3_5	0.059367633606941084	0.36857421846002159	0.57205814793303722
f3_9	f3_6	0	0.98252683877945002	0.017473161220549982
f3_9	f3_7	0	0.2190646529197699	0.78093534708023005
f3_9	f3_8	0.01227810894401693	0.19705704023536424	0.79066485082061888
f3_10	f3_1	0	0.48302787542343212	0.51697212457656794
f3_10	f3_2	0	0.53863584995269798	0.46136415004730202
f3_10	f3_4	0.062830268627415142	0.8838840737223419	0.053285657650243103
f3_10	f3_5	0.0051528592555325492	0.50517992582945093	0.48966721491501658
f3_10	f3_6	0.030403619415333427	0.94599627374257489	0.023600106842091548
f3_10	f3_7	0	0.27322137355804399	0.72677862644195601
f3_10	f3_8	0	0.25286453962326011	0.74713546037673995
f3_10	f3_9	0.25459552371849759	0.49995814632673685	0.24544632995476556
f4_5	f4_1	0.012943093844884013	0.9591351650781762	0.027921741076939934
f4_5	f4_2	0.025401714300314016	0.94688212304274377	0.027716162656942055
f4_6	f4_1	0.03565954174655972	0.91683431454383635	0.047506143709603814
f4_6	f4_2	0.0078652767263420742	0.97603017729072383	0.016104545982934083
f4_6	f4_5	0.2430404202347165	0.49990175640480494	0.25705782336047855
f4_7	f4_1	0.060275136581661171	0.37046963145017164	0.56925523196816719
f4_7	f4_2	0.011837276854328449	0.47664296023406105	0.5115197629116105
f4_7	f4_3	0.022851056853662177	0.96371863881800568	0.013430304328332133
f4_7	f4_5	0.01435120549118718	0.96891066141294968	0.016738133095863087
f4_7	f4_6	0.060194803316884204	0.37030297907294146	0.56950221761017428
f4_8	f4_1	0.062950839977108153	0.37589843992264549	0.56115072010024625
f4_8	f4_2	0	0.47023466229438809	0.52976533770561196
f4_8	f4_3	0.057716809577738726	0.91024906860392263	0.032034121818338687
f4_8	f4_5	0.0035712216116494666	0.98009983821362112	0.016328940174729412
f4_8	f4_6	0	0.46875241398811412	0.53124758601188593
f4_8	f4_7	0.26068603567370197	0.49977637187464197	0.23953759245165607
f4_9	f4_1	0.013646505490486183	0.46586461421739173	0.52048888029212215
f4_9	f4_2	0	0.46984156966209401	0.53015843033790599
f4_9	f4_4	0.0052497168334790789	0.96174500784228811	0.033005275324232933
f4_9	f4_5	0	0.48208513855934199	0.51791486144065801
f4_9	f4_6	0.018852908038584859	0.92768534298044825	0.053461748980966943
f4_9	f4_7	0.015557239711770032	0.21834285008810195	0.76609991020012802
f4_9	f4_8	0	0.22680516541004206	0.77319483458995797
f4_10	f4_1	0.060320384639116265	0.37056340309458546	0.56911621226629827
f4_10	f4_2	0	0.50485157966613803	0.49514842033386197
f4_10	f4_4	0	0.94672429561615001	0.053275704383849987
f4_10	f4_5	0.058299475269033785	0.36630673536357433	0.57539378936739183
f4_10	f4_6	0.026349383228279066	0.94609865023045414	0.02755196654126691
f4_10	f4_7	0.017241275333210959	0.22812952394714997	0.75462920071963902
f4_10	f4_8	0	0.2525811195373539	0.74741888046264604
f4_10	f4_9	0.22031752017172179	0.49812482303317462	0.28155765679510369
f5_5	f5_1	0.0047306378833398277	0.96757204132240038	0.027697320794259767
f5_5	f5_2	0.017682553012388968	0.92322063311096403	0.059096813876646975
f5_6	f5_1	0	0.94228154420852595	0.057718455791474055
f5_6	f5_2	0.034223971162324229	0.94570017378710736	0.020075855050568272
f5_6	f5_5	0.14581891774363087	0.65901303531275646	0.19516804694361284
f5_7	f5_1	0	0.49466449022293002	0.50533550977706998
f5_7	f5_2	0	0.46712410449981601	0.53287589550018399
f5_7	f5_3	0	0.972131848335266	0.027868151664733998
f5_7	f5_5	0	0.95510882139205999	0.044891178607940008
f5_7	f5_6	0	0.48622742295265198	0.51377257704734802
f5_8	f5_1	0	0.49477139115333602	0.50522860884666398
f5_8	f5_2	0.057215811055803201	0.36396491280813181	0.5788192761360651
f5_8	f5_3	0	0.97992008924484197	0.020079910755158026
f5_8	f5_5	0.023727808852328724	0.95587568589183869	0.020396505255832729
f5_8	f5_6	0.058138960021837827	0.36596251841762845	0.57589852156053378
f5_8	f5_7	0.218783132360993	0.49791891947067224	0.28329794816833487
f5_9	f5_1	0.056750191177793674	0.36294559056387687	0.58030421825832956
f5_9	f5_2	0.017274301419331062	0.5063670651720501	0.476358633408619
f5_9	f5_4	0.036180254494137642	0.93586743538580874	0.027952310120053583
f5_9	f5_5	0	0.4732567071914679	0.52674329280853205
f5_9	f5_6	0.0038117326963189591	0.99309953894848779	0.0030887283551931295
f5_9	f5_7	0	0.23006674647331188	0.76993325352668807
f5_9	f5_8	0.015044608202460452	0.21522371274852098	0.76973167904901851
f5_10	f5_1	0.048951225063623482	0.34459602518593879	0.60645274975043761
f5_10	f5_2	0.028990493693009434	0.4807628661830109	0.4902466401239795
f5_10	f5_4	0.026902887511238927	0.95131748261454585	0.021779629874215067
f5_10	f5_5	0	0.46618986129760798	0.53381013870239202
f5_10	f5_6	0.022285823249793779	0.93998103494648866	0.037733141803717694
f5_10	f5_7	0	0.243155777454376	0.756844222545624
f5_10	f5_8	0	0.24303223192691806	0.75696776807308197
f5_10	f5_9	0.24054341902230414	0.49981768151334371	0.25963889946435215
f6_5	f6_1	0.057601328591314394	0.91528726438719499	0.027111407021490456
f6_5	f6_2	0.044672866187877247	0.93551786835514172	0.019809265456981154
f6_6	f6_1	0.017536269101066981	0.94949373310294982	0.032969997795983058
f6_6	f6_2	0.022570936604999314	0.96617061153121164	0.011258451863789154
f6_6	f6_5	0.26095488563538716	0.49976510017392783	0.23928001419068512
f6_7	f6_1	0.056139145872941665	0.40038644357134645	0.54347441055571177
f6_7	f6_2	0	0.52930259704589799	0.47069740295410201
f6_7	f6_3	0	0.94303840398788397	0.056961596012116034
f6_7	f6_5	0.069687251274229922	0.89637922441076823	0.033933524315001865
f6_7	f6_6	0	0.51489549875259399	0.48510450124740601
f6_8	f6_1	0.04613837420079836	0.44633788229756111	0.50752374350164042
f6_8	f6_2	0	0.495918929576874	0.504081070423126
f6_8	f6_3	0.064073635665265138	0.8802766531155759	0.055649711219159084
f6_8	f6_5	0.028807333667023594	0.95790948160699263	0.013283184725983631
f6_8	f6_6	0	0.4823938906192779	0.51760610938072205
f6_8	f6_7	0.24464835007295216	0.49994209847241144	0.25540955145463629
f6_9	f6_1	0	0.4532806575298301	0.54671934247016996
f6_9	f6_2	0	0.52424663305282604	0.47575336694717396
f6_9	f6_4	0.021124458953397651	0.96079425683685682	0.018081284209745689
f6_9	f6_5	0	0.50458365678787198	0.49541634321212802
f6_9	f6_6	0	0.94795256853103604	0.052047431468963956
f6_9	f6_7	0	0.25577986240387013	0.74422013759612993
f6_9	f6_8	0	0.23984748125076211	0.76015251874923795
f6_10	f6_1	0	0.47915875911712602	0.52084124088287398
f6_10	f6_2	0	0.50238239765167203	0.49761760234832797
f6_10	f6_4	0.0055274846813069267	0.97934224552691218	0.01513026979178091
f6_10	f6_5	0.026255556284964676	0.45414541494929661	0.51959902876573871
f6_10	f6_6	0.00088459023386033842	0.9813967989176553	0.017718610848484345
f6_10	f6_7	0	0.2725026905536661	0.72749730944633395
f6_10	f6_8	0	0.21711535751819599	0.78288464248180401
f6_10	f6_9	0.22216637193468536	0.55074665428584102	0.22708697377947351
f7_5	f7_1	0.029132644890660808	0.93548051405168642	0.035386841057652739
f7_5	f7_2	0.0081128815778424013	0.95364402930571146	0.038243089116446284
f7_6	f7_1	0.027227400884605846	0.93143713644032233	0.041335462675071814
f7_6	f7_2	0.015905911099997727	0.91811801121217429	0.06597607768782783
f7_6	f7_5	0.23148126277198067	0.49928746873399288	0.26923126849402657
f7_7	f7_1	0	0.50538724660873402	0.49461275339126598
f7_7	f7_2	0	0.45825377106666598	0.54174622893333402
f7_7	f7_3	0	0.94482195377349798	0.05517804622650202
f7_7	f7_5	0	0.96695804595947199	0.03304195404052801
f7_7	f7_6	0.057585528610561099	0.36476864195185171	0.57764582943758713
f7_8	f7_1	0	0.4849494099617	0.5150505900383
f7_8	f7_2	0	0.45626014471053999	0.54373985528946001
f7_8	f7_3	0	0.97197711467742998	0.028022885322570024
f7_8	f7_5	0	0.96730399131775002	0.032696008682249977
f7_8	f7_6	0	0.46102258563041598	0.53897741436958402
f7_8	f7_7	0.22089194281672242	0.52356525214960536	0.25554280503367233
f7_9	f7_1	0	0.48785665631294212	0.51214334368705794
f7_9	f7_2	0	0.47498962283134388	0.52501037716865606
f7_9	f7_4	0.010426372793623573	0.9764984836035786	0.013075143602797693
f7_9	f7_5	0.035348279480918343	0.43860647439006129	0.52604524612902037
f7_9	f7_6	0.018380186459341363	0.96385105152742301	0.017768762013235465
f7_9	f7_7	0	0.22978064417839011	0.77021935582160994
f7_9	f7_8	0	0.23666746914386788	0.76333253085613206
f7_10	f7_1	0	0.47548258304595986	0.52451741695404008
f7_10	f7_2	0	0.47160986065864613	0.52839013934135393
f7_10	f7_4	0.038089882913515893	0.94775495611968408	0.014155160966799866
f7_10	f7_5	0	0.4722315967082979	0.52776840329170205
f7_10	f7_6	0.0025686043918471402	0.94408601156466376	0.053345384043489139
f7_10	f7_7	0.014929756579958209	0.21451525378592165	0.77055498963412017
f7_10	f7_8	0	0.24043700098991388	0.75956299901008606
f7_10	f7_9	0.25369707556955268	0.49997286374584249	0.24633006068460472
f8_5	f8_1	0.040330228271733048	0.90539646732280565	0.054273304405461145
f8_5	f8_2	0	0.9765265583992	0.023473441600800005
f8_6	f8_1	0.03446746547013424	0.89792601905286573	0.06760651547700014
f8_6	f8_2	0.00030512409508842708	0.95556192006467511	0.044132955840236417
f8_6	f8_5	0.23013470613381237	0.4991777331944115	0.27068756067177624
f8_7	f8_1	0	0.45140188932418801	0.54859811067581199
f8_7	f8_2	0	0.49979725480079612	0.50020274519920394
f8_7	f8_3	0	0.94235330820083596	0.05764669179916404
f8_7	f8_5	0	0.97101402282714799	0.028985977172852007
f8_7	f8_6	0	0.46521896123886192	0.53478103876113803
f8_8	f8_1	0.014183757633891236	0.42431614213997743	0.56150010022613128
f8_8	f8_2	0	0.4895821511745459	0.51041784882545405
f8_8	f8_3	0.0023230425459523918	0.974199451616927	0.023477505837120487
f8_8	f8_5	0	0.96274662017822199	0.03725337982177801
f8_8	f8_6	0	0.4832747578620919	0.51672524213790805
f8_8	f8_7	0.18667058705620687	0.58896461011305046	0.22436480283074281
f8_9	f8_1	0.059540626171470823	0.36893770741772458	0.57152166641080471
f8_9	f8_2	0.018311082542608714	0.43418520843849445	0.54750370901889678
f8_9	f8_4	0.067687717378924761	0.86948806583724259	0.062824216783832681
f8_9	f8_5	0	0.48070558905601601	0.51929441094398399
f8_9	f8_6	0.035077734053539311	0.90798709142127165	0.056935174525189196
f8_9	f8_7	0	0.18664444983005526	0.81335555016994476
f8_9	f8_8	0	0.238365158438682	0.761634841561318
f8_10	f8_1	0.010071312610558714	0.46972753559698255	0.52020115179245874
f8_10	f8_2	0	0.496554255485534	0.503445744514466
f8_10	f8_4	0.026452413920110995	0.95978798126469811	0.013759604815190903
f8_10	f8_5	0	0.48875856399536199	0.51124143600463801
f8_10	f8_6	0.01067924123584274	0.95908845222832628	0.030232306535830818
f8_10	f8_7	0	0.21240054070949599	0.78759945929050401
f8_10	f8_8	0	0.217330902814866	0.782669097185134
f8_10	f8_9	0.24589393764402301	0.49996600092121379	0.25414006143476309
f9_5	f9_1	0.013770202493277095	0.96305088262636207	0.023178914880360991
f9_5	f9_2	0	0.97087389230728205	0.029126107692717951
f9_6	f9_1	0.025361997997746855	0.96321288125517834	0.011425120747074819
f9_6	f9_2	0.022156740775482353	0.93860364844247335	0.03923961078204434
f9_6	f9_5	0.25260677418363775	0.49998648005221824	0.2474067457641439
f9_7	f9_1	0	0.49285739660262989	0.50714260339737005
f9_7	f9_2	0	0.53272235393524203	0.46727764606475797
f9_7	f9_3	0.02350579441624201	0.94964190838660223	0.0268522971971559
f9_7	f9_5	0.028972389590815162	0.9436527445076397	0.02737486590154518
f9_7	f9_6	0	0.54087024927139205	0.45912975072860795
f9_8	f9_1	0	0.46784895658492998	0.53215104341507002
f9_8	f9_2	0.053653668891791462	0.3963762888681811	0.54997004224002743
f9_8	f9_3	0.079597258081943734	0.85121126272100023	0.0691914791970559
f9_8	f9_5	0.022060211720739797	0.94184143101637618	0.036098357262883886
f9_8	f9_6	0	0.47046023607254012	0.52953976392745994
f9_8	f9_7	0.25888086679610645	0.4998450016372793	0.24127413156661437
f9_9	f9_1	0.027573359089287486	0.45480433687132127	0.51762230403939136
f9_9	f9_2	0	0.49550098180770813	0.50449901819229193
f9_9	f9_4	0.041357340965240352	0.9057323881912851	0.052910270843474397
f9_9	f9_5	0.063541287974376637	0.37706537088581071	0.55939334113981265
f9_9	f9_6	0.047226180516748872	0.93946756942457021	0.013306250058680913
f9_9	f9_7	0.010243214401038259	0.26941914909594938	0.7203376365030123
f9_9	f9_8	0.010462417273064961	0.18364708310695391	0.80589049961998105
f9_10	f9_1	0	0.49344483017921409	0.50655516982078597
f9_10	f9_2	0.014794123190769337	0.44893968697760733	0.53626618983162333
f9_10	f9_4	0.02979029681825951	0.94766208595942869	0.022547617222311682
f9_10	f9_5	0	0.48676109313964799	0.51323890686035201
f9_10	f9_6	0.040703040045815264	0.93037942711051747	0.028917532843667222
f9_10	f9_7	0	0.26101300120353599	0.73898699879646401
f9_10	f9_8	0	0.22229824960231806	0.77770175039768197
f9_10	f9_9	0.23682680210037721	0.55586225826414948	0.20731093963547334
f10_5	f10_1	0.017909035754920755	0.94945165381288277	0.032639310432196623
f10_5	f10_2	0	0.967762231826782	0.032237768173217995
f10_6	f10_1	0.065690286053472491	0.902805195066823	0.031504518879704548
f10_6	f10_2	0	0.947099268436432	0.052900731563568004
f10_6	f10_5	0.23408856089003116	0.49947686801180791	0.26643457109816104
f10_7	f10_1	0	0.45719069242477389	0.54280930757522605
f10_7	f10_2	0.014668378233312573	0.43334069252133472	0.55199092924535265
f10_7	f10_3	0.011062307705567154	0.95598313500466769	0.032954557289765193
f10_7	f10_5	0	0.96824699640274003	0.031753003597259966
f10_7	f10_6	0.048074623910041581	0.3423692763498386	0.60955609974011971
f10_8	f10_1	0.036105492966483688	0.40088478871760652	0.56300971831590974
f10_8	f10_2	0	0.45747262239456199	0.54252737760543801
f10_8	f10_3	0	0.97475886344909601	0.025241136550903986
f10_8	f10_5	0	0.970450699329376	0.029549300670624001
f10_8	f10_6	0.0050231862984224662	0.4523071251467613	0.54266968855481634
f10_8	f10_7	0.16377176796535431	0.63482674052040133	0.2014014915142443
f10_9	f10_1	0.056937376529475614	0.37988106435437891	0.56318155911614554
f10_9	f10_2	0	0.51637059450149603	0.48362940549850397
f10_9	f10_4	0	0.92790448665618797	0.072095513343812034
f10_9	f10_5	0	0.49474695324897799	0.50525304675102201
f10_9	f10_6	0.012330957494381733	0.96678422243952034	0.020884820066097778
f10_9	f10_7	0.010668746850515332	0.18524175937647738	0.80408949377300731
f10_9	f10_8	0	0.22623309493064805	0.77376690506935197
f10_10	f10_1	0.040941623175547504	0.42284906442084702	0.53620931240360548
f10_10	f10_2	0.0068472956568044197	0.46572705408929915	0.52742565025389643
f10_10	f10_4	0.012521134544660084	0.92703321232547364	0.060445653129866148
f10_10	f10_5	0.0033298025985528668	0.48272480756839636	0.51394538983305083
f10_10	f10_6	0	0.97110104560851995	0.028898954391480047
f10_10	f10_7	0	0.20339381694793801	0.79660618305206199
f10_10	f10_8	0	0.24417194724083005	0.75582805275916998
f10_10	f10_9	0.21961099115623295	0.49803143327209831	0.28235757557166885
f11_5	f11_1	0.032112306616814301	0.94218395896333118	0.025703734419854376
f11_5	f11_2	0.065297198453953209	0.87774202791966971	0.056960773626377213
f11_6	f11_1	0.045178700861262078	0.91690530503406786	0.037915994104670114
f11_6	f11_2	0.023883994564736222	0.9513816314035175	0.024734374031746317
f11_6	f11_5	0.26450202595703054	0.49959115720764302	0.23590681683532644
f11_7	f11_1	0.0066139367375619429	0.47524023708624624	0.51814582617619187
f11_7	f11_2	0.065972307292457844	0.38175688392353835	0.55227080878400381
f11_7	f11_3	0.047751110933861751	0.92991963596613858	0.022329253099999662
f11_7	f11_5	0.029854518765642268	0.9287017333618115	0.041443747872546254
f11_7	f11_6	0.033217546684197963	0.44847471049894427	0.51830774281685787
f11_8	f11_1	0	0.4896292984485619	0.51037070155143804
f11_8	f11_2	0.046246116478651178	0.39535610850769343	0.55839777501365528
f11_8	f11_3	0.04762101444498601	0.92593275958506416	0.026446225969949951
f11_8	f11_5	0.013521912674931746	0.96776288155550028	0.018715205769567859
f11_8	f11_6	0.0086859256686779851	0.47855402218063381	0.51276005215068809
f11_8	f11_7	0.24631402708513628	0.49997262522731123	0.25371334768755238
f11_9	f11_1	0	0.47369727492332386	0.52630272507667608
f11_9	f11_2	0	0.52489626407623202	0.47510373592376798
f11_9	f11_4	0.078279674074638095	0.86059880252363574	0.061121523401726205
f11_9	f11_5	0	0.53509360551834195	0.46490639448165805
f11_9	f11_6	0.017139765112623273	0.94930153590634547	0.033558698981031289
f11_9	f11_7	0	0.2454634755849841	0.75453652441501595
f11_9	f11_8	0.01437239647323052	0.2110250681556429	0.77460253537112655
f11_10	f11_1	0.057312430949979509	0.36417543488348886	0.57851213416653158
f11_10	f11_2	0.033089127723097356	0.46995872937893912	0.49695214289796341
f11_10	f11_4	0.061483675624794509	0.89963616056071305	0.038880163814492448
f11_10	f11_5	0	0.541875660419464	0.458124339580536
f11_10	f11_6	0.012154435182541556	0.95869122929388284	0.029154335523575645
f11_10	f11_7	0.014780184724117351	0.21358719746632324	0.77163261780955938
f11_10	f11_8	0.015632063848615596	0.21879237750601693	0.76557555864536753
f11_10	f11_9	0.23466539414612519	0.49951469834867979	0.26581990750519513
f12_5	f12_1	0.017219704552070336	0.96091184583589107	0.021868449612038481
f12_5	f12_2	0.10265584664584337	0.85441955174920747	0.042924601604949271
f12_6	f12_1	0	0.97574454545974798	0.024255454540252019
f12_6	f12_2	0.043819556200948462	0.92585049159437882	0.030329952204672599
f12_6	f12_5	0.17989048856001211	0.62407909835376174	0.19603041308622618
f12_7	f12_1	0.021912558752998246	0.42743951305010952	0.55064792819689223
f12_7	f12_2	0	0.544719338417054	0.455280661582946
f12_7	f12_3	0.0064600837623443041	0.96336433641207941	0.030175579825576282
f12_7	f12_5	0.014702356423341501	0.95531402713973679	0.029983616436921556
f12_7	f12_6	0	0.48512235283851601	0.51487764716148399
f12_8	f12_1	0	0.49239566922187811	0.50760433077812195
f12_8	f12_2	0	0.52471506595611594	0.47528493404388406
f12_8	f12_3	0.00049311080039649013	0.95660459680435905	0.042902292395244401
f12_8	f12_5	0.024881439104258884	0.9513389732548001	0.023779587640940875
f12_8	f12_6	0	0.48072600364684986	0.51927399635315008
f12_8	f12_7	0.20963347887131989	0.569363933103612	0.22100258802506798
f12_9	f12_1	0	0.51663911342620805	0.48336088657379195
f12_9	f12_2	0.028211473085765659	0.45150769023441273	0.52028083667982161
f12_9	f12_4	0.040019624876541426	0.92091108670321509	0.039069288420243473
f12_9	f12_5	0	0.49963438510894798	0.50036561489105202
f12_9	f12_6	0.015770391258351557	0.94532790654350884	0.038901702198139633
f12_9	f12_7	0.016220960758902336	0.22228115053419722	0.76149788870690038
f12_9	f12_8	0	0.23878416419029205	0.76121583580970797
f12_10	f12_1	0	0.48443907499313399	0.51556092500686601
f12_10	f12_2	0	0.49977156519889798	0.50022843480110202
f12_10	f12_4	0.050067530042733788	0.89179941819746045	0.058133051759805786
f12_10	f12_5	0	0.47456356883049	0.52543643116951
f12_10	f12_6	0	0.95760476589202803	0.042395234107971969
f12_10	f12_7	0	0.2540757954120641	0.74592420458793596
f12_10	f12_8	0	0.22314071655273388	0.77685928344726607
f12_10	f12_9	0.20309042018884016	0.53728266393674151	0.25962691587441816
f13_5	f13_1	0	0.959655821323394	0.040344178676606002
f13_5	f13_2	0	0.95525133609771795	0.044748663902282049
f13_6	f13_1	0	0.97432029247284002	0.025679707527159978
f13_6	f13_2	0.011132242456477037	0.9169568376235141	0.071910919920009031
f13_6	f13_5	0.15033742266008199	0.64064533557278025	0.20901724176713793
f13_7	f13_1	0	0.47996404767036388	0.52003595232963606
f13_7	f13_2	0.055090109755875805	0.35924542893910039	0.58566446130502381
f13_7	f13_3	0.030775817682188178	0.95134001483551334	0.01788416748229836
f13_7	f13_5	0	0.95530915260314997	0.044690847396850031
f13_7	f13_6	0	0.46424770355224598	0.53575229644775402
f13_8	f13_1	0.030558810333751962	0.42809337238402395	0.54134781728222403
f13_8	f13_2	0.035397474592789413	0.42920576607015914	0.53539675933705144
f13_8	f13_3	0.033789280446351766	0.94439601224267222	0.02181470731097588
f13_8	f13_5	0.013361083301939303	0.96407129996411567	0.022567616733945157
f13_8	f13_6	0	0.49828091263771002	0.50171908736228998
f13_8	f13_7	0.24248498754203318	0.49988531914353385	0.25762969331443308
f13_9	f13_1	0.052720056559578676	0.37935378832432443	0.56792615511609679
f13_9	f13_2	0	0.45973572134971591	0.54026427865028404
f13_9	f13_4	0.065469836892047661	0.89194231092659848	0.042587852181353719
f13_9	f13_5	0	0.44972136616706809	0.55027863383293196
f13_9	f13_6	0.0018709490017649877	0.98065426164536629	0.017474789352868877
f13_9	f13_7	0	0.22932943701744005	0.77067056298255998
f13_9	f13_8	0.012814943631203723	0.2007763293589904	0.7864087270098058
f13_10	f13_1	0.032715645718307762	0.44595003666931066	0.52133431761238169
f13_10	f13_2	0	0.45896056294441201	0.54103943705558799
f13_10	f13_4	0.013707053152600235	0.9557414422673397	0.030551504580060184
f13_10	f13_5	0	0.449573814868928	0.550426185131072
f13_10	f13_6	0.0087559352216621811	0.97438452047159163	0.016859544306746223
f13_10	f13_7	0	0.24348069727420812	0.75651930272579193
f13_10	f13_8	0	0.2519437670707701	0.74805623292922996
f13_10	f13_9	0.14954381605273448	0.69750518758523483	0.15295099636203052
f14_5	f14_1	0	0.96335721015930198	0.03664278984069802
f14_5	f14_2	0.040874725481213847	0.91113250275385027	0.047992771764935875
f14_6	f14_1	0	0.99091947078704801	0.0090805292129519932
f14_6	f14_2	0.018409785065369499	0.94883758538302498	0.032752629551605517
f14_6	f14_5	0.20953765159807047	0.52842045533733706	0.26204189306459241
f14_7	f14_1	0	0.46112817525863609	0.53887182474136397
f14_7	f14_2	0	0.46461871266365012	0.53538128733634993
