ID1	ID2	pa	pb	pc
f10_5	f10_2	0.00832021386168558	0.951121804103411	0.0405579820349035
f10_6	f10_1	0.0636886305582136	0.906808506057341	0.0295028633844457
f10_6	f10_2	0	0.947099268436432	0.052900731563568
f10_6	f10_5	0.234088560890031	0.499476868011808	0.266434571098161
f10_7	f10_1	0	0.457190692424774	0.542809307575226
f10_7	f10_2	0	0.46267744898796	0.53732255101204
f10_7	f10_3	0.00778202412596629	0.962543702163869	0.0296742737101644
f10_7	f10_5	0.00214637017659092	0.963954256049558	0.0338993737738508
f10_7	f10_6	0	0.438518524169922	0.561481475830078
f10_8	f10_1	0	0.473095774650574	0.526904225349426
f10_8	f10_2	0	0.457472622394562	0.542527377605438
f10_8	f10_3	0.00342767756674456	0.967903508315607	0.0286688141176486
f10_8	f10_5	0.0026972979308022	0.965056103467772	0.0322465986014262
f10_8	f10_6	0	0.462353497743606	0.537646502256394
f10_8	f10_7	0.205984853293537	0.550400569864036	0.243614576842427
f10_9	f10_1	0	0.49375581741333	0.50624418258667
f10_9	f10_2	0	0.516370594501496	0.483629405498504
f10_9	f10_4	0	0.927904486656188	0.072095513343812
f10_9	f10_5	0	0.494746953248978	0.505253046751022
f10_9	f10_6	0.0158742055790921	0.9596977262701	0.0244280681508081
f10_9	f10_7	0	0.206579253077508	0.793420746922492
f10_9	f10_8	0	0.226233094930648	0.773766905069352
f10_10	f10_1	0	0.504732310771942	0.495267689228058
f10_10	f10_2	0	0.479421645402908	0.520578354597092
f10_10	f10_4	0	0.952075481414794	0.047924518585206
f10_10	f10_5	0	0.489384412765502	0.510615587234498
f10_10	f10_6	0	0.97110104560852	0.02889895439148
f10_10	f10_7	0	0.203393816947938	0.796606183052062
f10_10	f10_8	0	0.24417194724083	0.75582805275917
f10_10	f10_9	0.202659294394719	0.531934826795126	0.265405878810155
f11_5	f11_1	0.0361655809118642	0.934077410373231	0.0297570087149043
f11_5	f11_2	0.0435061021576981	0.92132422051218	0.0351696773301221
f11_6	f11_1	0.0422466288957977	0.922769448964997	0.0349839221392056
f11_6	f11_2	0.0378265429135038	0.923496534705982	0.0386769223805139
f11_6	f11_5	0.264502025957031	0.499591157207643	0.235906816835326
f11_7	f11_1	0	0.48846811056137	0.51153188943863
f11_7	f11_2	0.00546978657794273	0.502761925352569	0.491768288069489
f11_7	f11_3	0.0559546365124111	0.91351258480904	0.0305327786785489
f11_7	f11_5	0.0288126834949456	0.930785403903205	0.0404019126018496
f11_7	f11_6	0	0.51490980386734	0.48509019613266
f11_8	f11_1	0.00817044668034006	0.473288405087882	0.518541148231778
f11_8	f11_2	0.0121091016326109	0.463630138199774	0.524260760167615
f11_8	f11_3	0.0534638241528909	0.914247140169254	0.0322890356778549
f11_8	f11_5	0.0300909686116295	0.934624769682105	0.0352842617062655
f11_8	f11_6	0	0.49592587351799	0.50407412648201
f11_8	f11_7	0.246314027085136	0.499972625227311	0.253713347687552
f11_9	f11_1	0	0.473697274923324	0.526302725076676
f11_9	f11_2	0	0.524896264076232	0.475103735923768
f11_9	f11_4	0.0600267461385973	0.897104658395717	0.0428685954656854
f11_9	f11_5	0	0.535093605518342	0.464906394481658
f11_9	f11_6	0.0201144175173513	0.943352231096889	0.0365333513857594
f11_9	f11_7	0	0.245463475584984	0.754536524415016
f11_9	f11_8	0	0.239769861102104	0.760230138897896
f11_10	f11_1	0	0.478800296783448	0.521199703216552
f11_10	f11_2	0	0.536136984825134	0.463863015174866
f11_10	f11_4	0.0516158262737916	0.919371859262719	0.0290123144634895
f11_10	f11_5	0	0.541875660419464	0.458124339580536
f11_10	f11_6	0.017417823742337	0.948164452174292	0.034417724083371
f11_10	f11_7	0	0.243147566914558	0.756852433085442
f11_10	f11_8	0	0.250056505203248	0.749943494796752
f11_10	f11_9	0.222476958259631	0.523891570121669	0.253631471618701
f12_5	f12_1	0.0198197947607119	0.955711665418608	0.02446853982068
f12_5	f12_2	0.0962741181540667	0.867183008732761	0.0365428731131727
f12_6	f12_1	0.00694826680286287	0.961848011854022	0.0312037213431149
f12_6	f12_2	0.0416607128682149	0.930168178259846	0.0281711088719389
f12_6	f12_5	0.220792278363411	0.542275518746964	0.236932202889625
f12_7	f12_1	0	0.471264630556106	0.528735369443894
f12_7	f12_2	0.00606894906037359	0.532581440296307	0.46134961064332
f12_7	f12_3	0.00778892380149454	0.960706656333779	0.0315044198647266
f12_7	f12_5	0.0113191836628626	0.962080372660695	0.0266004436764425
f12_7	f12_6	0	0.485122352838516	0.514877647161484
f12_8	f12_1	0	0.492395669221878	0.507604330778122
f12_8	f12_2	0.0252372279437192	0.474240610068678	0.500522161987603
f12_8	f12_3	0	0.957590818405152	0.042409181594848
f12_8	f12_5	0.028783494147419	0.94353486316848	0.0276816426841008
f12_8	f12_6	0	0.48072600364685	0.51927399635315
f12_8	f12_7	0.230817380157119	0.526996130532015	0.242186489310867
f12_9	f12_1	0.00435791795211316	0.507923277521982	0.487718804525905
f12_9	f12_2	0.00747307315198986	0.492984490101965	0.499542436746046
f12_9	f12_4	0.0314285355200372	0.938093265416223	0.0304781990637394
f12_9	f12_5	0	0.499634385108948	0.500365614891052
f12_9	f12_6	0.00518043731162776	0.966507814436956	0.0283117482514159
f12_9	f12_7	0	0.254723072052002	0.745276927947998
f12_9	f12_8	0	0.238784164190292	0.761215835809708
f12_10	f12_1	0	0.484439074993134	0.515560925006866
f12_10	f12_2	0	0.499771565198898	0.500228434801102
f12_10	f12_4	0.0199622003611437	0.95201007756064	0.0280277220782157
f12_10	f12_5	0	0.47456356883049	0.52543643116951
f12_10	f12_6	0	0.957604765892028	0.042395234107972
f12_10	f12_7	0	0.254075795412064	0.745924204587936
f12_10	f12_8	0	0.223140716552734	0.776859283447266
f12_10	f12_9	0.21952849852326	0.504406507267903	0.276064994208837
f13_5	f13_1	0	0.959655821323394	0.040344178676606
f13_5	f13_2	0	0.955251336097718	0.044748663902282
f13_6	f13_1	0	0.97432029247284	0.02567970752716
f13_6	f13_2	0	0.939221322536468	0.060778677463532
f13_6	f13_5	0.206147129551703	0.529025921789539	0.264826948658759
f13_7	f13_1	0	0.479964047670364	0.520035952329636
f13_7	f13_2	0	0.469425648450852	0.530574351549148
f13_7	f13_3	0.0399863220307537	0.932919006138383	0.0270946718308638
f13_7	f13_5	0	0.95530915260315	0.04469084739685
f13_7	f13_6	0	0.464247703552246	0.535752296447754
f13_8	f13_1	0	0.489210993051528	0.510789006948472
f13_8	f13_2	0	0.500000715255738	0.499999284744262
f13_8	f13_3	0.043707063086496	0.924560446962384	0.0317324899511201
f13_8	f13_5	0.0248189555200768	0.941155555527841	0.0340254889520827
f13_8	f13_6	0	0.49828091263771	0.50171908736229
f13_8	f13_7	0.219837052176928	0.545181189873745	0.234981757949328
f13_9	f13_1	0	0.484793901443482	0.515206098556518
f13_9	f13_2	0	0.459735721349716	0.540264278650284
f13_9	f13_4	0.0599121330285477	0.903057718653598	0.0370301483178538
f13_9	f13_5	0	0.449721366167068	0.550278633832932
f13_9	f13_6	0.0088685770583401	0.966659005532216	0.0244724174094442
f13_9	f13_7	0	0.22932943701744	0.77067056298256
f13_9	f13_8	0	0.226406216621398	0.773593783378602
f13_10	f13_1	0	0.511381328105926	0.488618671894074
f13_10	f13_2	0	0.458960562944412	0.541039437055588
f13_10	f13_4	0.012527746467528	0.958100055637484	0.029372197894988
f13_10	f13_5	0	0.449573814868928	0.550426185131072
f13_10	f13_6	0.0188216653010238	0.954253060312868	0.0269252743861078
f13_10	f13_7	0	0.243480697274208	0.756519302725792
f13_10	f13_8	0	0.25194376707077	0.74805623292923
f13_10	f13_9	0.211475207355578	0.573642404979548	0.214882387664874
f14_5	f14_1	0	0.963357210159302	0.036642789840698
f14_5	f14_2	0.0314069516174691	0.93006805048134	0.0385249979011912
f14_6	f14_1	0.0206188698613521	0.949681731064344	0.0296993990743041
f14_6	f14_2	0.02182947645745	0.941998202598864	0.036172320943686
f14_6	f14_5	0.222991124038664	0.501513510456149	0.275495365505186
f14_7	f14_1	0	0.461128175258636	0.538871824741364
f14_7	f14_2	0	0.46461871266365	0.53538128733635
f14_7	f14_3	0.0531687149133551	0.91382562940791	0.033005655678735
f14_7	f14_5	0	0.967942714691162	0.032057285308838
f14_7	f14_6	0	0.45801755785942	0.54198244214058
f14_8	f14_1	0	0.48707753419876	0.51292246580124
f14_8	f14_2	0	0.53931301832199	0.46068698167801
f14_8	f14_3	0.034404354067787	0.926800217683822	0.0387954282483909
f14_8	f14_5	0.0511868306104795	0.911481200038501	0.0373319693510195
f14_8	f14_6	0	0.477585524320602	0.522414475679398
f14_8	f14_7	0.252939829272409	0.499982815896711	0.24707735483088
f14_9	f14_1	0	0.515887677669526	0.484112322330474
f14_9	f14_2	0.0102030830363111	0.49347468281196	0.496322234151729
f14_9	f14_4	0.0243656952647635	0.945501085228071	0.0301332195071655
f14_9	f14_5	0	0.515055894851684	0.484944105148316
f14_9	f14_6	0.0511659997538352	0.912105556759114	0.0367284434870512
f14_9	f14_7	0	0.22123146057129	0.77876853942871
f14_9	f14_8	0	0.262594759464264	0.737405240535736
f14_10	f14_1	0	0.503083109855652	0.496916890144348
f14_10	f14_2	0.00920539914795082	0.468206200615002	0.522588400237047
f14_10	f14_4	0.0129325329355106	0.956313979806165	0.0307534872583247
f14_10	f14_5	0	0.474258601665496	0.525741398334504
f14_10	f14_6	0.0212048696181397	0.941088893671589	0.0377062367102717
f14_10	f14_7	0	0.241102620959282	0.758897379040718
f14_10	f14_8	0	0.228283926844596	0.771716073155404
f14_10	f14_9	0.256991736307745	0.49990357515215	0.243104688540105
f15_5	f15_1	0.0254687613205293	0.946556042441492	0.0279751962379792
f15_5	f15_2	0	0.92636489868164	0.07363510131836
f15_6	f15_1	0.0138283073807624	0.952813148517437	0.0333585441018005
f15_6	f15_2	0	0.953027188777924	0.046972811222076
f15_6	f15_5	0.162683671121923	0.605210651149099	0.232105677728979
f15_7	f15_1	0	0.485071450471878	0.514928549528122
f15_7	f15_2	0	0.477032661437988	0.522967338562012
f15_7	f15_3	0.016393631551576	0.954272032074308	0.029334336374116
f15_7	f15_5	0	0.966754138469696	0.033245861530304
f15_7	f15_6	0	0.485343217849732	0.514656782150268
