ID1	ID2	Value
f3_9	f3_1	0.250181496143341
f3_9	f3_2	0.24875420331955
f3_9	f3_4	0.49669936299324
f3_9	f3_5	0.242920577526093
f3_9	f3_6	0.497140228748322
f3_9	f3_7	0.106789961457253
f3_9	f3_8	0.111034281551838
f3_9	f3_9	0.981348037719727
f3_10	f3_1	0.238283351063728
f3_10	f3_2	0.268597573041916
f3_10	f3_4	0.50064218044281
f3_10	f3_5	0.247844025492668
f3_10	f3_6	0.502577245235443
f3_10	f3_7	0.12615293264389
f3_10	f3_8	0.118827439844608
f3_10	f3_9	0.498496264219284
f3_10	f3_10	0.998266637325287
f4_1	f4_1	0.998140454292297
f4_2	f4_2	1.00675010681152
f4_3	f4_3	0.99855101108551
f4_4	f4_4	0.967862188816071
f4_5	f4_1	0.485364258289337
f4_5	f4_2	0.508259534835815
f4_5	f4_5	0.991592943668365
f4_6	f4_1	0.489045202732086
f4_6	f4_2	0.4942267537117
f4_6	f4_5	0.489407122135162
f4_6	f4_6	0.980670213699341
f4_7	f4_1	0.241032049059868
f4_7	f4_2	0.253141641616821
f4_7	f4_3	0.49779286980629
f4_7	f4_5	0.494490772485733
f4_7	f4_6	0.239585399627686
f4_7	f4_7	0.997739613056183
f4_8	f4_1	0.253303945064545
f4_8	f4_2	0.243319287896156
f4_8	f4_3	0.510373473167419
f4_8	f4_5	0.500899314880371
f4_8	f4_6	0.23957097530365
f4_8	f4_7	0.509246408939362
f4_8	f4_8	1.0058342218399
f4_9	f4_1	0.245197534561157
f4_9	f4_2	0.241223201155663
f4_9	f4_4	0.480732768774033
f4_9	f4_5	0.245500668883324
f4_9	f4_6	0.482989341020584
f4_9	f4_7	0.13176554441452
f4_9	f4_8	0.118456915020943
f4_9	f4_9	0.979306638240814
f4_10	f4_1	0.249866083264351
f4_10	f4_2	0.246567592024803
f4_10	f4_4	0.476443201303482
f4_10	f4_5	0.246757626533508
f4_10	f4_6	0.495749145746231
f4_10	f4_7	0.133595153689384
f4_10	f4_8	0.127873122692108
f4_10	f4_9	0.471213161945343
f4_10	f4_10	0.976466119289398
f5_1	f5_1	0.996888697147369
f5_2	f5_2	1.00537812709808
f5_3	f5_3	0.981645286083221
f5_4	f5_4	1.00802254676819
f5_5	f5_1	0.490254312753677
f5_5	f5_2	0.478720903396606
f5_5	f5_5	0.998252153396606
f5_6	f5_1	0.472996950149536
f5_6	f5_2	0.504699647426605
f5_6	f5_5	0.477183550596237
f5_6	f5_6	0.991600334644318
f5_7	f5_1	0.24402317404747
f5_7	f5_2	0.233703151345253
f5_7	f5_3	0.492519199848175
f5_7	f5_5	0.476680636405945
f5_7	f5_6	0.236600428819656
f5_7	f5_7	0.968773007392883
f5_8	f5_1	0.244617685675621
f5_8	f5_2	0.241395115852356
f5_8	f5_3	0.492735356092453
f5_8	f5_5	0.499326527118683
f5_8	f5_6	0.239761188626289
f5_8	f5_7	0.465723305940628
f5_8	f5_8	0.994239985942841
f5_9	f5_1	0.23678894340992
f5_9	f5_2	0.267607510089874
f5_9	f5_4	0.506748020648956
f5_9	f5_5	0.237289667129517
f5_9	f5_6	0.506869554519653
f5_9	f5_7	0.113294430077076
f5_9	f5_8	0.12644362449646
f5_9	f5_9	1.00676691532135
f5_10	f5_1	0.222070664167404
f5_10	f5_2	0.259166866540909
f5_10	f5_4	0.504234135150909
f5_10	f5_5	0.231914296746254
f5_10	f5_6	0.495803147554398
f5_10	f5_7	0.117165587842464
f5_10	f5_8	0.121580727398396
f5_10	f5_9	0.494819343090057
f5_10	f5_10	0.998073816299438
f6_1	f6_1	1.00687384605408
f6_2	f6_2	1.01148164272308
f6_3	f6_3	0.992790460586548
f6_4	f6_4	1.00013911724091
f6_5	f6_1	0.518472909927368
f6_5	f6_2	0.503649353981018
f6_5	f6_5	1.01518857479095
f6_6	f6_1	0.492339819669724
f6_6	f6_2	0.506277620792389
f6_6	f6_5	0.509531378746033
f6_6	f6_6	0.982191741466522
f6_7	f6_1	0.264066755771637
f6_7	f6_2	0.270142197608948
f6_7	f6_3	0.470151752233505
f6_7	f6_5	0.515551030635834
f6_7	f6_6	0.272796183824539
f6_7	f6_7	0.998996496200562
f6_8	f6_1	0.268987774848938
f6_8	f6_2	0.248927116394043
f6_8	f6_3	0.497595489025116
f6_8	f6_5	0.493326961994171
f6_8	f6_6	0.238970950245857
f6_8	f6_7	0.489435166120529
f6_8	f6_8	1.00374186038971
f6_9	f6_1	0.226488366723061
f6_9	f6_2	0.268044114112854
f6_9	f6_4	0.499344319105148
f6_9	f6_5	0.248287498950958
f6_9	f6_6	0.475476205348969
f6_9	f6_7	0.126942127943039
f6_9	f6_8	0.121767446398735
f6_9	f6_9	0.980838716030121
f6_10	f6_1	0.241953760385513
f6_10	f6_2	0.254022181034088
f6_10	f6_4	0.489979535341263
f6_10	f6_5	0.251173824071884
f6_10	f6_6	0.494424283504486
f6_10	f6_7	0.132306590676308
f6_10	f6_8	0.102878570556641
f6_10	f6_9	0.490691691637039
f6_10	f6_10	0.980749309062958
f7_1	f7_1	1.0061000585556
f7_2	f7_2	0.977320313453674
f7_3	f7_3	0.991271436214447
f7_4	f7_4	1.0337815284729
f7_5	f7_1	0.508567929267883
f7_5	f7_2	0.495755195617676
f7_5	f7_5	1.00812113285065
f7_6	f7_1	0.496890306472778
f7_6	f7_2	0.477771908044815
f7_6	f7_5	0.488063782453537
f7_6	f7_6	0.968666791915894
f7_7	f7_1	0.255791366100311
f7_7	f7_2	0.228138029575348
f7_7	f7_3	0.477152943611145
f7_7	f7_5	0.491242200136185
f7_7	f7_6	0.245520710945129
f7_7	f7_7	0.989138305187225
f7_8	f7_1	0.249606132507324
f7_8	f7_2	0.225673526525497
f7_8	f7_3	0.484075307846069
f7_8	f7_5	0.489073246717453
f7_8	f7_6	0.233982726931572
f7_8	f7_7	0.476418495178223
f7_8	f7_8	0.977446019649506
f7_9	f7_1	0.251275658607483
f7_9	f7_2	0.245376944541931
f7_9	f7_4	0.508896291255951
f7_9	f7_5	0.262168020009995
f7_9	f7_6	0.500769734382629
f7_9	f7_7	0.11712683737278
f7_9	f7_8	0.123442530632019
f7_9	f7_9	1.02088510990143
f7_10	f7_1	0.240947127342224
f7_10	f7_2	0.241049185395241
f7_10	f7_4	0.513290286064148
f7_10	f7_5	0.239111423492432
f7_10	f7_6	0.474904865026474
f7_10	f7_7	0.118210859596729
f7_10	f7_8	0.121458768844604
f7_10	f7_9	0.499650180339813
f7_10	f7_10	1.00169515609741
f8_1	f8_1	0.988109767436981
f8_2	f8_2	0.989624083042145
f8_3	f8_3	0.994938433170319
f8_4	f8_4	1.00253057479858
f8_5	f8_1	0.491665005683899
f8_5	f8_2	0.490411013364792
f8_5	f8_5	0.987896978855133
f8_6	f8_1	0.476947516202927
f8_6	f8_2	0.479136198759079
f8_6	f8_5	0.476034253835678
f8_6	f8_6	0.975288391113281
f8_7	f8_1	0.229927137494087
f8_7	f8_2	0.252897918224335
f8_7	f8_3	0.471863567829132
f8_7	f8_5	0.491186708211899
f8_7	f8_6	0.227483525872231
f8_7	f8_7	0.973040699958801
f8_8	f8_1	0.226543933153152
f8_8	f8_2	0.249806255102158
f8_8	f8_3	0.498595654964447
f8_8	f8_5	0.486659198999405
f8_8	f8_6	0.239319309592247
f8_8	f8_7	0.491692990064621
f8_8	f8_8	0.988768577575684
f8_9	f8_1	0.242956310510635
f8_9	f8_2	0.243080124258995
f8_9	f8_4	0.496992319822311
f8_9	f8_5	0.243624031543732
f8_9	f8_6	0.490204662084579
f8_9	f8_7	0.0905301943421364
f8_9	f8_8	0.112903825938702
f8_9	f8_9	0.985531151294708
f8_10	f8_1	0.240809008479118
f8_10	f8_2	0.249229043722153
f8_10	f8_4	0.501250982284546
f8_10	f8_5	0.246771112084389
f8_10	f8_6	0.492390990257263
f8_10	f8_7	0.113298125565052
f8_10	f8_8	0.110282197594643
f8_10	f8_9	0.496830999851227
f8_10	f8_10	0.987576305866241
f9_1	f9_1	0.972802221775055
f9_2	f9_2	0.966575622558594
f9_3	f9_3	1.00286984443665
f9_4	f9_4	0.994625389575958
f9_5	f9_1	0.495166450738907
f9_5	f9_2	0.479811251163483
f9_5	f9_5	0.974670052528381
f9_6	f9_1	0.504827678203583
f9_6	f9_2	0.494332283735275
f9_6	f9_5	0.506038963794708
f9_6	f9_6	1.00156426429749
f9_7	f9_1	0.245303839445114
f9_7	f9_2	0.269337683916092
f9_7	f9_3	0.499100357294083
f9_7	f9_5	0.503831923007965
f9_7	f9_6	0.265029191970825
f9_7	f9_7	1.00899505615234
f9_8	f9_1	0.236874103546143
f9_8	f9_2	0.245710417628288
f9_8	f9_3	0.502776980400085
f9_8	f9_5	0.486758440732956
f9_8	f9_6	0.232775405049324
f9_8	f9_7	0.503251731395721
f9_8	f9_8	1.00386011600494
f9_9	f9_1	0.251463741064072
f9_9	f9_2	0.252588540315628
f9_9	f9_4	0.498290359973907
f9_9	f9_5	0.25546732544899
f9_9	f9_6	0.511015236377716
f9_9	f9_7	0.135088235139847
f9_9	f9_8	0.10574858635664
f9_9	f9_9	0.98517245054245
f9_10	f9_1	0.24821749329567
f9_10	f9_2	0.242864385247231
f9_10	f9_4	0.50972044467926
f9_10	f9_5	0.2517409324646
f9_10	f9_6	0.504659116268158
f9_10	f9_7	0.13211216032505
f9_10	f9_8	0.116304494440556
f9_10	f9_9	0.516327559947968
f9_10	f9_10	0.989645659923553
f10_1	f10_1	1.01707947254181
f10_2	f10_2	0.97392749786377
f10_3	f10_3	0.98526656627655
f10_4	f10_4	0.978685081005096
f10_5	f10_1	0.505824029445648
f10_5	f10_2	0.490053772926331
f10_5	f10_5	1.01301157474518
f10_6	f10_1	0.512942790985107
f10_6	f10_2	0.461010962724686
f10_6	f10_5	0.490915447473526
f10_6	f10_6	0.986997961997986
f10_7	f10_1	0.232403591275215
f10_7	f10_2	0.231271386146545
f10_7	f10_3	0.48784002661705
f10_7	f10_5	0.485403716564178
f10_7	f10_6	0.226263955235481
f10_7	f10_7	0.983960032463074
f10_8	f10_1	0.241381332278252
f10_8	f10_2	0.228769928216934
f10_8	f10_3	0.482453644275665
f10_8	f10_5	0.488183975219727
f10_8	f10_6	0.230950802564621
f10_8	f10_7	0.485631465911865
f10_8	f10_8	0.976344704627991
f10_9	f10_1	0.248492121696472
f10_9	f10_2	0.259626269340515
f10_9	f10_4	0.464052021503448
f10_9	f10_5	0.258874624967575
f10_9	f10_6	0.495025306940079
f10_9	f10_7	0.10298553109169
f10_9	f10_8	0.118966221809387
f10_9	f10_9	0.988382041454315
f10_10	f10_1	0.249042168259621
f10_10	f10_2	0.232042774558067
f10_10	f10_4	0.470649510622025
f10_10	f10_5	0.245152547955513
f10_10	f10_6	0.483357846736908
f10_10	f10_7	0.100750468671322
f10_10	f10_8	0.11329623311758
f10_10	f10_9	0.467838376760483
f10_10	f10_10	0.977630019187927
f11_1	f11_1	1.00822234153748
f11_2	f11_2	1.01553630828857
f11_3	f11_3	1.00027298927307
f11_4	f11_4	1.02660036087036
f11_5	f11_1	0.498634904623032
f11_5	f11_2	0.502594232559204
f11_5	f11_5	0.989643633365631
f11_6	f11_1	0.501717805862427
f11_6	f11_2	0.503031671047211
f11_6	f11_5	0.511653125286102
f11_6	f11_6	1.00392377376556
f11_7	f11_1	0.239524528384209
f11_7	f11_2	0.25653538107872
f11_7	f11_3	0.510044991970062
f11_7	f11_5	0.491382539272308
f11_7	f11_6	0.248279437422752
f11_7	f11_7	0.991894543170929
f11_8	f11_1	0.257014214992523
f11_8	f11_2	0.233621120452881
f11_8	f11_3	0.505097210407257
f11_8	f11_5	0.491824597120285
f11_8	f11_6	0.253936231136322
f11_8	f11_7	0.485221266746521
f11_8	f11_8	1.00001859664917
f11_9	f11_1	0.237016037106514
f11_9	f11_2	0.264486700296402
f11_9	f11_4	0.511222183704376
f11_9	f11_5	0.260005533695221
f11_9	f11_6	0.493115186691284
f11_9	f11_7	0.112037748098373
f11_9	f11_8	0.118246279656887
f11_9	f11_9	1.00028550624847
f11_10	f11_1	0.233838677406311
f11_10	f11_2	0.281385093927383
f11_10	f11_4	0.511427223682404
f11_10	f11_5	0.270209968090057
f11_10	f11_6	0.499599128961563
f11_10	f11_7	0.11723317950964
f11_10	f11_8	0.121134057641029
f11_10	f11_9	0.486295014619827
f11_10	f11_10	1.00000751018524
f12_1	f12_1	0.987018764019012
f12_2	f12_2	1.01989507675171
f12_3	f12_3	0.981922745704651
f12_4	f12_4	1.01412844657898
f12_5	f12_1	0.496334791183472
f12_5	f12_2	0.526148498058319
f12_5	f12_5	1.00487744808197
f12_6	f12_1	0.486404180526733
f12_6	f12_2	0.506120920181274
f12_6	f12_5	0.495040893554688
f12_6	f12_6	0.980171382427216
f12_7	f12_1	0.230735450983047
f12_7	f12_2	0.266167879104614
f12_7	f12_3	0.490655094385147
f12_7	f12_5	0.497245609760284
f12_7	f12_6	0.241729378700256
f12_7	f12_7	0.99733293056488
f12_8	f12_1	0.243381068110466
f12_8	f12_2	0.260189473628998
f12_8	f12_3	0.486951470375061
f12_8	f12_5	0.506394028663635
f12_8	f12_6	0.242425978183746
f12_8	f12_7	0.498916238546371
f12_8	f12_8	0.99908459186554
f12_9	f12_1	0.251479983329773
f12_9	f12_2	0.249345511198044
f12_9	f12_4	0.502994060516357
f12_9	f12_5	0.251970827579498
f12_9	f12_6	0.486676096916199
f12_9	f12_7	0.130676090717316
f12_9	f12_8	0.111975274980068
f12_9	f12_9	0.999158382415771
f12_10	f12_1	0.24280221760273
f12_10	f12_2	0.248571261763573
f12_10	f12_4	0.502464711666107
f12_10	f12_5	0.247693181037903
f12_10	f12_6	0.484274238348007
f12_10	f12_7	0.127579316496849
f12_10	f12_8	0.114660955965519
f12_10	f12_9	0.471429586410522
f12_10	f12_10	0.992082715034485
f13_1	f13_1	0.974582076072693
f13_2	f13_2	0.958487093448639
f13_3	f13_3	1.01908099651337
f13_4	f13_4	1.00625228881836
f13_5	f13_1	0.477359712123871
f13_5	f13_2	0.481504678726196
f13_5	f13_5	0.983695507049561
f13_6	f13_1	0.487296730279922
f13_6	f13_2	0.468380659818649
f13_6	f13_5	0.478025019168854
f13_6	f13_6	0.984130442142487
f13_7	f13_1	0.230980306863785
f13_7	f13_2	0.231412783265114
f13_7	f13_3	0.505095779895782
f13_7	f13_5	0.477062165737152
f13_7	f13_6	0.225222915410995
f13_7	f13_7	0.983351945877075
f13_8	f13_1	0.241699665784836
f13_8	f13_2	0.248235464096069
f13_8	f13_3	0.509991049766541
f13_8	f13_5	0.492480278015137
f13_8	f13_6	0.246917128562927
f13_8	f13_7	0.494368016719818
f13_8	f13_8	1.00050294399261
f13_9	f13_1	0.232912987470627
f13_9	f13_2	0.225859388709068
f13_9	f13_4	0.509437501430511
f13_9	f13_5	0.227918773889542
f13_9	f13_6	0.488207638263702
f13_9	f13_7	0.109426848590374
f13_9	f13_8	0.104419872164726
f13_9	f13_9	0.990846216678619
f13_10	f13_1	0.247739270329475
f13_10	f13_2	0.233457058668137
f13_10	f13_4	0.491125285625458
f13_10	f13_5	0.234570369124413
f13_10	f13_6	0.497953295707703
f13_10	f13_7	0.118803456425667
f13_10	f13_8	0.118910536170006
f13_10	f13_9	0.501287162303925
f13_10	f13_10	0.98909729719162
f14_1	f14_1	0.97853809595108
f14_2	f14_2	1.00729262828827
f14_3	f14_3	1.0019611120224
f14_4	f14_4	0.980297446250916
f14_5	f14_1	0.480864942073822
f14_5	f14_2	0.495805352926254
f14_5	f14_5	0.981384456157684
f14_6	f14_1	0.48850691318512
f14_6	f14_2	0.489210963249207
f14_6	f14_5	0.476604133844376
f14_6	f14_6	0.989812314510345
f14_7	f14_1	0.23249676823616
f14_7	f14_2	0.234939098358154
f14_7	f14_3	0.503646850585938
f14_7	f14_5	0.489679306745529
f14_7	f14_6	0.225816771388054
f14_7	f14_7	0.996847152709961
f14_8	f14_1	0.244398280978203
f14_8	f14_2	0.260848015546799
f14_8	f14_3	0.502346992492676
f14_8	f14_5	0.50044846534729
f14_8	f14_6	0.242576494812965
f14_8	f14_7	0.498985886573792
f14_8	f14_8	1.00477433204651
f14_9	f14_1	0.250986158847809
f14_9	f14_2	0.258587688207626
f14_9	f14_4	0.491832256317139
f14_9	f14_5	0.253903061151505
f14_9	f14_6	0.506144285202026
f14_9	f14_7	0.106576509773731
f14_9	f14_8	0.131308421492577
f14_9	f14_9	1.01374983787537
f14_10	f14_1	0.248923152685165
f14_10	f14_2	0.244454577565193
f14_10	f14_4	0.493607580661774
f14_10	f14_5	0.241686135530472
f14_10	f14_6	0.487423866987228
f14_10	f14_7	0.121549695730209
f14_10	f14_8	0.120645843446255
f14_10	f14_9	0.505185604095459
f14_10	f14_10	0.99785590171814
f15_1	f15_1	1.02600109577179
f15_2	f15_2	0.965312600135803
f15_3	f15_3	0.974386274814606
f15_4	f15_4	1.02189362049103
f15_5	f15_1	0.502108454704285
f15_5	f15_2	0.463238894939423
f15_5	f15_5	0.974401652812958
f15_6	f15_1	0.499109208583832
f15_6	f15_2	0.477496176958084
f15_6	f15_5	0.484738349914551
f15_6	f15_6	0.978508532047272
f15_7	f15_1	0.244579762220383
f15_7	f15_2	0.245157390832901
f15_7	f15_3	0.496728748083115
f15_7	f15_5	0.488216191530228
f15_7	f15_6	0.25138059258461
f15_7	f15_7	0.98363184928894
f15_8	f15_1	0.246630236506462
f15_8	f15_2	0.221903130412102
f15_8	f15_3	0.488876223564148
f15_8	f15_5	0.480611443519592
f15_8	f15_6	0.239481300115585
f15_8	f15_7	0.484761774539948
f15_8	f15_8	0.971619725227356
f15_9	f15_1	0.253437638282776
f15_9	f15_2	0.23922660946846
f15_9	f15_4	0.508540332317352
f15_9	f15_5	0.235793262720108
f15_9	f15_6	0.494480401277542
f15_9	f15_7	0.129098355770111
f15_9	f15_8	0.109885044395924
f15_9	f15_9	1.00630271434784
f15_10	f15_1	0.230703353881836
f15_10	f15_2	0.244814559817314
f15_10	f15_4	0.515197098255157
f15_10	f15_5	0.226985320448875
f15_10	f15_6	0.486100792884827
f15_10	f15_7	0.128361374139786
f15_10	f15_8	0.112799994647503
f15_10	f15_9	0.497433722019196
f15_10	f15_10	1.00389552116394
f16_1	f16_1	0.971278011798859
f16_2	f16_2	0.974154591560364
f16_3	f16_3	0.99292403459549
f16_4	f16_4	1.00779938697815
f16_5	f16_1	0.484266132116318
f16_5	f16_2	0.480527460575104
f16_5	f16_5	0.988373398780823
f16_6	f16_1	0.49178284406662
f16_6	f16_2	0.485194891691208
f16_6	f16_5	0.484983831644058
f16_6	f16_6	0.989686250686646
f16_7	f16_1	0.243093147873878
f16_7	f16_2	0.233595997095108
f16_7	f16_3	0.493974328041077
f16_7	f16_5	0.500967144966125
f16_7	f16_6	0.241739049553871
f16_7	f16_7	0.992868959903717
f16_8	f16_1	0.258467435836792
f16_8	f16_2	0.224018260836601
f16_8	f16_3	0.497291177511215
f16_8	f16_5	0.501229524612427
f16_8	f16_6	0.234372019767761
f16_8	f16_7	0.492242306470871
f16_8	f16_8	1.00067007541656
f16_9	f16_1	0.227974370121956
f16_9	f16_2	0.233902156352997
f16_9	f16_4	0.480040103197098
f16_9	f16_5	0.212120950222015
f16_9	f16_6	0.487273126840591
f16_9	f16_7	0.108018964529037
f16_9	f16_8	0.093477800488472
f16_9	f16_9	0.984495639801025
f16_10	f16_1	0.25554695725441
f16_10	f16_2	0.232947111129761
f16_10	f16_4	0.479260593652725
f16_10	f16_5	0.234074771404266
f16_10	f16_6	0.485488742589951
f16_10	f16_7	0.106293186545372
f16_10	f16_8	0.112564221024513
f16_10	f16_9	0.476017475128174
f16_10	f16_10	0.970823705196381
f17_1	f17_1	0.978244721889496
f17_2	f17_2	1.00569105148315
f17_3	f17_3	1.00102722644806
f17_4	f17_4	1.00639164447784
f17_5	f17_1	0.503903150558472
f17_5	f17_2	0.491289049386978
f17_5	f17_5	0.990558624267578
f17_6	f17_1	0.487033933401108
f17_6	f17_2	0.497459441423416
f17_6	f17_5	0.501097679138184
f17_6	f17_6	0.992878079414368
f17_7	f17_1	0.247743189334869
f17_7	f17_2	0.228545024991035
f17_7	f17_3	0.487177640199661
f17_7	f17_5	0.481863856315613
f17_7	f17_6	0.241591423749924
f17_7	f17_7	0.980398833751678
f17_8	f17_1	0.234682112932205
f17_8	f17_2	0.252737671136856
f17_8	f17_3	0.517479240894318
f17_8	f17_5	0.479262709617615
f17_8	f17_6	0.232455521821976
f17_8	f17_7	0.48404198884964
f17_8	f17_8	1.00921630859375
f17_9	f17_1	0.259621530771255
f17_9	f17_2	0.235364377498627
f17_9	f17_4	0.498110115528107
f17_9	f17_5	0.252135008573532
f17_9	f17_6	0.499172925949097
f17_9	f17_7	0.136432826519012
f17_9	f17_8	0.123322643339634
f17_9	f17_9	0.996947705745697
f17_10	f17_1	0.240702569484711
f17_10	f17_2	0.242746368050575
f17_10	f17_4	0.503389418125153
f17_10	f17_5	0.26107320189476
f17_10	f17_6	0.489710718393326
f17_10	f17_7	0.113922208547592
f17_10	f17_8	0.12272223085165
f17_10	f17_9	0.486532539129257
f17_10	f17_10	1.00352835655212
f18_1	f18_1	0.984905242919922
f18_2	f18_2	0.995201945304871
f18_3	f18_3	1.03048002719879
f18_4	f18_4	0.995656490325928
f18_5	f18_1	0.47846645116806
f18_5	f18_2	0.485501855611801
f18_5	f18_5	0.98052453994751
f18_6	f18_1	0.4855135679245
f18_6	f18_2	0.478406518697739
f18_6	f18_5	0.481455564498901
f18_6	f18_6	0.974886059761047
f18_7	f18_1	0.242356210947037
f18_7	f18_2	0.245852753520012
f18_7	f18_3	0.513168215751648
f18_7	f18_5	0.490605890750885
f18_7	f18_6	0.23727822303772
f18_7	f18_7	0.990338683128357
f18_8	f18_1	0.253454864025116
f18_8	f18_2	0.257360100746155
f18_8	f18_3	0.507540583610535
f18_8	f18_5	0.49639904499054
f18_8	f18_6	0.257779389619827
f18_8	f18_7	0.503071486949921
f18_8	f18_8	0.995041906833649
f18_9	f18_1	0.261734783649445
f18_9	f18_2	0.223038628697395
f18_9	f18_4	0.496178805828094
f18_9	f18_5	0.242845937609673
f18_9	f18_6	0.499381929636002
f18_9	f18_7	0.124672800302505
f18_9	f18_8	0.12253088504076
f18_9	f18_9	1.00364696979523
f18_10	f18_1	0.241625964641571
f18_10	f18_2	0.234950810670853
f18_10	f18_4	0.494101256132126
f18_10	f18_5	0.239502549171448
f18_10	f18_6	0.491452217102051
f18_10	f18_7	0.113818466663361
f18_10	f18_8	0.121623538434505
f18_10	f18_9	0.507048606872559
f18_10	f18_10	0.998181104660034
f19_1	f19_1	0.970463633537292
f19_2	f19_2	0.991550385951996
f19_3	f19_3	1.00348448753357
f19_4	f19_4	1.02126502990723
f19_5	f19_1	0.498972535133362
f19_5	f19_2	0.500089883804321
f19_5	f19_5	1.00718152523041
f19_6	f19_1	0.497757881879807
f19_6	f19_2	0.49385803937912
f19_6	f19_5	0.496131628751755
f19_6	f19_6	0.999642789363861
f19_7	f19_1	0.236270979046822
f19_7	f19_2	0.256051361560822
f19_7	f19_3	0.496664494276047
f19_7	f19_5	0.498103380203247
f19_7	f19_6	0.229937359690666
f19_7	f19_7	1.0007301568985
f19_8	f19_1	0.226111635565758
f19_8	f19_2	0.251334875822067
f19_8	f19_3	0.486747473478317
f19_8	f19_5	0.482443004846573
f19_8	f19_6	0.239016443490982
f19_8	f19_7	0.489593625068665
f19_8	f19_8	0.966687440872192
f19_9	f19_1	0.239364519715309
f19_9	f19_2	0.232860133051872
f19_9	f19_4	0.494135171175003
f19_9	f19_5	0.247078165411949
f19_9	f19_6	0.498350650072098
f19_9	f19_7	0.108836211264133
f19_9	f19_8	0.116725444793701
f19_9	f19_9	0.977598965167999
f19_10	f19_1	0.227270662784576
f19_10	f19_2	0.231848046183586
f19_10	f19_4	0.500756978988647
f19_10	f19_5	0.228047415614128
f19_10	f19_6	0.481305181980133
f19_10	f19_7	0.103409633040428
