i	j	phi_value
f12_1	f12_4	0.512003041030293
f12_4	f12_1	0.490949753652305
f12_2	f12_4	0.49338378616536
f12_4	f12_2	0.488423048190795
f12_3	f12_4	0.312190751593824
f12_4	f12_3	0.290730951322611
f13_1	f13_3	0.479999257138834
f13_3	f13_1	0.493534898527326
f13_2	f13_3	0.511714851691319
f13_3	f13_2	0.49580669498623
f13_1	f13_4	0.485754985556789
f13_4	f13_1	0.510802794593202
f13_2	f13_4	0.508497285118379
f13_4	f13_2	0.511690943446236
f13_3	f13_4	0.299829281489054
f13_4	f13_3	0.312195530958118
f14_1	f14_3	0.521017129767691
f14_3	f14_1	0.492300967858331
f14_2	f14_3	0.491255782713394
f14_3	f14_2	0.495211439584551
f14_1	f14_4	0.537570076170295
f14_4	f14_1	0.492461419041247
f14_2	f14_4	0.493858930507082
f14_4	f14_2	0.504528632596169
f14_3	f14_4	0.337296261628359
f14_4	f14_3	0.331827928567395
f15_1	f15_3	0.508947998238411
f15_3	f15_1	0.490711735786209
f15_2	f15_3	0.52018325013589
f15_3	f15_2	0.482238379072758
f15_1	f15_4	0.517402040194509
f15_4	f15_1	0.503071883773316
f15_2	f15_4	0.496122197063671
f15_4	f15_2	0.506113799536011
f15_3	f15_4	0.370143774151756
f15_4	f15_3	0.413447650817033
f16_1	f16_3	0.506994406476407
f16_3	f16_1	0.50792673815746
f16_2	f16_3	0.505083894900893
f16_3	f16_2	0.49757719543522
f16_1	f16_4	0.503575329828882
f16_4	f16_1	0.497823885096154
f16_2	f16_4	0.481706925944007
f16_4	f16_2	0.478898561037958
f16_3	f16_4	0.35447780418574
f16_4	f16_3	0.33076075753505
f17_1	f17_3	0.502805604718878
f17_3	f17_1	0.498654451509288
f17_2	f17_3	0.510474975442451
f17_3	f17_2	0.508114690654513
f17_1	f17_4	0.505006639377274
f17_4	f17_1	0.496492235639729
f17_2	f17_4	0.505948859869631
f17_4	f17_2	0.501621108903101
f17_3	f17_4	0.330987426889253
f17_4	f17_3	0.307483291457216
f18_1	f18_3	0.504182617837073
f18_3	f18_1	0.488877020592023
f18_2	f18_3	0.502541623967874
f18_3	f18_2	0.485571005114911
f18_1	f18_4	0.50672858008825
f18_4	f18_1	0.482663904950855
f18_2	f18_4	0.493384127007596
f18_4	f18_2	0.491431743340682
f18_3	f18_4	0.350726116109759
f18_4	f18_3	0.339587801104269
f19_1	f19_3	0.485311714573968
f19_3	f19_1	0.499392868647576
f19_2	f19_3	0.489124760946861
f19_3	f19_2	0.499422739489785
f19_1	f19_4	0.523616004023716
f19_4	f19_1	0.504745243686774
f19_2	f19_4	0.49032333504172
f19_4	f19_2	0.494577175872099
f19_3	f19_4	0.308914142679163
f19_4	f19_3	0.30213047807967
f20_1	f20_3	0.510131411579201
f20_3	f20_1	0.528943282821673
f20_2	f20_3	0.485672377654761
f20_3	f20_2	0.497306177581571
f20_1	f20_4	0.500580851251827
f20_4	f20_1	0.515023685267356
f20_2	f20_4	0.497741933215629
f20_4	f20_2	0.494012985322206
f20_3	f20_4	0.344191430665968
f20_4	f20_3	0.333264361107005
f21_1	f21_3	0.498228752080852
f21_3	f21_1	0.509669559889776
f21_2	f21_3	0.493986667503393
f21_3	f21_2	0.504274420772622
f21_1	f21_4	0.493063467197028
f21_4	f21_1	0.509263813168704
f21_2	f21_4	0.497501395089851
f21_4	f21_2	0.503593067995615
f21_3	f21_4	0.338399664624503
f21_4	f21_3	0.325425235918975
f22_1	f22_3	0.503293363118601
f22_3	f22_1	0.496155190714973
f22_2	f22_3	0.508566930583252
f22_3	f22_2	0.502200527772249
f22_1	f22_4	0.49522581999883
f22_4	f22_1	0.5004401347225
f22_2	f22_4	0.512609331345194
f22_4	f22_2	0.511354743625796
f22_3	f22_4	0.350554231706774
f22_4	f22_3	0.337647028460862
f23_1	f23_3	0.48706085268816
f23_3	f23_1	0.498342075072308
f23_2	f23_3	0.502737515570234
f23_3	f23_2	0.507902143273816
f23_1	f23_4	0.505145553423871
f23_4	f23_1	0.484012268668796
f23_2	f23_4	0.496026433704872
f23_4	f23_2	0.505398636402301
f23_3	f23_4	0.326083518230711
f23_4	f23_3	0.325915181543492
f24_1	f24_3	0.498083849510851
f24_3	f24_1	0.496134959714451
f24_2	f24_3	0.463310432919409
f24_3	f24_2	0.501797770894894
f24_1	f24_4	0.497781425733423
f24_4	f24_1	0.48377769339377
f24_2	f24_4	0.450260044940829
f24_4	f24_2	0.503855279612083
f24_3	f24_4	0.314985173931963
f24_4	f24_3	0.300854966690887
f25_1	f25_3	0.497617450086922
f25_3	f25_1	0.483121503500002
f25_2	f25_3	0.48590517175052
f25_3	f25_2	0.502615671362997
f25_1	f25_4	0.496009355335226
f25_4	f25_1	0.487689373611553
f25_2	f25_4	0.494060907748904
f25_4	f25_2	0.501542031536422
f25_3	f25_4	0.323003255707444
f25_4	f25_3	0.319595205586285
f26_1	f26_3	0.503649554900611
f26_3	f26_1	0.501370724837729
f26_2	f26_3	0.500867829238976
f26_3	f26_2	0.494158260838988
f26_1	f26_4	0.50394599041514
f26_4	f26_1	0.499644422727392
f26_2	f26_4	0.503565101634232
f26_4	f26_2	0.49867541772729
f26_3	f26_4	0.330618983341277
f26_4	f26_3	0.329998891283148
f27_1	f27_3	0.508105624061656
f27_3	f27_1	0.497249263047966
f27_2	f27_3	0.489027332431969
f27_3	f27_2	0.49995796842167
f27_1	f27_4	0.488505434985885
f27_4	f27_1	0.493020431158517
f27_2	f27_4	0.484535844763307
f27_4	f27_2	0.509785183595035
f27_3	f27_4	0.325566961543973
f27_4	f27_3	0.341656247818969
f28_1	f28_3	0.515997331027519
f28_3	f28_1	0.484053531908239
f28_2	f28_3	0.487932553664076
f28_3	f28_2	0.476749757640408
f28_1	f28_4	0.510771935737313
f28_4	f28_1	0.484804575115625
f28_2	f28_4	0.498013270188632
f28_4	f28_2	0.495820331933632
f28_3	f28_4	0.319961360193005
f28_4	f28_3	0.33776963536938
f29_1	f29_3	0.499347714019562
f29_3	f29_1	0.476871402814417
f29_2	f29_3	0.49079290061022
f29_3	f29_2	0.502252094509996
f29_1	f29_4	0.500523123578426
f29_4	f29_1	0.475740872460131
f29_2	f29_4	0.492480279472185
f29_4	f29_2	0.493555610182024
f29_3	f29_4	0.320278596960944
f29_4	f29_3	0.312837970780566
f30_1	f30_3	0.498801219628775
f30_3	f30_1	0.494061478303149
f30_2	f30_3	0.493910775325957
f30_3	f30_2	0.490691225904831
f30_1	f30_4	0.485427137270608
f30_4	f30_1	0.51832932286225
f30_2	f30_4	0.491733890860309
f30_4	f30_2	0.501174548490743
f30_3	f30_4	0.321756889356151
f30_4	f30_3	0.348916800677498
f31_1	f31_3	0.491573528080432
f31_3	f31_1	0.497550695203669
f31_2	f31_3	0.540748574346171
f31_3	f31_2	0.509270118413545
f31_1	f31_4	0.490244572443551
f31_4	f31_1	0.51126095460373
f31_2	f31_4	0.538072901382311
f31_4	f31_2	0.517438391556891
f31_3	f31_4	0.350354150622274
f31_4	f31_3	0.3594728678404
f32_1	f32_3	0.503520813954766
f32_3	f32_1	0.49551365007067
f32_2	f32_3	0.506240624528383
f32_3	f32_2	0.516117078447484
f32_1	f32_4	0.50664495925862
f32_4	f32_1	0.482202501982034
f32_2	f32_4	0.49256498659168
f32_4	f32_2	0.481102462356319
f32_3	f32_4	0.381699802254073
f32_4	f32_3	0.377863800119427
f33_1	f33_3	0.493285564056741
f33_3	f33_1	0.482648330908861
f33_2	f33_3	0.485876260140025
f33_3	f33_2	0.490429224398024
f33_1	f33_4	0.492028482706217
f33_4	f33_1	0.494493122831657
f33_2	f33_4	0.492133324127205
f33_4	f33_2	0.496976354565021
f33_3	f33_4	0.336422634527232
f33_4	f33_3	0.328274486243452
f34_1	f34_3	0.50194562775706
f34_3	f34_1	0.514603845664458
f34_2	f34_3	0.492445062633715
f34_3	f34_2	0.499273394633314
f34_1	f34_4	0.498206670890355
f34_4	f34_1	0.515705666290237
f34_2	f34_4	0.481027523679828
f34_4	f34_2	0.497915582396042
f34_3	f34_4	0.294134637487971
f34_4	f34_3	0.313444945593117
f35_1	f35_3	0.511801557519473
f35_3	f35_1	0.494559090133301
f35_2	f35_3	0.494885064854301
f35_3	f35_2	0.495033962183998
f35_1	f35_4	0.486651755316803
f35_4	f35_1	0.506441539478963
f35_2	f35_4	0.493753351578582
f35_4	f35_2	0.489577154872798
f35_3	f35_4	0.326285754211369
f35_4	f35_3	0.346465050530177
f36_1	f36_3	0.512630440395731
f36_3	f36_1	0.494111725053356
f36_2	f36_3	0.500647218809412
f36_3	f36_2	0.489923450126459
f36_1	f36_4	0.515593622471957
f36_4	f36_1	0.497172204781664
f36_2	f36_4	0.495814133775334
f36_4	f36_2	0.48783209685579
f36_3	f36_4	0.345222141321018
f36_4	f36_3	0.358527387741898
f37_1	f37_3	0.496934225003558
f37_3	f37_1	0.490022184436144
f37_2	f37_3	0.487047646340804
f37_3	f37_2	0.493116987992601
f37_1	f37_4	0.498999981908324
f37_4	f37_1	0.499364603819136
f37_2	f37_4	0.498534125660485
f37_4	f37_2	0.493598166361182
f37_3	f37_4	0.306161215679143
f37_4	f37_3	0.29933874872312
f38_1	f38_3	0.492288681220105
f38_3	f38_1	0.49123307043018
f38_2	f38_3	0.50758511262155
f38_3	f38_2	0.509425853906586
f38_1	f38_4	0.49612712829799
f38_4	f38_1	0.492526995731947
f38_2	f38_4	0.503717825819144
f38_4	f38_2	0.494913095830142
f38_3	f38_4	0.334738498655842
f38_4	f38_3	0.343226241713612
f39_1	f39_3	0.498756739673294
f39_3	f39_1	0.50664112147274
f39_2	f39_3	0.51431429385674
f39_3	f39_2	0.502544135359484
f39_1	f39_4	0.501973025160946
f39_4	f39_1	0.502702131536053
f39_2	f39_4	0.501611005057516
f39_4	f39_2	0.494751393925874
f39_3	f39_4	0.313614315356587
f39_4	f39_3	0.319953631378139
f40_1	f40_3	0.504359941408672
f40_3	f40_1	0.489413288690861
f40_2	f40_3	0.487672765353306
f40_3	f40_2	0.495834523993267
f40_1	f40_4	0.497990526692139
f40_4	f40_1	0.50750404001808
f40_2	f40_4	0.488371285039826
f40_4	f40_2	0.51487403847543
f40_3	f40_4	0.318327658024201
f40_4	f40_3	0.311960121622282
f41_1	f41_3	0.491695322299958
f41_3	f41_1	0.496258469349835
f41_2	f41_3	0.494989867086153
f41_3	f41_2	0.503156794786655
f41_1	f41_4	0.477285488474498
f41_4	f41_1	0.504607392282181
f41_2	f41_4	0.498887058414189
f41_4	f41_2	0.50383729573788
f41_3	f41_4	0.327052734604703
f41_4	f41_3	0.319487443145942
f42_1	f42_3	0.506881630935156
f42_3	f42_1	0.49945060854054
f42_2	f42_3	0.503758060768428
f42_3	f42_2	0.495290634971012
f42_1	f42_4	0.512304082933322
f42_4	f42_1	0.494874305996925
f42_2	f42_4	0.494149489705347
f42_4	f42_2	0.486868350386173
f42_3	f42_4	0.33226065806112
f42_4	f42_3	0.334765580583861
f43_1	f43_3	0.494625119159259
f43_3	f43_1	0.515853659049018
f43_2	f43_3	0.498666718667024
f43_3	f43_2	0.500861148345364
f43_1	f43_4	0.492165205853283
f43_4	f43_1	0.503680601599637
f43_2	f43_4	0.500064410612457
f43_4	f43_2	0.493384513284272
f43_3	f43_4	0.366234994032547
f43_4	f43_3	0.354802939305287
f44_1	f44_3	0.49065747674035
f44_3	f44_1	0.483836450092628
f44_2	f44_3	0.501400639674056
f44_3	f44_2	0.490005467717507
f44_1	f44_4	0.482955503520457
f44_4	f44_1	0.492227810539488
f44_2	f44_4	0.498143006764357
f44_4	f44_2	0.49025202374679
f44_3	f44_4	0.307443662102968
f44_4	f44_3	0.309626910080831
f45_1	f45_3	0.491601969494213
f45_3	f45_1	0.512652459354175
f45_2	f45_3	0.498821029163148
f45_3	f45_2	0.494214347456356
f45_1	f45_4	0.499323830112125
f45_4	f45_1	0.501271091340811
f45_2	f45_4	0.509342041706291
f45_4	f45_2	0.49789307019609
f45_3	f45_4	0.308616308830781
f45_4	f45_3	0.277822043118741
f46_1	f46_3	0.491528817242673
f46_3	f46_1	0.479973241782602
f46_2	f46_3	0.490208257776278
f46_3	f46_2	0.504477866962931
f46_1	f46_4	0.482411419554349
f46_4	f46_1	0.484258638186516
f46_2	f46_4	0.491367899836914
f46_4	f46_2	0.48088618341044
f46_3	f46_4	0.3416582380901
f46_4	f46_3	0.327971178740863
f47_1	f47_3	0.514668764796221
f47_3	f47_1	0.499357486794427
f47_2	f47_3	0.502239827748711
f47_3	f47_2	0.490393351154929
f47_1	f47_4	0.504986865903623
f47_4	f47_1	0.494163309450391
f47_2	f47_4	0.499130705882983
f47_4	f47_2	0.503544734639473
f47_3	f47_4	0.343513643118583
f47_4	f47_3	0.343617476953197
f48_1	f48_3	0.484473343222433
f48_3	f48_1	0.498942909243442
f48_2	f48_3	0.502429993939444
f48_3	f48_2	0.505758966427412
f48_1	f48_4	0.491591352331382
f48_4	f48_1	0.507484231719973
f48_2	f48_4	0.501530755297208
f48_4	f48_2	0.507536252024941
f48_3	f48_4	0.320512304691627
f48_4	f48_3	0.327450013873344
f49_1	f49_3	0.507435880374663
f49_3	f49_1	0.492847548419107
f49_2	f49_3	0.48220190845511
f49_3	f49_2	0.495191053088889
f49_1	f49_4	0.507334200894109
f49_4	f49_1	0.49419180837001
f49_2	f49_4	0.480825887691155
f49_4	f49_2	0.501818813935067
f49_3	f49_4	0.344594635391389
f49_4	f49_3	0.336933953632935
f50_1	f50_3	0.510758450565207
f50_3	f50_1	0.495988812484866
f50_2	f50_3	0.506937541880784
f50_3	f50_2	0.498940560650971
f50_1	f50_4	0.50464883574078
f50_4	f50_1	0.502041548702257
f50_2	f50_4	0.505636935122918
f50_4	f50_2	0.49429444173364
f50_3	f50_4	0.307679806542388
f50_4	f50_3	0.300088081107427
f51_1	f51_3	0.491894821722142
f51_3	f51_1	0.515655642907629
f51_2	f51_3	0.493852809375895
f51_3	f51_2	0.511524794618468
f51_1	f51_4	0.498663405681205
f51_4	f51_1	0.505321870794173
f51_2	f51_4	0.488798378350962
f51_4	f51_2	0.505638433701927
f51_3	f51_4	0.314520115631321
f51_4	f51_3	0.302889066621292
f52_1	f52_3	0.501713737147873
f52_3	f52_1	0.501083496148477
f52_2	f52_3	0.506222929417956
f52_3	f52_2	0.488785058458469
f52_1	f52_4	0.5033524778592
f52_4	f52_1	0.489925198836562
f52_2	f52_4	0.508095409390036
f52_4	f52_2	0.504331382660264
f52_3	f52_4	0.311100755022771
f52_4	f52_3	0.335311027117027
f53_1	f53_3	0.495098101557694
f53_3	f53_1	0.50377937922624
f53_2	f53_3	0.512392268123952
f53_3	f53_2	0.511491937988963
f53_1	f53_4	0.506889133032011
f53_4	f53_1	0.494471145720375
f53_2	f53_4	0.500117279705509
f53_4	f53_2	0.509752043774594
f53_3	f53_4	0.331881912219901
f53_4	f53_3	0.315490667260284
f54_1	f54_3	0.497456061357231
f54_3	f54_1	0.525444312472117
f54_2	f54_3	0.503126606325885
f54_3	f54_2	0.501664438908996
f54_1	f54_4	0.49684903360108
f54_4	f54_1	0.532409529870606
f54_2	f54_4	0.505366311041119
f54_4	f54_2	0.501440876321636
f54_3	f54_4	0.359603330440809
f54_4	f54_3	0.358622694944419
f55_1	f55_3	0.501337813963315
f55_3	f55_1	0.492905680909504
f55_2	f55_3	0.489372223200579
f55_3	f55_2	0.494876554023614
f55_1	f55_4	0.491935656447865
f55_4	f55_1	0.500440131415724
f55_2	f55_4	0.482674523320372
f55_4	f55_2	0.514745563326334
f55_3	f55_4	0.367195945066917
f55_4	f55_3	0.377416845584569
f56_1	f56_3	0.502294555595758
f56_3	f56_1	0.501775057560831
f56_2	f56_3	0.506492771058547
f56_3	f56_2	0.494679056947819
f56_1	f56_4	0.530701766032619
f56_4	f56_1	0.514897329387399
f56_2	f56_4	0.501679692152283
f56_4	f56_2	0.485966152802827
f56_3	f56_4	0.337027213018022
f56_4	f56_3	0.336138124499092
f57_1	f57_3	0.497631865641876
f57_3	f57_1	0.508450571313167
f57_2	f57_3	0.50486735080035
f57_3	f57_2	0.516933615350438
f57_1	f57_4	0.487784036595402
f57_4	f57_1	0.499890594392493
f57_2	f57_4	0.498168591269631
f57_4	f57_2	0.496849017411675
f57_3	f57_4	0.333760157605448
f57_4	f57_3	0.319950039748343
f58_1	f58_3	0.499985994226204
f58_3	f58_1	0.497986918715945
f58_2	f58_3	0.50407106691163
f58_3	f58_2	0.495570505026251
f58_1	f58_4	0.482571397332887
f58_4	f58_1	0.487838629196939
f58_2	f58_4	0.480704908373389
f58_4	f58_2	0.504185294064374
f58_3	f58_4	0.33763046700703
f58_4	f58_3	0.361966150061727
f59_1	f59_3	0.495788054665747
f59_3	f59_1	0.503631369977934
f59_2	f59_3	0.503673319238647
f59_3	f59_2	0.495598127923781
f59_1	f59_4	0.500748972264047
f59_4	f59_1	0.482261255053453
f59_2	f59_4	0.477914497960006
f59_4	f59_2	0.494990861666166
f59_3	f59_4	0.326648387523659
f59_4	f59_3	0.298958955167395
f60_1	f60_3	0.496215713658152
f60_3	f60_1	0.488033230915823
f60_2	f60_3	0.492599497439736
f60_3	f60_2	0.496974286831317
f60_1	f60_4	0.482956476829217
f60_4	f60_1	0.513454842093314
f60_2	f60_4	0.50387129066643
f60_4	f60_2	0.503624539170977
f60_3	f60_4	0.351989537996063
f60_4	f60_3	0.360753687155679
f61_1	f61_3	0.48763894150602
f61_3	f61_1	0.507853158626586
f61_2	f61_3	0.503659517680745
f61_3	f61_2	0.510563720147388
f61_1	f61_4	0.491065132845544
f61_4	f61_1	0.480776501890688
f61_2	f61_4	0.505619425569573
f61_4	f61_2	0.48407113365452
f61_3	f61_4	0.342836201883135
f61_4	f61_3	0.322861175625039
f62_1	f62_3	0.49211819538842
f62_3	f62_1	0.492476427212632
f62_2	f62_3	0.505280757753787
f62_3	f62_2	0.5186691885153
f62_1	f62_4	0.496275462630226
f62_4	f62_1	0.503892137567596
f62_2	f62_4	0.509884885816596
f62_4	f62_2	0.50697124765714
f62_3	f62_4	0.317391179080945
f62_4	f62_3	0.314778056690929
f63_1	f63_3	0.493797908375004
f63_3	f63_1	0.514079362171401
f63_2	f63_3	0.495403527459101
f63_3	f63_2	0.49715729193656
f63_1	f63_4	0.505052038990139
f63_4	f63_1	0.500539203820804
f63_2	f63_4	0.520476566155174
f63_4	f63_2	0.499708453663385
f63_3	f63_4	0.317425858885895
f63_4	f63_3	0.304256063043426
f64_1	f64_3	0.478558612000774
f64_3	f64_1	0.489744682795193
f64_2	f64_3	0.506917178994152
f64_3	f64_2	0.491078792352711
f64_1	f64_4	0.489979660825227
f64_4	f64_1	0.490391798598738
f64_2	f64_4	0.501965502365247
f64_4	f64_2	0.4939442439876
f64_3	f64_4	0.350273113324225
f64_4	f64_3	0.356135780416654
f65_1	f65_3	0.507999430665738
f65_3	f65_1	0.508918782788257
f65_2	f65_3	0.50608217710582
f65_3	f65_2	0.504157398319479
f65_1	f65_4	0.511617059376051
f65_4	f65_1	0.495541029759135
f65_2	f65_4	0.524550851823982
f65_4	f65_2	0.498060985620891
f65_3	f65_4	0.362015613103855
f65_4	f65_3	0.345605613039484
f66_1	f66_3	0.494948647875458
f66_3	f66_1	0.487173968484178
f66_2	f66_3	0.502804823585881
f66_3	f66_2	0.50238250709903
f66_1	f66_4	0.497529640535493
f66_4	f66_1	0.491500188115579
f66_2	f66_4	0.501963892752791
f66_4	f66_2	0.525112598827011
f66_3	f66_4	0.338861063272966
f66_4	f66_3	0.36471056120232
f67_1	f67_3	0.491711231003409
f67_3	f67_1	0.515271064590814
f67_2	f67_3	0.490238145736951
f67_3	f67_2	0.502530839511999
f67_1	f67_4	0.496956844110586
f67_4	f67_1	0.501218580647374
f67_2	f67_4	0.498329035175385
f67_4	f67_2	0.488972141090701
f67_3	f67_4	0.330254381297919
f67_4	f67_3	0.322677201438922
f68_1	f68_3	0.489021643494927
f68_3	f68_1	0.502343867222417
f68_2	f68_3	0.486092519374687
f68_3	f68_2	0.498174855825899
f68_1	f68_4	0.479408336839441
f68_4	f68_1	0.501743796554476
f68_2	f68_4	0.490053552861225
f68_4	f68_2	0.520820335821736
f68_3	f68_4	0.330484183616077
f68_4	f68_3	0.344885963552133
f69_1	f69_3	0.498069249142013
f69_3	f69_1	0.510964401043714
f69_2	f69_3	0.472011431590075
f69_3	f69_2	0.501319260907527
f69_1	f69_4	0.490756811585067
f69_4	f69_1	0.49718110437026
f69_2	f69_4	0.462605730035158
f69_4	f69_2	0.496304247368661
f69_3	f69_4	0.31078187575799
f69_4	f69_3	0.322406104711046
f70_1	f70_3	0.462587139110218
f70_3	f70_1	0.493971356543819
f70_2	f70_3	0.491838682411621
f70_3	f70_2	0.514697730692573
f70_1	f70_4	0.483934990522447
f70_4	f70_1	0.495997281433776
f70_2	f70_4	0.495684139309655
f70_4	f70_2	0.517457535452716
f70_3	f70_4	0.321141812417968
f70_4	f70_3	0.292688025319099
f71_1	f71_3	0.508976807653844
f71_3	f71_1	0.495225269206483
f71_2	f71_3	0.508618158615646
f71_3	f71_2	0.499714370701543
f71_1	f71_4	0.509068811599121
f71_4	f71_1	0.493687946018781
f71_2	f71_4	0.494678226904939
f71_4	f71_2	0.509443939376263
f71_3	f71_4	0.306849578073116
f71_4	f71_3	0.324839599445484
f72_1	f72_3	0.513335497153495
f72_3	f72_1	0.507926162660562
f72_2	f72_3	0.50812755665775
f72_3	f72_2	0.489618014546016
f72_1	f72_4	0.506876481928731
f72_4	f72_1	0.494297120105603
f72_2	f72_4	0.5048548947494
f72_4	f72_2	0.507752522243585
f72_3	f72_4	0.322189256584626
f72_4	f72_3	0.319305945245384
f73_1	f73_3	0.49739025183718
f73_3	f73_1	0.49920720280084
f73_2	f73_3	0.499688671932647
f73_3	f73_2	0.501274806805325
f73_1	f73_4	0.481214723676416
f73_4	f73_1	0.498495431552076
f73_2	f73_4	0.491342033238488
f73_4	f73_2	0.491113416807878
f73_3	f73_4	0.315824075435027
f73_4	f73_3	0.332661826182688
f74_1	f74_3	0.487006121944122
f74_3	f74_1	0.484576435027768
f74_2	f74_3	0.491281524410682
f74_3	f74_2	0.490406103247272
f74_1	f74_4	0.487887793707539
f74_4	f74_1	0.485414749341778
f74_2	f74_4	0.480820444110849
f74_4	f74_2	0.502461709835568
f74_3	f74_4	0.337831196208118
f74_4	f74_3	0.369060676252029
f75_1	f75_3	0.523930440593524
f75_3	f75_1	0.499384013760473
f75_2	f75_3	0.499259899270104
f75_3	f75_2	0.50586721317275
f75_1	f75_4	0.525481309081427
f75_4	f75_1	0.497634147039084
f75_2	f75_4	0.500234175266326
f75_4	f75_2	0.50115248804303
f75_3	f75_4	0.33021612738206
f75_4	f75_3	0.348321290150022
f76_1	f76_3	0.492226477437254
f76_3	f76_1	0.50518958673587
f76_2	f76_3	0.501861066827444
f76_3	f76_2	0.510182689755266
f76_1	f76_4	0.511424080291847
f76_4	f76_1	0.500680009655533
f76_2	f76_4	0.503745057949955
f76_4	f76_2	0.508201033201089
f76_3	f76_4	0.309923252082352
f76_4	f76_3	0.280768983173024
f77_1	f77_3	0.499034755466244
f77_3	f77_1	0.504965913944985
f77_2	f77_3	0.509468543894179
f77_3	f77_2	0.506006571800055
f77_1	f77_4	0.483951306663498
f77_4	f77_1	0.490747989566701
f77_2	f77_4	0.502135131510489
f77_4	f77_2	0.490105513760134
f77_3	f77_4	0.334511183520266
f77_4	f77_3	0.296838959069413
f78_1	f78_3	0.497797991009755
f78_3	f78_1	0.520766517773554
f78_2	f78_3	0.494480477059169
f78_3	f78_2	0.506622625081384
f78_1	f78_4	0.495484280818895
f78_4	f78_1	0.503836156878644
